main_ServiceProvider,main_Device_Manufacturer,main_Device_Model,main_Device_OS,main_Device_DeviceLanguage,main_QOS_QOSDate,main_QOS_SignalStrength,main_QOS_Location_Latitude,main_QOS_Location_Longitude,main_QOS_DeltaTransmittedBytes,main_QOS_DeltaReceivedBytes,main_Country,main_Region,main_City,conn_Generation_Category
cricket,samsung,SAMSUNG-SGH-I337Z,ANDROID44,es,2017-06-17 01:27:46 UTC,null,25.9595568,-97.5141803,0,0,United States,Texas,Brownsville,3G
AT&T,Apple,iPhone 6S Plus,IOS103,en,2017-06-21 17:11:37 UTC,null,38.852389,-77.341676,1045519,24898020,United States,Virginia,null,UNKNOWN
AT&T,samsung,SCL24,ANDROID44,en,2017-06-02 00:08:52 UTC,null,33.21258578,-97.15995062,0,0,United States,Texas,Denton,4G
null,samsung,SAMSUNG-SGH-I747,ANDROID44,en,2017-07-22 18:09:38 UTC,null,35.7811306,-84.0319521,1696,0,United States,Tennessee,null,UNKNOWN
AT&T,samsung,SAMSUNG-SM-G928A,ANDROID70,en,2017-07-08 17:28:11 UTC,-73,32.9783636,-96.7677843,804,941,United States,Texas,null,4G
AT&T,samsung,SAMSUNG-SM-G730A,ANDROID44,en,2017-06-06 17:37:58 UTC,null,32.69081262,-97.11122585,1270,872,United States,Texas,Arlington,4G
AT&T,LGE,LG-D950,ANDROID44,en,2017-05-26 17:27:00 UTC,null,39.05531157,-95.67654463,0,0,United States,Kansas,Topeka,4G
cricket,ZTE,Z988,ANDROID60,en,2017-07-16 06:30:19 UTC,-78,41.8099156,-87.602466,649,997,United States,Illinois,Chicago,4G
AT&T,samsung,SAMSUNG-SM-G925A,ANDROID70,en,2017-06-25 16:26:32 UTC,null,33.6831023,-117.8566297,580,8097,United States,California,Irvine,4G
AT&T,samsung,SAMSUNG-SGH-I747,ANDROID44,en,2017-07-19 00:07:41 UTC,-65,31.73543754,-95.61531336,719,804,United States,Texas,Palestine,4G
cricket,ZTE,Z959,ANDROID51,en,2017-07-13 18:51:50 UTC,-77,39.639557,-105.1386806,1703,11922,United States,Colorado,Lakewood,4G
AT&T,samsung,SAMSUNG-SGH-I747,ANDROID44,en,2017-07-08 20:42:00 UTC,-57,35.2063925,-113.9947213,2877,22357,United States,Arizona,Kingman,4G
cricket,samsung,SAMSUNG-SGH-I337Z,ANDROID44,es,2017-05-05 17:16:24 UTC,-79,39.0924843,-77.1344497,0,0,United States,Maryland,Rockville,3G
AT&T,samsung,SAMSUNG-SM-G870A,ANDROID60,en,2017-07-10 16:54:43 UTC,-109,33.7636998,-97.1084355,3068,3599,United States,Oklahoma,null,3G
AT&T,LGE,LG-H910,ANDROID70,en,2017-07-12 23:54:53 UTC,null,36.5739109,-119.6023494,1286823,27225110,United States,California,Selma,4G
AT&T,LGE,LG-K371,ANDROID60,en,2017-05-27 08:16:24 UTC,-62,34.09679,-118.3378393,0,0,United States,California,Los Angeles,4G
cricket,LGE,LG-K450,ANDROID60,es,2017-06-09 13:14:33 UTC,-68,41.423156,-91.0527777,14742,40172,United States,Iowa,Muscatine,4G
AT&T,samsung,SM-G930U,ANDROID70,en,2017-07-07 13:02:12 UTC,null,38.3196629,-85.5555809,105318,1633862,United States,Kentucky,Louisville,4G
AT&T,OnePlus,ONEPLUS A3000,ANDROID71,en,2017-07-23 00:20:11 UTC,null,47.6759848,-122.3700194,89117,282328,United States,Washington,Seattle,3G
AT&T,LGE,LG-H873,ANDROID70,en,2017-06-12 19:43:12 UTC,null,41.9295328,-78.6814335,67194,108883,United States,Pennsylvania,null,4G
AT&T,samsung,SAMSUNG-SM-G890A,ANDROID70,en,2017-06-17 20:06:56 UTC,-78,41.7510545,-88.007718,34534,182281,United States,Illinois,Darien,4G
AT&T,HTC,HTC One A9,ANDROID60,en,2017-07-03 15:34:36 UTC,null,29.9530599,-95.5445639,1764,6316,United States,Texas,Houston,4G
cricket,LGE,LG-K540,ANDROID60,en,2017-07-24 01:27:06 UTC,null,32.9312561,-80.0863281,0,0,United States,South Carolina,null,4G
AT&T,samsung,SAMSUNG-SGH-I537,ANDROID50,en,2017-06-22 22:07:13 UTC,null,36.718523,-108.156398,8363,18816,United States,New Mexico,Farmington,4G
cricket,ZTE,Z988,ANDROID60,en,2017-07-12 18:45:23 UTC,-67,39.8483546,-84.4253334,3440,64811,United States,Ohio,null,3G
AT&T,LGE,LG-D950,ANDROID44,en,2017-07-31 09:14:36 UTC,null,44.7437667,-91.38483573,23231,50377,United States,Wisconsin,null,3G
AT&T,samsung,SAMSUNG-SM-G530AZ,ANDROID44,es,2017-06-23 18:04:20 UTC,null,30.13448001,-97.42841499,4860,178095,United States,Texas,null,4G
H2O,samsung,SAMSUNG-SM-G870A,ANDROID44,en,2017-06-26 20:18:54 UTC,null,39.71170766,-104.8632345,2215,8754,United States,Colorado,Aurora,3G
AT&T,samsung,SAMSUNG-SM-G920A,ANDROID70,en,2017-07-14 19:25:27 UTC,null,47.7568152,-122.604388,1451243,56953249,United States,Washington,null,4G
AT&T,HMD Global,TA-1025,ANDROID71,en,2017-07-23 22:54:38 UTC,-90,42.0234753,-83.4050003,124,72,United States,Michigan,null,4G
HOME,LGE,LGL43AL,ANDROID51,en,2017-07-27 21:00:11 UTC,-84,31.787737,-106.2816246,9857,18170,United States,Texas,El Paso,4G
AT&T,samsung,SAMSUNG-SM-G890A,ANDROID70,en,2017-07-28 02:50:03 UTC,-74,42.8842488,-78.7632171,18056,40679,United States,New York,Cheektowaga,4G
cricket,ZTE,Z988,ANDROID60,en,2017-07-12 19:36:46 UTC,null,39.80109366,-84.2640717,1819,9997,United States,Ohio,Trotwood,3G
cricket,samsung,SM-G930F,ANDROID60,en,2017-07-07 22:49:06 UTC,null,38.2390213,-85.7999858,15769,55877,United States,Kentucky,Louisville,4G
cricket,samsung,SAMSUNG-SGH-I337Z,ANDROID44,en,2017-05-16 17:20:22 UTC,-78,34.788312,-92.2315846,89,0,United States,Arkansas,North Little Rock,4G
AT&T,OnePlus,ONEPLUS A3000,ANDROID71,en,2017-07-13 15:57:46 UTC,-82,40.399428,-79.5870215,719,804,United States,Pennsylvania,null,4G
cricket,samsung,SAMSUNG-SM-J320AZ,ANDROID60,en,2017-07-24 12:41:25 UTC,-85,39.7608307,-86.1600242,0,0,United States,Indiana,null,4G
AT&T,samsung,SAMSUNG-SGH-I537,ANDROID44,en,2017-05-16 20:59:08 UTC,null,30.3939752,-91.0941317,1022847,12623034,United States,Louisiana,Baton Rouge,4G
cricket,zte,Z777,ANDROID43,en,2017-07-22 04:14:29 UTC,-101,42.8548895,-78.825233,6933,7413,United States,New York,Buffalo,3G
AT&T,LGE,LG-H950,ANDROID51,ko,2017-06-14 01:11:52 UTC,-66,40.7575091,-73.792849,0,0,United States,New York,New York,4G
null,samsung,SAMSUNG-SM-T217A,ANDROID44,en,2017-06-29 13:21:25 UTC,-73,41.05304122,-85.24714271,0,0,United States,Indiana,Fort Wayne,UNKNOWN
AT&T,samsung,SAMSUNG-SGH-I337,ANDROID44,en,2017-07-03 12:08:20 UTC,-83,34.57406628,-90.40833301,0,0,United States,Mississippi,null,4G
null,samsung,SAMSUNG-SGH-I747,ANDROID44,en,2017-05-05 19:31:44 UTC,null,42.23788207,-85.60546305,0,0,United States,Michigan,Portage,UNKNOWN
AT&T,samsung,SAMSUNG-SM-J120A,ANDROID60,en,2017-07-12 18:57:14 UTC,-77,26.6383149,-81.8698731,14821,23256,United States,Florida,Fort Myers,4G
AT&T,motorola,Nexus 6,ANDROID70,en,2017-07-20 16:31:38 UTC,null,40.2246297,-76.094161,11360,91206,United States,Pennsylvania,null,4G
cricket,samsung,SAMSUNG-SM-G870A,ANDROID44,en,2017-07-07 14:51:50 UTC,-113,37.58797947,-84.28801142,0,0,United States,Kentucky,null,3G
AT&T,samsung,SAMSUNG-SM-J320A,ANDROID60,en,2017-07-25 13:15:07 UTC,null,35.1751384,-92.7283743,104593,323860,United States,Arkansas,null,4G
AT&T,samsung,GT-I9505,ANDROID50,fr,2017-07-23 19:23:39 UTC,null,34.9187352,-116.6450346,9705,13034,United States,California,null,3G
cricket,motorola,Moto G Play,ANDROID60,en,2017-07-18 05:32:52 UTC,-103,37.63641612,-122.3939149,0,0,United States,California,South San Francisco,3G
AT&T,OnePlus,ONEPLUS A3000,ANDROID71,en,2017-07-26 18:15:51 UTC,-67,40.6320139,-75.3546641,0,0,United States,Pennsylvania,Bethlehem,4G
cricket,ZTE,Z959,ANDROID51,en,2017-07-31 19:28:28 UTC,-73,36.2566384,-80.8227364,0,0,United States,North Carolina,null,4G
cricket,BLU,Life One X2,ANDROID60,en,2017-07-08 23:36:46 UTC,-79,39.2673392,-77.9041237,650,1087,United States,West Virginia,null,4G
cricket,HTC,HTC Desire 520,ANDROID51,en,2017-07-12 00:45:06 UTC,null,34.0943116,-84.9920889,6599,19935,United States,Georgia,null,4G
AT&T,LGE,LG-H810,ANDROID60,en,2017-07-20 20:23:29 UTC,-103,40.3737512,-105.5084347,2277,1359,United States,Colorado,null,3G
AT&T,samsung,SAMSUNG-SGH-I337,ANDROID44,en,2017-06-29 02:33:14 UTC,-81,38.97892301,-94.56557625,26566,191597,United States,Missouri,Kansas City,4G
cricket,samsung,SAMSUNG-SM-G870A,ANDROID44,en,2017-07-17 21:48:18 UTC,-113,41.38986918,-80.51371689,1094,1413,United States,Pennsylvania,null,3G
AT&T,LGE,LG-D851,ANDROID44,en,2017-07-17 01:47:42 UTC,-69,27.44905318,-82.52764185,0,0,United States,Florida,null,4G
AT&T,HTC,HTC One_M8,ANDROID60,en,2017-07-16 19:59:28 UTC,null,35.7792919,-78.6631778,817,543,United States,North Carolina,Raleigh,4G
AT&T,kyocera,KYOCERA-E6560,ANDROID44,en,2017-06-01 04:12:19 UTC,-111,37.05454215,-96.1070451,0,0,United States,Kansas,null,3G
H2O,samsung,SAMSUNG-SM-G920A,ANDROID70,es,2017-07-12 11:20:28 UTC,-82,26.9230085,-81.7606833,0,0,United States,Florida,null,4G
AT&T,samsung,SAMSUNG-SM-G928A,ANDROID60,en,2017-07-24 22:23:46 UTC,-62,21.3306246,-157.8448694,580,632,United States,Hawaii,Honolulu,4G
HOME,LGE,LGL51AL,ANDROID51,en,2017-07-10 16:12:46 UTC,null,34.5252228,-97.9664275,63226,98605,United States,Oklahoma,Duncan,4G
AT&T,LGE,LGMS550,ANDROID70,en,2017-07-22 18:44:07 UTC,null,32.8017533,-80.7211291,57152,1033309,United States,South Carolina,null,4G
AT&T,samsung,SAMSUNG-SM-J320A,ANDROID60,en,2017-06-09 22:25:37 UTC,null,39.0465581,-77.2745391,494,708,United States,Maryland,null,4G
cricket,OnePlus,ONEPLUS A3000,ANDROID71,en,2017-07-22 04:02:07 UTC,-49,38.4884745,-121.4802239,6479,17462,United States,California,Sacramento,4G
null,samsung,SAMSUNG-SGH-I467,ANDROID44,en,2017-07-03 15:44:14 UTC,-68,29.84893572,-95.47328099,0,0,United States,Texas,Houston,UNKNOWN
AT&T,LGE,LG-H820,ANDROID70,en,2017-07-18 13:26:38 UTC,null,38.554307,-90.3023227,0,0,United States,Missouri,null,4G
AT&T,samsung,SAMSUNG-SM-G925A,ANDROID70,en,2017-05-22 15:57:57 UTC,-79,42.5607346,-83.1066403,884,4013,United States,Michigan,Troy,4G
AT&T,samsung,SAMSUNG-SGH-I537,ANDROID44,en,2017-05-05 09:29:53 UTC,-74,31.6473133,-92.1813382,104,104,United States,Louisiana,null,4G
AT&T,motorola,Moto G (5) Plus,ANDROID70,en,2017-07-08 15:53:50 UTC,null,40.4523177,-86.1288267,13119,9572,United States,Indiana,Kokomo,4G
cricket,samsung,SM-J700M,ANDROID60,es,2017-07-11 19:28:29 UTC,-82,28.4543516,-81.4273554,25349,65445,United States,Florida,null,4G
AT&T,samsung,SAMSUNG-SM-J320A,ANDROID60,en,2017-06-22 21:09:21 UTC,null,38.8978248,-77.0720472,0,0,United States,Virginia,Arlington,4G
AT&T,OnePlus,A0001,ANDROID60,en,2017-07-21 19:29:51 UTC,null,36.02819359,-79.92938939,12536,106311,United States,North Carolina,null,4G
cricket,samsung,SAMSUNG-SM-J120AZ,ANDROID60,en,2017-07-25 14:59:12 UTC,null,47.7871532,-117.3551346,0,0,United States,Washington,null,4G
cricket,LGE,LG-H634,ANDROID51,en,2017-07-17 19:53:07 UTC,-85,39.1720861,-76.6391567,0,0,United States,Maryland,Ferndale,UNKNOWN
AT&T,samsung,SAMSUNG-SGH-I317,ANDROID44,en,2017-07-29 02:49:25 UTC,null,30.39309239,-86.32605976,0,0,United States,Florida,null,3G
null,samsung,SAMSUNG-SM-G870A,ANDROID44,en,2017-07-20 01:53:56 UTC,null,34.27931389,-118.8745893,21361,96209,United States,California,Moorpark,UNKNOWN
HOME,LGE,LG-H900,ANDROID60,en,2017-07-16 09:39:26 UTC,-72,29.158073,-80.972321,580,261,United States,Florida,null,4G
AT&T,OnePlus,ONEPLUS A5000,ANDROID71,en,2017-07-31 23:26:21 UTC,-51,30.0036106,-95.5552004,0,0,United States,Texas,null,3G
cricket,TCL ALCATEL ONETOUCH,6045O,ANDROID60,en,2017-07-15 02:15:40 UTC,null,29.3455409,-98.5034883,135,0,United States,Texas,San Antonio,4G
cricket,samsung,SAMSUNG-SM-G530AZ,ANDROID44,es,2017-07-20 05:50:20 UTC,null,40.52389936,-86.63903699,4173,2330,United States,Indiana,null,3G
AT&T,samsung,SAMSUNG-SM-G750A,ANDROID51,en,2017-06-23 18:39:32 UTC,-82,38.9032074,-76.9394707,0,0,United States,District of Columbia,District of Columbia,4G
AT&T,LGE,LG-H900,ANDROID60,en,2017-07-07 23:12:07 UTC,-75,42.5327708,-85.8434149,1139993,2226455,United States,Michigan,null,4G
AT&T,samsung,SAMSUNG-SM-J327A,ANDROID70,en,2017-07-31 12:40:21 UTC,null,30.2295481,-81.5130739,1573,1221,United States,Florida,Jacksonville,4G
AT&T,samsung,SAMSUNG-SM-J320A,ANDROID60,en,2017-07-16 18:39:42 UTC,-51,36.6549873,-93.460978,0,0,United States,Missouri,null,3G
AT&T,samsung,SAMSUNG-SM-G920A,ANDROID70,en,2017-07-14 17:35:16 UTC,-66,35.1455453,-80.9913701,967,1091,United States,North Carolina,Charlotte,4G
AT&T,samsung,SCH-I545,ANDROID44,es,2017-05-21 15:44:28 UTC,null,34.264901,-86.1882475,1801,1639,United States,Alabama,Albertville,3G
AT&T,samsung,SM-G935F,ANDROID60,en,2017-07-31 21:48:25 UTC,-51,32.7136283,-117.162699,404,1195,United States,California,San Diego,3G
AT&T,motorola,XT1058,ANDROID51,en,2017-07-22 21:39:44 UTC,null,44.9902725,-93.1550817,1040,2122,United States,Minnesota,Saint Paul,3G
AT&T,samsung,SAMSUNG-SM-G870A,ANDROID44,en,2017-07-24 22:02:48 UTC,-87,46.32607921,-96.00736659,1374,488,United States,Minnesota,null,4G
AT&T,Apple,iPhone 6,IOS103,en,2017-06-29 22:41:08 UTC,null,32.959141,-117.228149,3724,83456,United States,California,San Diego,4G
AT&T,motorola,Moto G (5) Plus,ANDROID70,en,2017-07-25 15:40:58 UTC,null,38.6743149,-90.4537656,0,0,United States,Missouri,null,4G
AT&T,LGE,LG-M150,ANDROID60,en,2017-05-28 01:04:01 UTC,null,41.8554,-87.9529318,0,0,United States,Illinois,null,4G
AT&T,samsung,SAMSUNG-SM-T337A,ANDROID51,en,2017-07-31 20:51:15 UTC,null,27.9933627,-82.8186589,0,0,United States,Florida,Clearwater,4G
AT&T,LGE,LG-H700,ANDROID70,en,2017-07-12 13:06:46 UTC,null,29.5064751,-95.1196131,0,0,United States,Texas,League City,4G
AT&T,motorola,Moto G (4),ANDROID70,en,2017-07-27 16:20:24 UTC,-91,48.3519613,-122.4239974,0,0,United States,Washington,null,3G
cricket,LGE,LG-K450,ANDROID60,en,2017-07-29 04:16:46 UTC,null,33.9275604,-117.4487677,5776,9711,United States,California,Riverside,3G
AT&T,samsung,SAMSUNG-SM-N915A,ANDROID60,en,2017-07-16 15:42:37 UTC,null,33.7767176,-117.8444164,1474,1357,United States,California,Orange,4G
cricket,samsung,SAMSUNG-SM-J320AZ,ANDROID60,en,2017-07-21 17:01:52 UTC,-81,32.5091476,-94.5407567,0,0,United States,Texas,null,4G
cricket,samsung,SAMSUNG-SM-J327AZ,ANDROID70,en,2017-07-07 13:48:42 UTC,-64,37.1220688,-94.310847,0,0,United States,Missouri,null,4G
AT&T,samsung,SM-G930W8,ANDROID70,en,2017-07-21 00:09:05 UTC,-73,43.32105399,-96.79628135,15959,21281,United States,South Dakota,null,3G
AT&T,samsung,SAMSUNG-SM-G750A,ANDROID44,en,2017-07-31 16:18:39 UTC,null,29.71592491,-95.4772599,0,0,United States,Texas,Houston,3G
AT&T,samsung,SAMSUNG-SM-G890A,ANDROID60,en,2017-07-24 11:10:10 UTC,null,36.2938152,-94.1158193,11950,13423,United States,Arkansas,Rogers,4G
AT&T,HTC,HTC One_M8,ANDROID60,en,2017-07-27 00:21:46 UTC,-51,46.8221837,-95.8522277,0,0,United States,Minnesota,null,4G
AT&T | Telenor DK,samsung,SM-G950F,ANDROID70,en,2017-07-21 18:12:41 UTC,-85,47.7862847,-120.8774829,0,0,United States,Washington,null,3G
AT&T,OnePlus,ONEPLUS A3000,ANDROID71,en,2017-07-24 03:16:25 UTC,null,41.28230973,-72.88067582,17248,14923,United States,Connecticut,East Haven,3G
AT&T,samsung,SAMSUNG-SM-G870A,ANDROID50,en,2017-07-20 22:47:20 UTC,-81,25.7400193,-80.3919057,580,580,United States,Florida,null,4G
cricket,OnePlus,ONEPLUS A5000,ANDROID71,en,2017-07-24 22:00:31 UTC,-66,36.0179797,-115.2936324,580,580,United States,Nevada,null,4G
AT&T,asus,ASUS_Z00TD,ANDROID60,en,2017-07-15 20:43:49 UTC,-67,33.3804949,-111.9772259,1235,4742,United States,Arizona,null,4G
AT&T,motorola,XT1058,ANDROID51,en,2017-07-29 21:26:07 UTC,-51,43.5290458,-121.86124,6184,5156,United States,Oregon,null,3G
AT&T,motorola,XT1575,ANDROID60,en,2017-07-19 21:43:49 UTC,null,30.48061938,-97.60650398,18569,41347,United States,Texas,Pflugerville,4G
HOME,samsung,SAMSUNG-SM-G850A,ANDROID44,en,2017-07-31 12:45:32 UTC,null,34.53951535,-91.96703892,6763,3098,United States,Arkansas,null,3G
AT&T,samsung,SM-G710S,ANDROID44,en,2017-07-17 04:55:29 UTC,-87,40.79256684,-73.79737007,17339,214807,United States,New York,New York,3G
AT&T,samsung,SAMSUNG-SM-G920A,ANDROID70,en,2017-07-20 16:08:09 UTC,-69,40.9894496,-74.3072254,3583,12487,United States,New Jersey,null,4G
AT&T,samsung,SAMSUNG-SM-G920A,ANDROID70,en,2017-07-14 22:58:33 UTC,-77,33.5413204,-112.2151509,580,580,United States,Arizona,null,4G
AT&T,HTC,HTC One_M8,ANDROID60,en,2017-07-24 17:53:57 UTC,-52,35.8725901,-78.7262842,877,1132,United States,North Carolina,Raleigh,4G
AT&T,LGE,LG-K425,ANDROID70,en,2017-07-17 18:52:29 UTC,null,44.9705368,-93.233318,0,0,United States,Minnesota,Minneapolis,4G
Home,samsung,SAMSUNG-SM-G890A,ANDROID70,en,2017-07-18 23:36:51 UTC,-71,47.5643632,-122.6671564,819,12872,United States,Washington,null,4G
AT&T,samsung,SAMSUNG-SM-T217A,ANDROID44,en,2017-06-06 00:50:47 UTC,null,35.70286389,-97.47734059,46206,2070246,United States,Oklahoma,Edmond,4G
AT&T,LGE,LG-H910,ANDROID70,en,2017-07-16 00:48:37 UTC,-67,29.8909348,-97.9145187,0,0,United States,Texas,San Marcos,4G
AT&T,samsung,SAMSUNG-SM-T337A,ANDROID44,en,2017-07-15 22:55:09 UTC,-72,39.8462618,-75.38973451,580,580,United States,Pennsylvania,null,4G
cricket,LGE,LG-US996,ANDROID70,en,2017-07-29 23:50:03 UTC,null,38.9501421,-120.086636,7730,0,United States,California,null,4G
AIRVOICE WIRELESS,Parktel,U615,ANDROID60,en,2017-07-14 06:17:59 UTC,null,34.0647138,-117.2916758,75937,79873,United States,California,San Bernardino,3G
cricket,samsung,SAMSUNG-SM-G360AZ,ANDROID44,en,2017-07-31 13:19:36 UTC,-89,35.29969229,-85.8156825,4133,6498,United States,Tennessee,null,4G
AT&T,samsung,SAMSUNG-SM-G890A,ANDROID70,en,2017-05-26 05:07:09 UTC,-65,33.9546692,-80.3727375,222,365,United States,South Carolina,Sumter,4G
AT&T,samsung,SM-A520W,ANDROID60,en,2017-07-26 18:23:37 UTC,null,43.0756623,-87.9065385,2702,2730,United States,Wisconsin,Milwaukee,3G
AT&T,blackberry,STV100-1,ANDROID60,en,2017-07-15 02:18:32 UTC,-89,36.0089199,-78.9388898,17124,17656,United States,North Carolina,Durham,4G
AT&T,samsung,SAMSUNG-SGH-I747,ANDROID44,en,2017-07-10 21:41:24 UTC,-48,41.87757766,-87.64953554,719,788,United States,Illinois,Chicago,4G
cricket,ZTE,Z956,ANDROID60,en,2017-07-25 03:42:08 UTC,-64,33.52370016,-112.1862341,0,0,United States,Arizona,null,4G
AT&T,samsung,SAMSUNG-SM-G925A,ANDROID70,en,2017-07-14 15:14:25 UTC,-51,32.9897715,-96.9820125,293908,2883957,United States,Texas,Lewisville,3G
AT&T,LGE,LG-D950,ANDROID44,en,2017-07-25 17:14:23 UTC,-81,34.60153868,-85.73519075,3531,12092,United States,Alabama,null,4G
cricket,LGE,LG-K373,ANDROID60,en,2017-07-29 00:48:18 UTC,-57,47.4423299,-122.3016789,646,958,United States,Washington,SeaTac,4G
,OnePlus,ONEPLUS A3010,ANDROID71,en,2017-07-09 01:22:37 UTC,null,21.2758919,-157.8228213,0,0,United States,Hawaii,Honolulu,3G
AT&T,HTC,HTC U11,ANDROID71,en,2017-07-27 18:51:40 UTC,null,32.9418577,-96.8329121,4944885,2177611,United States,Texas,Farmers Branch,3G
cricket,TCL ALCATEL ONETOUCH,6045O,ANDROID60,en,2017-07-27 17:44:00 UTC,null,36.08488592,-115.1500417,836,894,United States,Nevada,Paradise,4G
AT&T,Apple,"iPhone9,4",IOS103,en,2017-07-19 23:30:23 UTC,null,32.840344,-97.151576,478424,2453197,United States,Texas,Bedford,UNKNOWN
AT&T,samsung,SAMSUNG-SM-G870A,ANDROID60,en,2017-07-09 22:01:20 UTC,-109,39.7342574,-75.0082225,2172,5076,United States,New Jersey,null,3G
cricket,samsung,SAMSUNG-SM-G930AZ,ANDROID60,en,2017-05-28 18:25:06 UTC,-75,27.7706006,-82.711024,560749,2171847,United States,Florida,Saint Petersburg,4G
HOME,motorola,Moto G (4),ANDROID70,en,2017-07-15 00:12:57 UTC,null,39.3728224,-79.3419097,7101,8133,United States,Maryland,null,4G
AT&T,samsung,SAMSUNG-SM-J320A,ANDROID60,en,2017-07-23 22:08:41 UTC,-55,41.9628281,-87.6518509,0,0,United States,Illinois,Chicago,4G
AT&T,LGE,LG-D800,ANDROID50,en,2017-07-25 16:23:15 UTC,-105,32.9260489,-97.3663428,653,709,United States,Texas,Fort Worth,3G
cricket,samsung,SM-N750,ANDROID44,en,2017-05-20 11:16:01 UTC,-97,28.73058045,-81.9124268,0,0,United States,Florida,null,3G
cricket,samsung,SAMSUNG-SM-G870A,ANDROID44,en,2017-07-30 06:17:32 UTC,null,37.67736508,-122.0580227,959,802,United States,California,null,3G
cricket,LGE,LG-K540,ANDROID60,en,2017-05-30 08:05:18 UTC,null,34.0223694,-117.4767324,664,922,United States,California,null,4G
cricket,ZTE,Z959,ANDROID51,es,2017-07-21 18:21:47 UTC,null,40.9098709,-74.1926413,156038,285740,United States,New Jersey,Paterson,4G
cricket,ZTE,Z832,ANDROID60,es,2017-07-30 21:18:32 UTC,-78,41.777048,-87.6312956,8179,35585,United States,Illinois,Chicago,4G
AT&T,samsung,SM-N930F,ANDROID60,en,2017-07-15 19:17:52 UTC,null,34.7530186,-89.4566386,60,40,United States,Mississippi,null,4G
cricket,zte,Z755,ANDROID44,en,2017-07-17 02:31:38 UTC,null,33.62714084,-86.68505702,140684,657038,United States,Alabama,Center Point,3G
cricket,samsung,SAMSUNG-SM-G920A,ANDROID60,en,2017-07-09 07:48:25 UTC,null,32.8002109,-96.802227,4061,17014,United States,Texas,null,4G
cricket,motorola,Nexus 6,ANDROID70,en,2017-07-26 21:43:19 UTC,-81,26.75757234,-80.09077289,0,0,United States,Florida,West Palm Beach,4G
Home,TCL,ALCATEL A995L,ANDROID43,en,2017-07-20 15:53:44 UTC,null,40.7715485,-79.5259733,3705,10533,United States,Pennsylvania,null,3G
cricket,samsung,SAMSUNG-SGH-I527,ANDROID44,es,2017-07-11 18:09:26 UTC,null,25.88422926,-97.44537465,9866,1346,United States,Texas,Brownsville,3G
cricket,samsung,SAMSUNG-SM-J320AZ,ANDROID60,en,2017-05-26 13:01:50 UTC,null,32.7487253,-97.3113248,15045,5146,United States,Texas,Fort Worth,4G
AT&T,samsung,SM-N9005,ANDROID50,en,2017-05-30 00:35:29 UTC,-85,34.2722016,-118.7711314,10586147,41259758,United States,California,Simi Valley,3G
cricket,TCL ALCATEL ONETOUCH,6045O,ANDROID60,en,2017-07-06 06:48:18 UTC,null,40.58238061,-80.10819303,0,0,United States,Pennsylvania,null,4G
AT&T,samsung,SAMSUNG-SM-G870A,ANDROID60,en,2017-07-31 00:19:09 UTC,null,46.8574833,-96.768871,4962,6312,United States,Minnesota,Moorhead,4G
null,OnePlus,ONEPLUS A5000,ANDROID71,en,2017-07-16 20:46:18 UTC,null,26.7571482,-80.2256831,0,0,United States,Florida,null,UNKNOWN
AT&T,samsung,SM-G955F,ANDROID70,en,2017-07-26 14:29:01 UTC,-83,34.235759,-85.7854047,0,0,United States,Alabama,null,4G
AT&T,HTC,HTC One M9,ANDROID70,en,2017-07-27 12:41:58 UTC,-85,42.9484698,-83.6541165,0,0,United States,Michigan,Flint,4G
AT&T,motorola,Nexus 6,ANDROID71,en,2017-07-13 14:52:36 UTC,-69,39.9516082,-75.1622597,176,176,United States,Pennsylvania,Philadelphia,4G
HOME,LGE,LGL15G,ANDROID44,en,2017-05-17 10:30:30 UTC,null,33.08660985,-82.02306494,22038,19062,United States,Georgia,null,3G
