LCLid,stdorToU,DateTime,KWH/hh (per half hour) ,Acorn,Acorn_grouped
MAC003718,Std,24/11/2012 17:00:00,0.28,ACORN-A,Affluent
MAC003718,Std,24/11/2012 17:30:00,0.582,ACORN-A,Affluent
MAC003718,Std,24/11/2012 18:00:00,0.468,ACORN-A,Affluent
MAC003718,Std,24/11/2012 18:30:00,0.385,ACORN-A,Affluent
MAC003718,Std,24/11/2012 19:00:00,0.261,ACORN-A,Affluent
MAC003718,Std,24/11/2012 19:30:00,0.641,ACORN-A,Affluent
MAC003718,Std,24/11/2012 20:00:00,0.479,ACORN-A,Affluent
MAC003718,Std,24/11/2012 20:30:00,0.201,ACORN-A,Affluent
MAC003718,Std,24/11/2012 21:00:00,0.513,ACORN-A,Affluent
MAC003718,Std,24/11/2012 21:30:00,0.378,ACORN-A,Affluent
MAC003718,Std,24/11/2012 22:00:00,0.288,ACORN-A,Affluent
MAC003718,Std,24/11/2012 22:30:00,0.233,ACORN-A,Affluent
MAC003718,Std,24/11/2012 23:00:00,0.372,ACORN-A,Affluent
MAC003718,Std,24/11/2012 23:30:00,0.978,ACORN-A,Affluent
MAC003718,Std,25/11/2012 00:00:00,0.309,ACORN-A,Affluent
MAC003718,Std,25/11/2012 00:30:00,0.173,ACORN-A,Affluent
MAC003718,Std,25/11/2012 01:00:00,0.729,ACORN-A,Affluent
MAC003718,Std,25/11/2012 01:30:00,0.133,ACORN-A,Affluent
MAC003718,Std,25/11/2012 02:00:00,0.093,ACORN-A,Affluent
MAC003718,Std,25/11/2012 02:30:00,0.093,ACORN-A,Affluent
MAC003718,Std,25/11/2012 03:00:00,0.095,ACORN-A,Affluent
MAC003718,Std,25/11/2012 03:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,25/11/2012 04:00:00,0.092,ACORN-A,Affluent
MAC003718,Std,25/11/2012 04:30:00,0.09,ACORN-A,Affluent
MAC003718,Std,25/11/2012 05:00:00,0.089,ACORN-A,Affluent
MAC003718,Std,25/11/2012 05:30:00,0.152,ACORN-A,Affluent
MAC003718,Std,25/11/2012 06:00:00,0.137,ACORN-A,Affluent
MAC003718,Std,25/11/2012 06:30:00,0.137,ACORN-A,Affluent
MAC003718,Std,25/11/2012 07:00:00,0.158,ACORN-A,Affluent
MAC003718,Std,25/11/2012 07:30:00,0.235,ACORN-A,Affluent
MAC003718,Std,25/11/2012 08:00:00,0.175,ACORN-A,Affluent
MAC003718,Std,25/11/2012 08:30:00,0.303,ACORN-A,Affluent
MAC003718,Std,25/11/2012 09:00:00,0.168,ACORN-A,Affluent
MAC003718,Std,25/11/2012 09:30:00,0.886,ACORN-A,Affluent
MAC003718,Std,25/11/2012 10:00:00,0.19,ACORN-A,Affluent
MAC003718,Std,25/11/2012 10:30:00,0.129,ACORN-A,Affluent
MAC003718,Std,25/11/2012 11:00:00,0.136,ACORN-A,Affluent
MAC003718,Std,25/11/2012 11:30:00,0.117,ACORN-A,Affluent
MAC003718,Std,25/11/2012 12:00:00,0.081,ACORN-A,Affluent
MAC003718,Std,25/11/2012 12:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,25/11/2012 13:00:00,0.077,ACORN-A,Affluent
MAC003718,Std,25/11/2012 13:30:00,0.076,ACORN-A,Affluent
MAC003718,Std,25/11/2012 14:00:00,0.149,ACORN-A,Affluent
MAC003718,Std,25/11/2012 14:30:00,0.158,ACORN-A,Affluent
MAC003718,Std,25/11/2012 15:00:00,0.216,ACORN-A,Affluent
MAC003718,Std,25/11/2012 15:30:00,0.218,ACORN-A,Affluent
MAC003718,Std,25/11/2012 16:00:00,0.338,ACORN-A,Affluent
MAC003718,Std,25/11/2012 16:30:00,0.318,ACORN-A,Affluent
MAC003718,Std,25/11/2012 17:00:00,0.956,ACORN-A,Affluent
MAC003718,Std,25/11/2012 17:30:00,0.324,ACORN-A,Affluent
MAC003718,Std,25/11/2012 18:00:00,0.302,ACORN-A,Affluent
MAC003718,Std,25/11/2012 18:30:00,0.237,ACORN-A,Affluent
MAC003718,Std,25/11/2012 19:00:00,0.319,ACORN-A,Affluent
MAC003718,Std,25/11/2012 19:30:00,0.232,ACORN-A,Affluent
MAC003718,Std,25/11/2012 20:00:00,0.489,ACORN-A,Affluent
MAC003718,Std,25/11/2012 20:30:00,0.5,ACORN-A,Affluent
MAC003718,Std,25/11/2012 21:00:00,0.478,ACORN-A,Affluent
MAC003718,Std,25/11/2012 21:30:00,0.301,ACORN-A,Affluent
MAC003718,Std,25/11/2012 22:00:00,0.276,ACORN-A,Affluent
MAC003718,Std,25/11/2012 22:30:00,0.813,ACORN-A,Affluent
MAC003718,Std,25/11/2012 23:00:00,0.519,ACORN-A,Affluent
MAC003718,Std,25/11/2012 23:30:00,0.078,ACORN-A,Affluent
MAC003718,Std,26/11/2012 00:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,26/11/2012 00:30:00,0.077,ACORN-A,Affluent
MAC003718,Std,26/11/2012 01:00:00,0.079,ACORN-A,Affluent
MAC003718,Std,26/11/2012 01:30:00,0.081,ACORN-A,Affluent
MAC003718,Std,26/11/2012 02:00:00,0.123,ACORN-A,Affluent
MAC003718,Std,26/11/2012 02:30:00,0.08,ACORN-A,Affluent
MAC003718,Std,26/11/2012 03:00:00,0.082,ACORN-A,Affluent
MAC003718,Std,26/11/2012 03:30:00,0.1,ACORN-A,Affluent
MAC003718,Std,26/11/2012 04:00:00,0.126,ACORN-A,Affluent
MAC003718,Std,26/11/2012 04:30:00,0.12,ACORN-A,Affluent
MAC003718,Std,26/11/2012 05:00:00,0.117,ACORN-A,Affluent
MAC003718,Std,26/11/2012 05:30:00,0.091,ACORN-A,Affluent
MAC003718,Std,26/11/2012 06:00:00,0.077,ACORN-A,Affluent
MAC003718,Std,26/11/2012 06:30:00,0.078,ACORN-A,Affluent
MAC003718,Std,26/11/2012 07:00:00,0.208,ACORN-A,Affluent
MAC003718,Std,26/11/2012 07:30:00,0.236,ACORN-A,Affluent
MAC003718,Std,26/11/2012 08:00:00,0.249,ACORN-A,Affluent
MAC003718,Std,26/11/2012 08:30:00,0.289,ACORN-A,Affluent
MAC003718,Std,26/11/2012 09:00:00,0.343,ACORN-A,Affluent
MAC003718,Std,26/11/2012 09:30:00,0.178,ACORN-A,Affluent
MAC003718,Std,26/11/2012 10:00:00,0.259,ACORN-A,Affluent
MAC003718,Std,26/11/2012 10:30:00,0.397,ACORN-A,Affluent
MAC003718,Std,26/11/2012 11:00:00,0.547,ACORN-A,Affluent
MAC003718,Std,26/11/2012 11:30:00,0.228,ACORN-A,Affluent
MAC003718,Std,26/11/2012 12:00:00,0.109,ACORN-A,Affluent
MAC003718,Std,26/11/2012 12:30:00,0.229,ACORN-A,Affluent
MAC003718,Std,26/11/2012 13:00:00,0.157,ACORN-A,Affluent
MAC003718,Std,26/11/2012 13:30:00,0.236,ACORN-A,Affluent
MAC003718,Std,26/11/2012 14:00:00,0.888,ACORN-A,Affluent
MAC003718,Std,26/11/2012 14:30:00,0.307,ACORN-A,Affluent
MAC003718,Std,26/11/2012 15:00:00,0.463,ACORN-A,Affluent
MAC003718,Std,26/11/2012 15:30:00,0.436,ACORN-A,Affluent
MAC003718,Std,26/11/2012 16:00:00,0.499,ACORN-A,Affluent
MAC003718,Std,26/11/2012 16:30:00,0.306,ACORN-A,Affluent
MAC003718,Std,26/11/2012 17:00:00,0.182,ACORN-A,Affluent
MAC003718,Std,26/11/2012 17:30:00,0.43,ACORN-A,Affluent
MAC003718,Std,26/11/2012 18:00:00,0.293,ACORN-A,Affluent
MAC003718,Std,26/11/2012 18:30:00,0.203,ACORN-A,Affluent
MAC003718,Std,26/11/2012 19:00:00,0.248,ACORN-A,Affluent
MAC003718,Std,26/11/2012 19:30:00,0.227,ACORN-A,Affluent
MAC003718,Std,26/11/2012 20:00:00,0.248,ACORN-A,Affluent
MAC003718,Std,26/11/2012 20:30:00,0.285,ACORN-A,Affluent
MAC003718,Std,26/11/2012 21:00:00,0.52,ACORN-A,Affluent
MAC003718,Std,26/11/2012 21:30:00,0.283,ACORN-A,Affluent
MAC003718,Std,26/11/2012 22:00:00,0.28,ACORN-A,Affluent
MAC003718,Std,26/11/2012 22:30:00,0.405,ACORN-A,Affluent
MAC003718,Std,26/11/2012 23:00:00,0.303,ACORN-A,Affluent
MAC003718,Std,26/11/2012 23:30:00,0.746,ACORN-A,Affluent
MAC003718,Std,27/11/2012 00:00:00,0.364,ACORN-A,Affluent
MAC003718,Std,27/11/2012 00:30:00,0.464,ACORN-A,Affluent
MAC003718,Std,27/11/2012 01:00:00,0.088,ACORN-A,Affluent
MAC003718,Std,27/11/2012 01:30:00,0.082,ACORN-A,Affluent
MAC003718,Std,27/11/2012 02:00:00,0.079,ACORN-A,Affluent
MAC003718,Std,27/11/2012 02:30:00,0.078,ACORN-A,Affluent
MAC003718,Std,27/11/2012 03:00:00,0.079,ACORN-A,Affluent
MAC003718,Std,27/11/2012 03:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,27/11/2012 04:00:00,0.119,ACORN-A,Affluent
MAC003718,Std,27/11/2012 04:30:00,0.12,ACORN-A,Affluent
MAC003718,Std,27/11/2012 05:00:00,0.117,ACORN-A,Affluent
MAC003718,Std,27/11/2012 05:30:00,0.152,ACORN-A,Affluent
MAC003718,Std,27/11/2012 06:00:00,0.126,ACORN-A,Affluent
MAC003718,Std,27/11/2012 06:30:00,0.129,ACORN-A,Affluent
MAC003718,Std,27/11/2012 07:00:00,0.381,ACORN-A,Affluent
MAC003718,Std,27/11/2012 07:30:00,0.272,ACORN-A,Affluent
MAC003718,Std,27/11/2012 08:00:00,0.327,ACORN-A,Affluent
MAC003718,Std,27/11/2012 08:30:00,0.252,ACORN-A,Affluent
MAC003718,Std,27/11/2012 09:00:00,0.335,ACORN-A,Affluent
MAC003718,Std,27/11/2012 09:30:00,0.731,ACORN-A,Affluent
MAC003718,Std,27/11/2012 10:00:00,0.353,ACORN-A,Affluent
MAC003718,Std,27/11/2012 10:30:00,0.201,ACORN-A,Affluent
MAC003718,Std,27/11/2012 11:00:00,0.195,ACORN-A,Affluent
MAC003718,Std,27/11/2012 11:30:00,0.185,ACORN-A,Affluent
MAC003718,Std,27/11/2012 12:00:00,0.194,ACORN-A,Affluent
MAC003718,Std,27/11/2012 12:30:00,0.126,ACORN-A,Affluent
MAC003718,Std,27/11/2012 13:00:00,0.18,ACORN-A,Affluent
MAC003718,Std,27/11/2012 13:30:00,0.17,ACORN-A,Affluent
MAC003718,Std,27/11/2012 14:00:00,0.12,ACORN-A,Affluent
MAC003718,Std,27/11/2012 14:30:00,0.11,ACORN-A,Affluent
MAC003718,Std,27/11/2012 15:00:00,0.112,ACORN-A,Affluent
MAC003718,Std,27/11/2012 15:30:00,0.11,ACORN-A,Affluent
MAC003718,Std,27/11/2012 16:00:00,0.108,ACORN-A,Affluent
MAC003718,Std,27/11/2012 16:30:00,0.139,ACORN-A,Affluent
MAC003718,Std,27/11/2012 17:00:00,0.209,ACORN-A,Affluent
MAC003718,Std,27/11/2012 17:30:00,0.223,ACORN-A,Affluent
MAC003718,Std,27/11/2012 18:00:00,0.218,ACORN-A,Affluent
MAC003718,Std,27/11/2012 18:30:00,0.519,ACORN-A,Affluent
MAC003718,Std,27/11/2012 19:00:00,0.39,ACORN-A,Affluent
MAC003718,Std,27/11/2012 19:30:00,0.687,ACORN-A,Affluent
MAC003718,Std,27/11/2012 20:00:00,0.415,ACORN-A,Affluent
MAC003718,Std,27/11/2012 20:30:00,0.396,ACORN-A,Affluent
MAC003718,Std,27/11/2012 21:00:00,0.287,ACORN-A,Affluent
MAC003718,Std,27/11/2012 21:30:00,0.57,ACORN-A,Affluent
MAC003718,Std,27/11/2012 22:00:00,0.356,ACORN-A,Affluent
MAC003718,Std,27/11/2012 22:30:00,0.227,ACORN-A,Affluent
MAC003718,Std,27/11/2012 23:00:00,0.264,ACORN-A,Affluent
MAC003718,Std,27/11/2012 23:30:00,0.753,ACORN-A,Affluent
MAC003718,Std,28/11/2012 00:00:00,0.595,ACORN-A,Affluent
MAC003718,Std,28/11/2012 00:30:00,0.219,ACORN-A,Affluent
MAC003718,Std,28/11/2012 01:00:00,0.134,ACORN-A,Affluent
MAC003718,Std,28/11/2012 01:30:00,0.128,ACORN-A,Affluent
MAC003718,Std,28/11/2012 02:00:00,0.096,ACORN-A,Affluent
MAC003718,Std,28/11/2012 02:30:00,0.078,ACORN-A,Affluent
MAC003718,Std,28/11/2012 03:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,28/11/2012 03:30:00,0.078,ACORN-A,Affluent
MAC003718,Std,28/11/2012 04:00:00,0.083,ACORN-A,Affluent
MAC003718,Std,28/11/2012 04:30:00,0.085,ACORN-A,Affluent
MAC003718,Std,28/11/2012 05:00:00,0.08,ACORN-A,Affluent
MAC003718,Std,28/11/2012 05:30:00,0.109,ACORN-A,Affluent
MAC003718,Std,28/11/2012 06:00:00,0.121,ACORN-A,Affluent
MAC003718,Std,28/11/2012 06:30:00,0.117,ACORN-A,Affluent
MAC003718,Std,28/11/2012 07:00:00,0.158,ACORN-A,Affluent
MAC003718,Std,28/11/2012 07:30:00,0.346,ACORN-A,Affluent
MAC003718,Std,28/11/2012 08:00:00,0.301,ACORN-A,Affluent
MAC003718,Std,28/11/2012 08:30:00,0.13,ACORN-A,Affluent
MAC003718,Std,28/11/2012 09:00:00,0.471,ACORN-A,Affluent
MAC003718,Std,28/11/2012 09:30:00,0.15,ACORN-A,Affluent
MAC003718,Std,28/11/2012 10:00:00,0.181,ACORN-A,Affluent
MAC003718,Std,28/11/2012 10:30:00,0.324,ACORN-A,Affluent
MAC003718,Std,28/11/2012 11:00:00,0.195,ACORN-A,Affluent
MAC003718,Std,28/11/2012 11:30:00,0.185,ACORN-A,Affluent
MAC003718,Std,28/11/2012 12:00:00,0.161,ACORN-A,Affluent
MAC003718,Std,28/11/2012 12:30:00,0.224,ACORN-A,Affluent
MAC003718,Std,28/11/2012 13:00:00,0.367,ACORN-A,Affluent
MAC003718,Std,28/11/2012 13:30:00,0.567,ACORN-A,Affluent
MAC003718,Std,28/11/2012 14:00:00,0.42,ACORN-A,Affluent
MAC003718,Std,28/11/2012 14:30:00,0.157,ACORN-A,Affluent
MAC003718,Std,28/11/2012 15:00:00,0.089,ACORN-A,Affluent
MAC003718,Std,28/11/2012 15:30:00,0.344,ACORN-A,Affluent
MAC003718,Std,28/11/2012 16:00:00,0.09,ACORN-A,Affluent
MAC003718,Std,28/11/2012 16:30:00,0.27,ACORN-A,Affluent
MAC003718,Std,28/11/2012 17:00:00,0.202,ACORN-A,Affluent
MAC003718,Std,28/11/2012 17:30:00,0.22,ACORN-A,Affluent
MAC003718,Std,28/11/2012 18:00:00,0.32,ACORN-A,Affluent
MAC003718,Std,28/11/2012 18:30:00,0.226,ACORN-A,Affluent
MAC003718,Std,28/11/2012 19:00:00,0.536,ACORN-A,Affluent
MAC003718,Std,28/11/2012 19:30:00,0.289,ACORN-A,Affluent
MAC003718,Std,28/11/2012 20:00:00,0.347,ACORN-A,Affluent
MAC003718,Std,28/11/2012 20:30:00,0.277,ACORN-A,Affluent
MAC003718,Std,28/11/2012 21:00:00,0.26,ACORN-A,Affluent
MAC003718,Std,28/11/2012 21:30:00,0.192,ACORN-A,Affluent
MAC003718,Std,28/11/2012 22:00:00,0.192,ACORN-A,Affluent
MAC003718,Std,28/11/2012 22:30:00,0.192,ACORN-A,Affluent
MAC003718,Std,28/11/2012 23:00:00,0.258,ACORN-A,Affluent
MAC003718,Std,28/11/2012 23:30:00,0.791,ACORN-A,Affluent
MAC003718,Std,29/11/2012 00:00:00,0.241,ACORN-A,Affluent
MAC003718,Std,29/11/2012 00:30:00,0.524,ACORN-A,Affluent
MAC003718,Std,29/11/2012 01:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,29/11/2012 01:30:00,0.121,ACORN-A,Affluent
MAC003718,Std,29/11/2012 02:00:00,0.117,ACORN-A,Affluent
MAC003718,Std,29/11/2012 02:30:00,0.115,ACORN-A,Affluent
MAC003718,Std,29/11/2012 03:00:00,0.097,ACORN-A,Affluent
MAC003718,Std,29/11/2012 03:30:00,0.076,ACORN-A,Affluent
MAC003718,Std,29/11/2012 04:00:00,0.077,ACORN-A,Affluent
MAC003718,Std,29/11/2012 04:30:00,0.076,ACORN-A,Affluent
MAC003718,Std,29/11/2012 05:00:00,0.076,ACORN-A,Affluent
MAC003718,Std,29/11/2012 05:30:00,0.097,ACORN-A,Affluent
MAC003718,Std,29/11/2012 06:00:00,0.124,ACORN-A,Affluent
MAC003718,Std,29/11/2012 06:30:00,0.125,ACORN-A,Affluent
MAC003718,Std,29/11/2012 07:00:00,0.129,ACORN-A,Affluent
MAC003718,Std,29/11/2012 07:30:00,0.128,ACORN-A,Affluent
MAC003718,Std,29/11/2012 08:00:00,0.277,ACORN-A,Affluent
MAC003718,Std,29/11/2012 08:30:00,0.257,ACORN-A,Affluent
MAC003718,Std,29/11/2012 09:00:00,0.318,ACORN-A,Affluent
MAC003718,Std,29/11/2012 09:30:00,0.223,ACORN-A,Affluent
MAC003718,Std,29/11/2012 10:00:00,0.187,ACORN-A,Affluent
MAC003718,Std,29/11/2012 10:30:00,0.092,ACORN-A,Affluent
MAC003718,Std,29/11/2012 11:00:00,0.075,ACORN-A,Affluent
MAC003718,Std,29/11/2012 11:30:00,0.108,ACORN-A,Affluent
MAC003718,Std,29/11/2012 12:00:00,0.129,ACORN-A,Affluent
MAC003718,Std,29/11/2012 12:30:00,0.11,ACORN-A,Affluent
MAC003718,Std,29/11/2012 13:00:00,0.077,ACORN-A,Affluent
MAC003718,Std,29/11/2012 13:30:00,0.076,ACORN-A,Affluent
MAC003718,Std,29/11/2012 14:00:00,0.093,ACORN-A,Affluent
MAC003718,Std,29/11/2012 14:30:00,0.074,ACORN-A,Affluent
MAC003718,Std,29/11/2012 15:00:00,0.337,ACORN-A,Affluent
MAC003718,Std,29/11/2012 15:30:00,0.204,ACORN-A,Affluent
MAC003718,Std,29/11/2012 16:00:00,0.174,ACORN-A,Affluent
MAC003718,Std,29/11/2012 16:30:00,0.219,ACORN-A,Affluent
MAC003718,Std,29/11/2012 17:00:00,0.214,ACORN-A,Affluent
MAC003718,Std,29/11/2012 17:30:00,0.647,ACORN-A,Affluent
MAC003718,Std,29/11/2012 18:00:00,0.606,ACORN-A,Affluent
MAC003718,Std,29/11/2012 18:30:00,0.43,ACORN-A,Affluent
MAC003718,Std,29/11/2012 19:00:00,0.24,ACORN-A,Affluent
MAC003718,Std,29/11/2012 19:30:00,0.444,ACORN-A,Affluent
MAC003718,Std,29/11/2012 20:00:00,0.289,ACORN-A,Affluent
MAC003718,Std,29/11/2012 20:30:00,0.216,ACORN-A,Affluent
MAC003718,Std,29/11/2012 21:00:00,0.345,ACORN-A,Affluent
MAC003718,Std,29/11/2012 21:30:00,0.228,ACORN-A,Affluent
MAC003718,Std,29/11/2012 22:00:00,0.202,ACORN-A,Affluent
MAC003718,Std,29/11/2012 22:30:00,0.502,ACORN-A,Affluent
MAC003718,Std,29/11/2012 23:00:00,0.814,ACORN-A,Affluent
MAC003718,Std,29/11/2012 23:30:00,0.418,ACORN-A,Affluent
MAC003718,Std,30/11/2012 00:00:00,0.402,ACORN-A,Affluent
MAC003718,Std,30/11/2012 00:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,30/11/2012 01:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,30/11/2012 01:30:00,0.079,ACORN-A,Affluent
MAC003718,Std,30/11/2012 02:00:00,0.078,ACORN-A,Affluent
MAC003718,Std,30/11/2012 02:30:00,0.077,ACORN-A,Affluent
MAC003718,Std,30/11/2012 03:00:00,0.076,ACORN-A,Affluent
MAC003718,Std,30/11/2012 03:30:00,0.076,ACORN-A,Affluent
MAC003718,Std,30/11/2012 04:00:00,0.076,ACORN-A,Affluent
MAC003718,Std,30/11/2012 04:30:00,0.075,ACORN-A,Affluent
MAC003718,Std,30/11/2012 05:00:00,0.076,ACORN-A,Affluent
MAC003718,Std,30/11/2012 05:30:00,0.11,ACORN-A,Affluent
MAC003718,Std,30/11/2012 06:00:00,0.14,ACORN-A,Affluent
MAC003718,Std,30/11/2012 06:30:00,0.16,ACORN-A,Affluent
MAC003718,Std,30/11/2012 07:00:00,0.289,ACORN-A,Affluent
MAC003718,Std,30/11/2012 07:30:00,0.417,ACORN-A,Affluent
MAC003718,Std,30/11/2012 08:00:00,0.466,ACORN-A,Affluent
MAC003718,Std,30/11/2012 08:30:00,0.369,ACORN-A,Affluent
MAC003718,Std,30/11/2012 09:00:00,0.422,ACORN-A,Affluent
MAC003718,Std,30/11/2012 09:30:00,0.314,ACORN-A,Affluent
MAC003718,Std,30/11/2012 10:00:00,0.293,ACORN-A,Affluent
MAC003718,Std,30/11/2012 10:30:00,0.19,ACORN-A,Affluent
MAC003718,Std,30/11/2012 11:00:00,0.289,ACORN-A,Affluent
MAC003718,Std,30/11/2012 11:30:00,0.148,ACORN-A,Affluent
MAC003718,Std,30/11/2012 12:00:00,0.125,ACORN-A,Affluent
MAC003718,Std,30/11/2012 12:30:00,0.121,ACORN-A,Affluent
MAC003718,Std,30/11/2012 13:00:00,0.173,ACORN-A,Affluent
MAC003718,Std,30/11/2012 13:30:00,0.394,ACORN-A,Affluent
MAC003718,Std,30/11/2012 14:00:00,0.991,ACORN-A,Affluent
MAC003718,Std,30/11/2012 14:30:00,0.253,ACORN-A,Affluent
MAC003718,Std,30/11/2012 15:00:00,0.226,ACORN-A,Affluent
MAC003718,Std,30/11/2012 15:30:00,0.174,ACORN-A,Affluent
MAC003718,Std,30/11/2012 16:00:00,0.127,ACORN-A,Affluent
MAC003718,Std,30/11/2012 16:30:00,0.17,ACORN-A,Affluent
MAC003718,Std,30/11/2012 17:00:00,0.278,ACORN-A,Affluent
MAC003718,Std,30/11/2012 17:30:00,0.225,ACORN-A,Affluent
MAC003718,Std,30/11/2012 18:00:00,0.484,ACORN-A,Affluent
MAC003718,Std,30/11/2012 18:30:00,0.481,ACORN-A,Affluent
MAC003718,Std,30/11/2012 19:00:00,0.276,ACORN-A,Affluent
MAC003718,Std,30/11/2012 19:30:00,0.346,ACORN-A,Affluent
MAC003718,Std,30/11/2012 20:00:00,0.24,ACORN-A,Affluent
MAC003718,Std,30/11/2012 20:30:00,0.252,ACORN-A,Affluent
MAC003718,Std,30/11/2012 21:00:00,0.244,ACORN-A,Affluent
MAC003718,Std,30/11/2012 21:30:00,0.327,ACORN-A,Affluent
MAC003718,Std,30/11/2012 22:00:00,0.785,ACORN-A,Affluent
MAC003718,Std,30/11/2012 22:30:00,0.601,ACORN-A,Affluent
MAC003718,Std,30/11/2012 23:00:00,0.316,ACORN-A,Affluent
MAC003718,Std,30/11/2012 23:30:00,0.846,ACORN-A,Affluent
MAC003718,Std,01/12/2012 00:00:00,0.091,ACORN-A,Affluent
MAC003718,Std,01/12/2012 00:30:00,0.084,ACORN-A,Affluent
MAC003718,Std,01/12/2012 01:00:00,0.082,ACORN-A,Affluent
MAC003718,Std,01/12/2012 01:30:00,0.081,ACORN-A,Affluent
MAC003718,Std,01/12/2012 02:00:00,0.08,ACORN-A,Affluent
MAC003718,Std,01/12/2012 02:30:00,0.08,ACORN-A,Affluent
MAC003718,Std,01/12/2012 03:00:00,0.083,ACORN-A,Affluent
MAC003718,Std,01/12/2012 03:30:00,0.102,ACORN-A,Affluent
MAC003718,Std,01/12/2012 04:00:00,0.134,ACORN-A,Affluent
MAC003718,Std,01/12/2012 04:30:00,0.176,ACORN-A,Affluent
MAC003718,Std,01/12/2012 05:00:00,0.17,ACORN-A,Affluent
MAC003718,Std,01/12/2012 05:30:00,0.154,ACORN-A,Affluent
MAC003718,Std,01/12/2012 06:00:00,0.084,ACORN-A,Affluent
MAC003718,Std,01/12/2012 06:30:00,0.08,ACORN-A,Affluent
MAC003718,Std,01/12/2012 07:00:00,0.093,ACORN-A,Affluent
MAC003718,Std,01/12/2012 07:30:00,0.175,ACORN-A,Affluent
MAC003718,Std,01/12/2012 08:00:00,0.394,ACORN-A,Affluent
MAC003718,Std,01/12/2012 08:30:00,0.456,ACORN-A,Affluent
MAC003718,Std,01/12/2012 09:00:00,0.227,ACORN-A,Affluent
MAC003718,Std,01/12/2012 09:30:00,0.356,ACORN-A,Affluent
MAC003718,Std,01/12/2012 10:00:00,0.191,ACORN-A,Affluent
MAC003718,Std,01/12/2012 10:30:00,0.214,ACORN-A,Affluent
MAC003718,Std,01/12/2012 11:00:00,0.2,ACORN-A,Affluent
MAC003718,Std,01/12/2012 11:30:00,0.174,ACORN-A,Affluent
MAC003718,Std,01/12/2012 12:00:00,0.165,ACORN-A,Affluent
MAC003718,Std,01/12/2012 12:30:00,0.149,ACORN-A,Affluent
MAC003718,Std,01/12/2012 13:00:00,0.089,ACORN-A,Affluent
MAC003718,Std,01/12/2012 13:30:00,0.077,ACORN-A,Affluent
MAC003718,Std,01/12/2012 14:00:00,0.076,ACORN-A,Affluent
MAC003718,Std,01/12/2012 14:30:00,0.076,ACORN-A,Affluent
MAC003718,Std,01/12/2012 15:00:00,0.075,ACORN-A,Affluent
MAC003718,Std,01/12/2012 15:30:00,0.074,ACORN-A,Affluent
MAC003718,Std,01/12/2012 16:00:00,0.177,ACORN-A,Affluent
MAC003718,Std,01/12/2012 16:30:00,0.16,ACORN-A,Affluent
MAC003718,Std,01/12/2012 17:00:00,0.221,ACORN-A,Affluent
MAC003718,Std,01/12/2012 17:30:00,0.242,ACORN-A,Affluent
MAC003718,Std,01/12/2012 18:00:00,0.411,ACORN-A,Affluent
MAC003718,Std,01/12/2012 18:30:00,0.539,ACORN-A,Affluent
MAC003718,Std,01/12/2012 19:00:00,0.494,ACORN-A,Affluent
MAC003718,Std,01/12/2012 19:30:00,0.351,ACORN-A,Affluent
MAC003718,Std,01/12/2012 20:00:00,0.334,ACORN-A,Affluent
MAC003718,Std,01/12/2012 20:30:00,0.564,ACORN-A,Affluent
MAC003718,Std,01/12/2012 21:00:00,0.553,ACORN-A,Affluent
MAC003718,Std,01/12/2012 21:30:00,0.464,ACORN-A,Affluent
MAC003718,Std,01/12/2012 22:00:00,0.349,ACORN-A,Affluent
MAC003718,Std,01/12/2012 22:30:00,0.486,ACORN-A,Affluent
MAC003718,Std,01/12/2012 23:00:00,0.861,ACORN-A,Affluent
MAC003718,Std,01/12/2012 23:30:00,0.739,ACORN-A,Affluent
MAC003718,Std,02/12/2012 00:00:00,0.262,ACORN-A,Affluent
MAC003718,Std,02/12/2012 00:30:00,0.158,ACORN-A,Affluent
MAC003718,Std,02/12/2012 01:00:00,0.123,ACORN-A,Affluent
MAC003718,Std,02/12/2012 01:30:00,0.095,ACORN-A,Affluent
MAC003718,Std,02/12/2012 02:00:00,0.075,ACORN-A,Affluent
MAC003718,Std,02/12/2012 02:30:00,0.076,ACORN-A,Affluent
MAC003718,Std,02/12/2012 03:00:00,0.076,ACORN-A,Affluent
MAC003718,Std,02/12/2012 03:30:00,0.077,ACORN-A,Affluent
MAC003718,Std,02/12/2012 04:00:00,0.076,ACORN-A,Affluent
MAC003718,Std,02/12/2012 04:30:00,0.077,ACORN-A,Affluent
MAC003718,Std,02/12/2012 05:00:00,0.076,ACORN-A,Affluent
MAC003718,Std,02/12/2012 05:30:00,0.076,ACORN-A,Affluent
MAC003718,Std,02/12/2012 06:00:00,0.076,ACORN-A,Affluent
MAC003718,Std,02/12/2012 06:30:00,0.112,ACORN-A,Affluent
MAC003718,Std,02/12/2012 07:00:00,0.121,ACORN-A,Affluent
MAC003718,Std,02/12/2012 07:30:00,0.308,ACORN-A,Affluent
MAC003718,Std,02/12/2012 08:00:00,0.164,ACORN-A,Affluent
