CUSTOMER_KEY,TRIAL_CUSTOMER_TYPE,CONTROL_GROUP_FLAG,TARIFF_PRODUCT_CD,FEEDBACK_TECH1_PRODUCT_CD,FEEDBACK_TECH2_PRODUCT_CD,LIFESTYLE_AUDIT_PRODUCT_CD,INFERRED_CELL,VERIFIED_CELL,SERVICE_TYPE,GENERAL_SUPPLY_CNT,CONTROLLED_LOAD_CNT,NET_SOLAR_CNT,GROSS_SOLAR_CNT,OTHER_LOAD_CNT,SERVICE_LOC_STATUS_NAME,ASSRTD_CLIMATE_ZONE_CD,ASSRTD_CLIMATE_ZONE_DESC,ASSRTD_DWELLING_TYPE_CD,ASSRTD_GAS_USAGE_GROUP_CD,ASSRTD_ELECTRICITY_USE_GRP_CD,DWELLING_TYPE_CD,DRYER_USAGE_CD,REDUCING_CONSUMPTION_CD,AIRCON_TYPE_CD,NUM_REFRIGERATORS,NUM_ROOMS_HEATED,HAS_GENERATION,HAS_INTERNET_ACCESS,HAS_GAS,HAS_GAS_HEATING,HAS_GAS_HOT_WATER,HAS_GAS_COOKING,HAS_POOLPUMP,HAS_AIRCON,HAS_GAS_OTHER_APPLIANCE,IS_HOME_DURING_DAYTIME,HAS_AGREED_TO_SMS,SMART_METER_INSTALLATION_DATE,LIFESTYLE_AUDIT_PERFORMED_DATE,PROVISIONING_COMPLETE_DATE,OFFER_WITHDRAWN_DATE,ACCEPTANCE_WITHDRAWN_DATE,OPERATION_START_DATE,OPERATION_FINISH_DATE,AGREEMENT_EXIT_REASON
11380140,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11380144,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11380146,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9898838,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9898840,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9898850,Retail,N,,,,,6,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10031470,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
10645597,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8287762,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8595014,Network,N,,,,,1,,Domestic,1,1,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,2-Aug-12,,,,,,,
8595024,Retail,N,,,,,1,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8595546,Network,N,,NETSIHD,,,86,84,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,MED,HI,SeparateHouse,MED,HI,SplitSystem,1,0,N,Y,N,N,N,N,Y,Y,N,N,N,14-Jul-12,,19-Nov-12,,,19-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8595550,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8595552,Retail,N,,,,,86,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8595570,Network,N,,,,,86,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Jul-12,,,,,,,
11273696,Retail,N,,,,,15,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11273698,Retail,N,,,,,15,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11273702,Retail,N,,,,,15,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11273706,Retail,N,,,,,51,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11273712,Retail,N,,,,,15,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11273680,Network,N,,NETPOR,,,87,89,Domestic,1,0,0,0,0,Trial Closed,6,Mild temperate,NotUnit,MED,HI,SeparateHouse,NONE,HI,,1,0,N,Y,Y,N,Y,N,N,N,N,N,Y,24-Jul-12,,6-Jun-13,,,6-Jun-13,28-Feb-14,OPTOUTNETWKCLOSE
9898874,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9898876,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9972540,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11381870,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11381874,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11381882,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11381888,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11381894,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11381902,Retail,N,EA-STOU,EA-SIHD,,,84,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,LOW,HI,,NONE,HI,Ducted,1,0,N,N,,,,,N,Y,,N,Y,,,,,25-Mar-13,,,
11382460,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11382462,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8934250,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8934278,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8934280,Retail,N,EA-TOPUP,EA-POR,,,100,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,HI,HI,,MED,MED,SplitSystem,1,0,N,Y,,,,,N,Y,,N,Y,,,,,22-Jan-13,,,
8934284,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8934288,Retail,N,,,,,28,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11181747,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11181773,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8596684,Control,Y,,,,,25,,Domestic,1,1,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,9-Aug-12,,,,,,,
8596688,Retail,N,,,,,61,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8162625,Network,N,,,,,48,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Jul-12,,,,,,,
8590578,Retail,N,,,,,98,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8590584,Retail,N,,,,,62,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8590586,Retail,N,,,,,26,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8590600,Retail,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9884580,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9884582,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8550158,Retail,N,,,,,38,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8589792,Retail,N,,,,,86,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8594792,Network,N,,NETSIHD,,,13,13,Domestic,1,1,0,0,0,Trial Closed,6,Mild temperate,NotUnit,LOW,LOW,SeparateHouse,NONE,HI,,1,1,N,N,Y,Y,N,Y,N,N,N,N,N,27-Aug-12,,23-Nov-12,,,23-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
9014200,Retail,N,EA-DPP,EA-SIHD,,,13,,Domestic,1,0,0,0,0,SGSC Declined,6,Mild temperate,NotUnit,LOW,LOW,,LOW,HI,,1,2,N,Y,,,,,N,N,,Y,Y,,,,16-Jul-13,,,,
11302218,Retail,N,EA-TOPUP,EA-POR,EA-SPLUG,,75,,Domestic,1,0,0,0,0,SGSC Declined,6,Mild temperate,NotUnit,MED,HI,,NONE,HI,,2,0,N,Y,,,,,N,N,,N,Y,,,,6-Mar-13,,,,
11302224,Retail,N,,,,,51,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8922050,Retail,N,,,,,28,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9393368,Network,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,24-Mar-12,,,,,,,
11176303,Control,Y,,,,,32,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,MED,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,4-May-12,,,,,,,
8591222,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8591230,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8582521,Network,N,,,,,36,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jan-12,,,,,,,
9057230,Network,N,,,,,28,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,12-May-12,,,,,,,
9971822,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11302226,Network,N,NETDPRPPE,,,,75,73,Domestic,1,0,0,0,0,Trial Closed,6,Mild temperate,NotUnit,MED,HI,SeparateHouse,NONE,HI,SplitSystem,2,0,N,Y,N,N,N,N,N,Y,N,N,Y,13-Aug-12,,3-Dec-12,,,3-Dec-12,28-Feb-14,OPTOUTNETWKCLOSE
11302228,Retail,N,,,,,51,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11302230,Retail,N,,,,,39,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11302232,Retail,N,EA-TOPUP,EA-SIHD,,,3,,Domestic,2,1,0,0,0,Trial Closed,6,Mild temperate,NotUnit,MED,LOW,,NONE,LOW,SplitSystem,1,2,N,Y,,,,,N,Y,,Y,Y,18-Jun-13,,2-Jul-13,,,2-Jul-13,28-Feb-14,OPTOUTRETAILERCLOSE
11302238,Retail,N,,,,,3,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11302246,Retail,N,,,,,15,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8922054,Control,Y,,,,,28,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,22-Aug-12,,,,,,,
8922056,Retail,N,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8922060,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8922062,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8922064,Retail,N,EA-DPP,EA-POR,EA-SPLUG,,100,,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,,LOW,HI,Ducted,2,0,N,Y,,,,,Y,Y,,Y,Y,4-Mar-13,,3-May-13,,,3-May-13,28-Feb-14,OPTOUTRETAILERCLOSE
8922066,Retail,N,EA-DPP,EA-SIHD,,,100,,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,,NONE,HI,Ducted,2,3,N,Y,,,,,N,Y,,Y,Y,11-Mar-13,,4-Apr-13,,,4-Apr-13,28-Feb-14,OPTOUTRETAILERCLOSE
8922072,Retail,N,EA-TOPUP,EA-SIHD,,,28,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,HI,LOW,,LOW,NONE,SplitSystem,1,6,N,Y,,,,,N,Y,,Y,Y,1-Mar-13,,,,27-Jun-13,,,
8922076,Retail,N,EA-DPP,EA-POR,,,64,,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,,LOW,HI,Ducted,2,0,N,Y,,,,,N,Y,,Y,Y,15-Dec-12,,10-Jan-13,,,10-Jan-13,28-Feb-14,OPTOUTRETAILERCLOSE
8922078,Retail,N,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8922084,Control,Y,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,9-Aug-12,,,,,,,
8922086,Network,N,NETDPRPPE,,,,64,64,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,MED,SeparateHouse,LOW,HI,Ducted,1,1,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,14-Jul-12,,16-Nov-12,,,16-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8922048,Retail,N,EA-DPP,EA-SIHD,,,100,,Domestic,1,0,0,0,0,Trial Closed,5,Warm temperate,NotUnit,HI,HI,,MED,HI,,3,2,N,Y,,,,,N,N,,Y,Y,11-Mar-13,,4-Apr-13,,,4-Apr-13,28-Feb-14,OPTOUTRETAILERCLOSE
8922088,Control,Y,,,,,64,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,27-Jan-12,,,,,,,
11178165,Control,Y,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Aug-12,,,,,,,
11178171,Network,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,10-Aug-12,,,,,,,
9887076,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10897271,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10901634,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
10891411,Retail,N,,,,,51,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9395970,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9395982,Retail,N,,,,,84,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
9396004,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9396006,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
9395966,Retail,N,,,,,12,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11178195,Retail,N,EA-DPP,EA-SIHD,,,100,,Domestic,1,0,0,0,0,Customer Withdrew,5,Warm temperate,NotUnit,HI,HI,,MED,MED,Ducted,1,0,N,Y,,,,,N,Y,,Y,Y,,,,,23-Jul-13,,,
11178197,Network,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,18-Jul-12,,,,,,,
11178199,Retail,N,,,,,100,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
11179363,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8584439,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8584451,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8584453,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8584455,Retail,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8584457,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8584461,Retail,N,,,,,50,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8584437,Retail,N,,,,,14,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9887096,Retail,N,,,,,24,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8586936,Control,Y,,,,,74,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,14-Mar-12,,,,,,,
8586950,Retail,N,,,,,2,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,MED,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
9028558,Control,Y,,,,,100,,Domestic,1,1,0,0,1,Not a Customer,5,Warm temperate,NotUnit,HI,HI,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,9-Aug-12,,,,,,,
11179375,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8579343,Control,Y,,,,,6,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Jun-12,,,,,,,
8579345,Network,N,,,,,6,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Jun-12,,,,,,,
8579351,Network,N,NETDPRPPE,NETSIHD,,,6,30,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,Unit,LOW,LOW,Unit,NONE,MED,,1,0,N,Y,N,N,N,N,N,N,N,N,Y,7-Jun-12,,9-Nov-12,,,9-Nov-12,28-Feb-14,OPTOUTNETWKCLOSE
8579359,Network,N,NETDPRPPE,,,,42,42,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,Unit,LOW,MED,Unit,NONE,HI,SplitSystem,1,0,N,N,N,N,N,N,N,Y,N,N,Y,7-Jun-12,,5-Oct-12,,,5-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8579363,Network,N,,,,,42,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,MED,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Jun-12,,,,,,,
8579367,Network,N,NETDPRPPE,NETSIHD,,,6,6,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,Unit,LOW,LOW,Unit,NONE,MED,,1,0,N,N,N,N,N,N,N,N,N,N,Y,7-Jun-12,,18-Oct-12,,,18-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
8397522,Network,N,,NETPOR,,,36,36,Domestic,1,1,0,0,0,Trial Closed,5,Warm temperate,NotUnit,LOW,MED,SeparateHouse,NONE,LOW,SplitSystem,2,0,N,Y,N,N,N,N,N,Y,N,N,N,14-Apr-12,,5-Oct-12,,,5-Oct-12,28-Feb-14,OPTOUTNETWKCLOSE
11145091,Retail,N,,,,,18,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,Unit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
8247886,Network,N,,,,,28,,Domestic,1,1,0,0,0,Not a Customer,5,Warm temperate,NotUnit,HI,LOW,,,,,,,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,7-Aug-12,,,,,,,
10894521,Retail,N,,,,,60,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8907048,Retail,N,,,,,84,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8907054,Retail,N,,,,,48,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8907056,Retail,N,,,,,84,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,HI,,,,,,,N,,,,,,,,,,,,,,,,,,
8907066,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
8907076,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11163373,Retail,N,,,,,13,,Domestic,1,0,0,0,0,Not a Customer,6,Mild temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11164009,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11164011,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11164023,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11164029,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
11164031,Retail,N,,,,,36,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,MED,,,,,,,N,,,,,,,,,,,,,,,,,,
11164039,Retail,N,,,,,0,,Domestic,1,0,0,0,0,Not a Customer,5,Warm temperate,NotUnit,LOW,LOW,,,,,,,N,,,,,,,,,,,,,,,,,,
