Measurement Title,Measurement Description,Measurement Type,Measurement Medium,Measurement Time,Measurement Value,Units,Units Abbreviation,Measurement Period Type,Data Stream ID,Resource ID,Measurement ID,Record ID,Latitude,Longitude,Location
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:57:16.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776361639999999,333032518776361639999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:57:16.000,422.0,millivolts,mV,Instantaneous,33305,65515,2518776361639999999,333052518776361639999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:56:14.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776362259999999,333032518776362259999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:56:14.000,457.0,millivolts,mV,Instantaneous,33305,65515,2518776362259999999,333052518776362259999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:55:12.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776362879999999,333032518776362879999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:55:12.000,539.0,millivolts,mV,Instantaneous,33305,65515,2518776362879999999,333052518776362879999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:54:10.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776363499999999,333032518776363499999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:54:10.000,494.0,millivolts,mV,Instantaneous,33305,65515,2518776363499999999,333052518776363499999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:53:07.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776364129999999,333032518776364129999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:53:07.000,453.0,millivolts,mV,Instantaneous,33305,65515,2518776364129999999,333052518776364129999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:52:05.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776364749999999,333032518776364749999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:52:05.000,417.0,millivolts,mV,Instantaneous,33305,65515,2518776364749999999,333052518776364749999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:51:03.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776365369999999,333032518776365369999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:51:03.000,449.0,millivolts,mV,Instantaneous,33305,65515,2518776365369999999,333052518776365369999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:50:02.000,988.0,millivolts,mV,Instantaneous,33303,65513,2518776365979999999,333032518776365979999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:50:02.000,447.0,millivolts,mV,Instantaneous,33305,65515,2518776365979999999,333052518776365979999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:49:01.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776366589999999,333032518776366589999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:49:01.000,478.0,millivolts,mV,Instantaneous,33305,65515,2518776366589999999,333052518776366589999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:47:58.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776367219999999,333032518776367219999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:47:58.000,433.0,millivolts,mV,Instantaneous,33305,65515,2518776367219999999,333052518776367219999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:46:57.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776367829999999,333032518776367829999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:46:57.000,507.0,millivolts,mV,Instantaneous,33305,65515,2518776367829999999,333052518776367829999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:45:55.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776368449999999,333032518776368449999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:45:55.000,422.0,millivolts,mV,Instantaneous,33305,65515,2518776368449999999,333052518776368449999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:44:52.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776369079999999,333032518776369079999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:44:52.000,534.0,millivolts,mV,Instantaneous,33305,65515,2518776369079999999,333052518776369079999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:43:49.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776369709999999,333032518776369709999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:43:49.000,410.0,millivolts,mV,Instantaneous,33305,65515,2518776369709999999,333052518776369709999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:42:47.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776370329999999,333032518776370329999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:42:47.000,439.0,millivolts,mV,Instantaneous,33305,65515,2518776370329999999,333052518776370329999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:41:44.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776370959999999,333032518776370959999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:41:44.000,432.0,millivolts,mV,Instantaneous,33305,65515,2518776370959999999,333052518776370959999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:40:42.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776371579999999,333032518776371579999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:40:42.000,462.0,millivolts,mV,Instantaneous,33305,65515,2518776371579999999,333052518776371579999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:39:40.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776372199999999,333032518776372199999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:39:40.000,415.0,millivolts,mV,Instantaneous,33305,65515,2518776372199999999,333052518776372199999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:38:38.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776372819999999,333032518776372819999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:38:38.000,406.0,millivolts,mV,Instantaneous,33305,65515,2518776372819999999,333052518776372819999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:37:35.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776373449999999,333032518776373449999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:37:35.000,429.0,millivolts,mV,Instantaneous,33305,65515,2518776373449999999,333052518776373449999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:36:33.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776374069999999,333032518776374069999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:36:33.000,499.0,millivolts,mV,Instantaneous,33305,65515,2518776374069999999,333052518776374069999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:35:31.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776374689999999,333032518776374689999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:35:31.000,486.0,millivolts,mV,Instantaneous,33305,65515,2518776374689999999,333052518776374689999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:34:29.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776375309999999,333032518776375309999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:34:29.000,398.0,millivolts,mV,Instantaneous,33305,65515,2518776375309999999,333052518776375309999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:33:28.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776375919999999,333032518776375919999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:33:28.000,457.0,millivolts,mV,Instantaneous,33305,65515,2518776375919999999,333052518776375919999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:32:27.000,988.0,millivolts,mV,Instantaneous,33303,65513,2518776376529999999,333032518776376529999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:32:27.000,481.0,millivolts,mV,Instantaneous,33305,65515,2518776376529999999,333052518776376529999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:31:25.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776377149999999,333032518776377149999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:31:25.000,506.0,millivolts,mV,Instantaneous,33305,65515,2518776377149999999,333052518776377149999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: SM1 Soil Moisture Sensor,SM1 Soil Moisture Sensor,SoilMoisture,Soil,2018-04-25T08:30:22.000,987.0,millivolts,mV,Instantaneous,33303,65513,2518776377779999999,333032518776377779999999,41.90715,-87.653996,"{'type': 'Point', 'coordinates': [-87.653996, 41.90715]}"
UI Labs Bioswale - Thunder 1: TM1 Temp Sensor,TM1 Temp Sensor,Temperature,Atmosphere,2018-04-25T08:30:22.000,450.0,millivolts,mV,Instantaneous,
