Generic Data: Boolean,Generic Data: Numbers between 0-1,Generic Data: Numbers between 1-100,Generic Data: Float between 0-100,"Generic Data: Numbers between 100-100,000","Generic Data: Numbers between 100,000 - 1,000,000",Generic Data: Date,Generic Data: Timestamp,Generic Data: Epoch Time,Generic Data: Time,Generic Data: Frequency,Generic Data: SHA1,Generic Data: SHA256,Generic Data: encrypt,Generic Data: GUID
true,0.76,87,2.91,19358,4166870,4/4/1971,1971-11-18 13:48:10,-13554567,4:10 AM,Daily,83ab6b6484e020b5b65e9dd6a1928c41bdf31f35,a7a90e7cd51fe6dd052822dbafe3780318b28df6e3b739dcc32943e3c375285b,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,7a7f3d1e-7c00-45e8-9def-7dfb06cddf36
true,0.37,83,3.08,14695,8960276,1/27/1976,1981-02-10 04:55:28,-591743672,7:42 AM,Daily,c0f38f714882f0265c7be66bda5d33a951a09b77,1aabdf8703bca3e0d8bea23e0eebcb21f046dd68e439d47dff43baa57cf413a1,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,82e64c90-9ecc-4a8e-a130-df778a22232d
false,0.86,66,23.78,47593,6039495,10/16/1992,2000-02-04 12:03:58,935029316,11:56 AM,Monthly,a43bbd7c7ccafaa32eec228e487ce171b43f2c09,51f44fbc2f6d0384c58c2300c1534f3edf60b3a17bc93db277e9c706d91f75fc,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,0b4fc437-ef5d-4bda-b847-5f05edf0ada2
false,0.93,73,22.96,49100,4767153,11/7/1990,1952-08-08 13:49:16,561371109,6:20 AM,Often,a785fbee1851ae7b862e46a8148083ca6ec6d791,4081bfeda7145cd02d76bd74e13cc4e8170b4bb5f3a571b4bfafb4527f9f9605,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,6b1b4bf8-4855-4f64-a6e5-9f2952b997da
false,0.26,27,31.89,91256,225936,11/15/1976,2019-11-27 06:29:19,728455103,11:49 AM,Monthly,ca62d3a5e84cfd95b893f60be7a4c327919e0a31,f7607c74a4a47c5ad8a7d4e2eb6c74a41c0dda24d45f80d76660d7bd0623bffd,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,9c7f92c8-8fd4-477c-afd8-6f67d9802f4f
true,0.25,67,89.29,66078,6203150,6/19/1982,2001-03-09 12:15:53,1211047646,7:42 PM,Seldom,6baa959741df2bc96f85fd3212910f9fa0603495,5c4c2ca32ae1f0a082396e05dada84e7a7d157f12b3c3bb25492aed1b38954ee,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,b3ded247-fbc3-41e4-92a0-b9c2e3c7ee96
false,0.87,87,51.98,32702,2443487,6/14/1959,2010-03-29 22:40:29,1271834378,10:55 PM,Weekly,5ffbde2a0ee1ff962e3b4646bdbc745a986bf3ba,e4a2184298670dce63ba8768d1684ffa879445f0c1026a7626b62830166d8001,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,ed5fa9b4-2a48-42f2-913f-f0b4b02d8486
false,0.24,76,51.32,11096,690891,5/5/2004,1989-08-13 09:40:19,488071346,2:48 PM,Often,c407b97b67507ab650d2a8ebc359bbbfc0c37fb7,5151d5cb343941539d659e1636a8c9dbe959b4de1249038e7944f3f8c468ad96,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,6d880e54-48be-4c3e-8e7b-bff690212a0d
false,0.51,34,76.77,94566,6099039,7/4/1990,2012-07-21 14:37:02,238423255,5:19 AM,Weekly,adc9e28413e2539dbc5ade800c4103dfa8516fe6,349bdc252dce9cc097c1acf363d8491aeed7a8a640c8363d90a311a257773668,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,c540e0ee-da57-4dbb-86fe-a2e61089b85f
true,0.79,27,36.56,71248,6822327,6/23/1955,1989-08-12 00:32:26,208907914,10:53 AM,Daily,5227763c1be0f9e563435b2a6e893d5adafc8ed8,315e80b363c8550928349c42248fc70f2ad5ffb4a6a1b843cb506c655f4b98e2,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,34fcb689-0664-4c36-93c0-858ac1678e5f
,,,,,,,,,,,,,,
false,0.67,84,97.92,45678,2833134,12/2/1958,1960-12-18 08:17:59,253242154,8:37 AM,Often,e35949af0c1bc4ffa006ce004ca1ed07738c414e,39a50d9839ed1eaf81f47de31b72b52b3dd4968ec5c28b61801453557348cbd2,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,2d668fb2-2491-4533-b88a-13d79f026307
true,0.12,98,16.5,98607,8927112,10/26/1966,2007-07-04 12:56:42,726700610,8:13 PM,Yearly,510aa19626b112dd0418eb908c5cecffd99994d9,06c77190427b53e2a4841f88634bc61c04b62bf669d6bab2be06df7a92a00dd6,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,64d67fd3-beb7-4698-8e47-6b7f6b378028
true,0.2,100,57.03,59900,7406875,10/20/2012,2020-05-17 15:47:21,273157697,4:20 AM,Once,d848c660e44d9d2e28fae07bd3e525dd6da96b69,41ee1831ca3f83fa4a1f97f7559d0f6a9fc1fc76db493ed56476ca60de10abfb,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,72110ef1-a29d-4ba1-a467-55b77f8e067d
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
true,0.7,83,13.45,87666,4613709,11/21/1957,1975-08-19 18:07:20,88000269,8:08 PM,Often,afd645ed3c1187afd4dfe8d0fb6ace7338b78951,8acc4935554fef2ce31cd9fe9494da74d1b882a0b2d575445677a5a337ef8b6c,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,bfb54702-c94f-4d92-baae-4fca735234b2
true,0.21,95,82.45,86488,9901574,5/23/1966,2004-09-27 03:08:16,-310997965,6:36 AM,Weekly,905d71ae5eb8c262351761a90d8ed6a4437b2d1c,f226e2d0d7fad46aee0e7e3b26866c40e104994bda78b647dc2e7b07814a6991,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,4a0c1af3-f445-4304-9677-21ef631c01f1
false,0.3,86,22.72,14843,2522416,6/20/1951,1980-04-05 05:16:41,308728633,6:41 PM,Monthly,c0ab71d84b06cc5ae0c12ee1e7ac570c655157f9,752080f02c8669cda6456be58478621fe07146e2b7176da244b5991df04c79be,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,44ac2fc6-efd9-417d-a5c6-fbbe96e20a37
false,0.8,36,30.85,8560,5003589,4/29/2014,2014-07-05 10:05:29,896737858,8:32 PM,Seldom,4c2f2d089f3f0e21387aff508d60925665e0feea,0b499e4ae08f34b20a2ef388d509394d7fc68354dc0855d6de89615a3f0bcbaa,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,1ce12f1f-2391-440e-a541-148438714773
true,0.95,82,63.65,45643,8029833,7/25/1991,2004-10-01 17:18:05,-219862056,4:51 PM,Daily,123711038d2bf4a458acc48648edeecbb4af91e0,879f355d5b7df95bd5f2979e8f2fdab1fe063bede602d9c881514424e00e8226,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,1cef4584-291e-4580-8f4c-7667cf5e4d6f
true,0.1,74,1.86,91193,4555334,11/19/1996,2010-02-13 14:54:55,649467221,7:35 PM,Daily,8c5fdb7c0c95c469fa53683d1068a406dce3b6c5,2f557c8ef3f073ca53a3c7edb8385bee5ea9e65bba71e1b83357c7ad234a2324,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,e56ef811-f394-4c3a-9fae-737a269af0c0
false,0.43,62,49.04,12183,9028010,10/5/2010,2003-05-20 08:04:50,1431224969,2:11 AM,Weekly,40d4239dae34185d65e627bc386631782c0e9ad3,626ae10964d364e9e6b597ee8328ac34622aff121b809c2a26b278b139614aa2,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,6a30db83-f37d-45e3-abde-fbc74a233ca0
true,0.61,46,26.09,77641,7615782,3/14/1994,2004-10-24 15:55:26,1486303120,9:15 PM,Weekly,337eec55ca2d76111fdb92b85a28b1e7ace04fe9,f4c33f4c63ba3c754654c4e1420ef71c5263d1135c208346fbf37b8ecda30c91,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,193c1cfb-35a8-4183-ae85-9ef9d3cae1b7
false,0.19,99,23.65,28612,4266479,8/16/1966,1998-09-25 07:13:55,1459241203,4:45 AM,Weekly,9c2ce5966425d2e093cc8532544920b88432897b,bcaae7a86b90826646a62c9e610fa934a8edb20d84bc2f011a36b23a81cfae40,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,d154b909-85b7-4992-811c-663519d85e6d
false,0.99,58,56.78,20605,3436133,11/1/1967,1976-04-03 12:59:28,-440798835,2:36 AM,Often,db615d6e6f671da6ce0dde8361823ae21618a5dc,50870ba01d8d2cafa21e9c0357a4d9582297cad478bdaa0fa14d40f3acff344b,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,ca449737-ae1e-4ad5-95b0-65810d932058
false,0.15,8,10.88,77971,3322209,5/13/2009,1951-07-29 21:10:04,1342989458,2:29 PM,Once,8cc107af017d02097ca89c543322d5a7249cb1f0,3b88074f5987578f4a9fa83ffc23cc5ed06ba9fbaac5e910e0eaa74ed950bda5,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,3b2cd35e-df86-4180-af77-94d445255dff
false,0.26,60,12.53,62935,6426816,10/29/1957,1999-05-07 22:48:45,198027889,8:14 PM,Monthly,b2d573c24fea807b01cc563b72614239c1b099eb,50bdf0341ecf3bab9ca0d66f58f64e1a6cd9e30e2a1dcb3461968975ab65b3d0,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,ef24b697-9acf-4c35-879a-ab8d0d118225
false,0.57,86,91.14,85419,188835,10/27/1997,1956-04-08 22:27:51,304414677,11:32 PM,Often,f00d3315c3584c65e8f2c5cc0cfc6d36b9fe80ce,b2606246be7621d30c72310e7b943938b38f76b8aff4cc3bf50eabb017a1b9fc,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,8fbce86c-6127-44ae-b3c2-09a5affeefae
false,0.12,42,1.64,11317,1150685,11/2/2017,1955-07-21 08:54:40,781728038,7:42 AM,Daily,3524958363ec26151c26fac4d1229bb160ac4956,3e610e9f8777dac5983c15fb2157a0a371a5bcbfcc59f19b93dd87398bde0a4e,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,e726448c-f723-478d-88cf-d1bffa960278
false,0.14,31,1.37,93540,8385583,10/13/2002,2012-03-21 16:01:44,1193896315,1:44 PM,Never,8e8a2d4899ee4f1e025f3089556bb749d584a862,ff00ce4febdfb695ee2507bce0958db39d26f9a5ee5058124a4623e250769e9f,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,45791100-68fd-415e-9749-bb4fc549dd92
true,0.16,81,5.0,92944,7230855,10/5/1997,1963-08-15 00:49:43,1450249482,10:02 PM,Weekly,8cddf42e961181d32bf9abb8557d26088f557b82,7408808fc1c39ab4e7d300410c2386c66d3a9192e32a3f2fb9cc805b51f5bf44,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,5c4788fc-198b-4813-91ff-7309962268f6
false,0.35,83,61.86,76037,6729750,4/19/1987,1964-03-24 08:16:12,-257690231,2:56 AM,Monthly,5eaaed52548ba19d2cccc0764028f0f289abf1d9,04ef4f97175f5a44d57ac8c1e838c62b3e54834c67b85262686785d633f0c616,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,af00d569-c92e-4be1-b16e-c4f5488c3b38
true,0.18,74,40.74,27281,2678060,3/1/2010,2000-10-11 03:56:28,235984900,7:05 PM,Daily,9e149544b5f071dc3ea5d9a74abd1a26eece28e2,55a4d8e90d04cfc1e862fc8bc14758010857f597131c5aa8c8cd66096d726f81,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,ce5a7c54-d12a-43ea-9d11-97293aa80c76
true,0.74,86,79.21,60999,2280984,2/21/1979,1994-10-02 16:50:58,-116317263,2:40 PM,Once,348a321fced281fc0587df56aa44625ce9e2ad27,c9aec82ceef574ffd1813e47d4b0330d2651fb78524f2829edf065ed029be1c4,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,b5dad814-6b83-4659-b31a-478b1a9f39c7
true,0.69,46,16.36,33428,4573538,9/6/1983,1956-07-05 13:26:39,1549115738,3:46 PM,Seldom,cf5d5379d7c51308f3c4a35d90f6b2c5aece589e,6529d55ad9e147ba50ac8f63d33f8a119cf9cf8b684f472b5b061d723d3fd41d,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,49f66ae0-2485-4feb-aa7b-33206a6dad5e
false,0.3,27,81.1,88517,1127501,4/25/1982,2018-06-14 14:27:10,1020418143,12:20 PM,Daily,7a8a4234f43aa9fa1d1322a2a7e6fdf3ea3a5038,9df9d2991dd59c523b37c2f0e00a12675fe7c0afd351a0640727b3bd7d46cf91,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,9d92bd57-2b6f-4b28-a96c-8e2b96814f6a
false,0.01,63,80.39,11918,8443426,11/15/2005,1979-08-05 08:38:07,1415754906,1:34 AM,Never,1ec5f3df52692565d98fa29a8a3484714b9660a6,0955a9b76209bf16de1edbc7be0f2df9525f21ab5be102bb488df499900fd178,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,de527c6b-9b4c-463b-9d37-4854328ba79a
true,0.85,88,53.08,82417,1197592,10/5/2007,1992-12-14 06:06:03,1378895253,8:57 PM,Never,354381d2cf4ee6d14366dac2604bad2aa1231aef,6e9185a0acef27988195adb7fe89fca1bd39a7f6a0d174bf5fd4077e59f52892,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,ffff0912-017c-4d9d-b46d-a08bb3b8053a
true,0.08,35,98.74,83694,4253997,5/17/1960,1953-05-12 19:46:17,498214518,3:28 PM,Never,cbd0abeb51c3bd5aa3d8f954f5648bace6abf26d,f304064de30eb7c465697a266deccc939eba16756de27823b35439e7a3d393c7,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,93ad53cb-9a84-4798-9555-92979b9921be
,,,,,,,,,,,,,,
true,0.01,38,78.97,85405,7910662,1/26/1972,2012-10-01 05:09:40,570845138,8:45 AM,Seldom,d11bd9c5e160eded778378b7b83689fc4cf2ffb9,06aab92f9ff2897a07c9b6045ed914ccae2e02a0b09d951d218f9912023a6288,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,3129f818-d827-442c-93fb-397420ad1f53
false,0.01,94,16.45,17740,7577301,3/25/1951,1994-05-06 13:32:30,-77049803,3:04 AM,Seldom,e70e6123bdc9ec5b1a1d4f9bf9a89ce5ea7f1c4f,bb4d8672861bb6d0dea5ccf867c153f4e2ba4c3f098a6c04eebebde38bbcaa1b,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,a2098368-0f5a-45e6-8612-612f805576dd
false,0.74,3,28.2,10398,3695978,6/8/1989,1999-04-12 22:48:47,958525352,6:31 AM,Seldom,90bd7f2401f01b5b41990f4b16903bac8c35d006,d806fb02c3f861f6ee2a716185c78fb3b53f5f6def0d0af5ffd0bf323050bc72,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,fc534c3c-3bbc-480e-9cc9-91898ff1d3bf
false,0.18,24,72.35,54793,6988904,10/9/2019,2005-06-18 14:37:34,982451871,10:38 AM,Daily,01ca87e0c1b7386bda9dcd1bfc30224bc9493d35,93453b165b412ee731aafbf3cc521bbfb16a5ab8a4a1124876034703d6c2acda,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,c2746ae1-ba23-4bcc-a1c6-9b8f69d20ff0
true,0.67,78,19.33,94763,6254810,6/10/2000,1998-09-19 16:20:31,192426554,3:56 PM,Once,00193a6cc45139e4c73d023963c41b0855d0d98e,db804dc8f34964a35ec4b87aa5d418e87822de801e715e46fc5fecfdb393c14e,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,3dcb86a1-c593-4afc-a631-77c3086231b1
false,0.52,47,77.43,34007,5523453,12/17/1990,2009-03-10 01:50:31,82615219,12:47 AM,Seldom,7c4f23992c1ac7d9524ba078fdf3d9a9a3e8906d,8379303bc505a1147a9e246912ded74782d7eea120c190c72437ec3de040c5c9,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,c295f7e4-d883-48c5-be84-9b88679ccb4c
true,0.79,98,40.36,39153,5102019,10/25/1993,1995-06-02 00:32:11,-259901443,7:09 PM,Daily,e16862c0e67fbb9fc1322672718ffe74c9a058d9,f8f78eb23cb4b1cacca6696858a9106dfe7b4b3198b784afe083b3f6164aea73,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,90289ebb-3979-4c6e-a497-e15f355abfa3
true,0.24,5,93.35,90429,4063289,8/11/1990,1989-06-17 16:08:08,705368908,9:44 PM,Yearly,236fdebd09b0ae0242a08aacbf21330ac64679e9,f9cb0bd6d6caf11599041666520303d12b72e9b31fc6c0a20b1e0144364a3d0f,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,f3745f20-30f2-4f17-b40b-80faab72321d
true,0.29,26,98.13,46171,6341850,3/27/1982,2016-11-03 11:45:16,1053106370,8:17 PM,Once,662e14a6e8e572d7dd492cb5e120830bddf73e5d,0e5f85a27ce40cbee8a361cc81241e16d52ac2c67a49573b90e5c527ffede0a4,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,f8da6df1-961b-43b2-863f-db69dd233a04
false,0.95,11,83.84,30643,6206419,4/30/1958,2004-02-21 23:44:18,51089402,10:50 AM,Yearly,19cc906d2f6fb923fa65e0a5b8040ad1f8b6caa5,54e1fe0e05616bd617edf4d7f4a72235c8752944d61b7acf680aadf6f74b9716,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,e784730c-529f-4f51-aea1-60385660aefd
false,0.5,89,67.4,48756,8256577,11/1/2017,1999-09-03 10:27:09,739809716,4:29 AM,Seldom,e5d2346550e1e56648c76c974493728a30324538,5d6a97be89f178056dc491ada9b77c50c21b5bbb1657f70941aa20bf43962a3e,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,dfcf152b-3de4-4886-8978-bc2d331fb2ca
,,,,,,,,,,,,,,
false,0.36,72,54.19,98428,2107497,3/28/1985,2004-09-22 23:06:42,932069562,9:45 PM,Yearly,65a8b8aa5c2e2351fd336c860cc18cb82f73e075,b4eb6abf6aaaf0d82288eb902008b9ce674a76f1be101a63e72fa2b6ca3942ec,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,b9d1747c-45e8-486b-a1f3-6550111f21d4
false,0.05,60,21.86,8055,830184,7/1/2009,1998-11-30 08:01:30,981404147,8:40 PM,Seldom,6804bfbfa6a496567d92707fd9d4dbeab29fed4d,bacdd1494951c63484b2b51d9dab48ad19869a89945d5db1d8d7bfbaa98b0912,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,e4cd6c76-5706-412e-bc48-9296c92e870f
true,0.52,92,87.57,38595,5161819,8/9/1987,1992-05-15 06:02:36,1105886500,6:22 PM,Often,ea82ef8e234894426d76f1d65e8be52468ae0bae,16034b41f060e696bbda75973cc8b027b1e1def6937dcf19defe84b2f582ed4b,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,6628ea76-c731-4e49-add7-1c20358e43eb
true,0.17,75,50.19,79174,6923351,5/17/1959,1971-01-22 01:23:32,-47730031,11:15 PM,Yearly,3ce258103b0d952bf224f3a90f8940c7abbe8172,de0e17b8593423c348a45663f7af086430ccceab58a7a9f7a06ce556c1864848,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,1cc4739d-f78e-48d0-9e7f-c93da673ae75
true,0.23,21,7.51,18648,6820354,11/29/1974,2010-07-07 04:39:28,-505397385,9:51 AM,Once,b5a463c0c603441b481e463da373ed920b01a488,b7bfacca3d0074f6a98f73337424e29e21e076552fcdaa2715c7cd999e2b5df8,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,cdbdefdb-b046-4bdb-96c5-6c09bfb73ffb
false,0.47,89,85.32,82466,7084224,5/20/1969,1969-12-16 22:54:28,722695991,3:57 PM,Monthly,fda357cf3dc95ab6093a2347209d38c72deecb5a,5b862279a83fdd74cc39654b713c62e30ff5400cac072fd472950a53bb30c228,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,1729775d-ee20-4e66-b506-0107f59123b1
false,0.3,2,31.9,44162,5904624,2/27/1957,2002-06-18 14:53:56,-249908125,1:34 PM,Often,c048ec84d6954b40038526c8252d1fda3d507218,04f497e07e6874413e7c1e1986a5e167394777b81d13411b4052642ebfaf0449,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,6f67d026-d449-4e9b-b51c-41aee7bbb663
false,0.59,59,51.91,75052,5545694,3/17/1998,1970-04-28 08:24:32,-377214010,9:12 PM,Seldom,33ca421add7d72a18e4b510168e3f8032754257a,dab1311cb076dde1fb6d8658b036aeb324b5d12f7eefd2d8e72714c152780063,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,c716480c-25a0-4da7-be7a-3e19590a68af
false,0.09,56,7.78,6406,5811822,10/13/1980,1976-09-12 14:56:47,431661923,6:33 AM,Monthly,b317f13bd7da89fae74e32059401ea8f6bd0eed4,e6fc5bad69fac06e855bf6e6012ce715e4d121c83b451967874bbc00168427e2,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,8a03d3ed-e898-4c62-bec6-cf6420586d74
true,0.34,84,67.74,18324,2362734,7/20/2010,2004-03-19 02:03:56,-409896048,2:26 PM,Weekly,69204a5f596fcd885147965ec38a97e03fef4536,4a7cc35533dfb44098a1cb80316934f89b378955f6b4da9c29bc42876b91dbb6,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,176a6306-75fc-4d61-b589-2802b802d38e
true,0.39,37,47.8,23344,5518875,11/15/2003,1959-12-24 15:51:10,-242297169,5:26 PM,Monthly,54f0c5e1a232de131069af30ef2331d7c2fd367b,dbbac89e0b55877ca71b109524fb3db19d7d4711a2f0100e39e2d84d4e9facca,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,73dc742c-4829-4777-bb3b-09ff82547ae2
,,,,,,,,,,,,,,
true,0.4,91,52.28,76885,7192975,1/31/1996,1951-12-30 10:01:00,203096375,9:04 PM,Daily,d0ac1a81f39ed2685719e293cb6dd2eda26999a6,6f4e93d06b8365789f32909ea47dd1f3f715907c29eb32ce0c9ed4ba9deb992d,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,ec0ce833-d15c-4b23-8545-9ef33b2286fb
false,0.51,97,33.3,51065,6779738,1/28/1954,1989-12-03 15:58:39,1206052750,12:07 AM,Weekly,603283bd53de73f7a8442e7dba6c86dd43ded29f,2b943b8f6389701c831668c0703bfda50e90eb9340096cae06206b15da818e22,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,f29cff49-5a39-46f2-a7d3-3ffcfb8f2ed6
true,0.87,32,34.16,14051,3306184,12/5/1970,2015-08-14 11:39:26,-471389548,2:31 AM,Monthly,129360745f9471f7374072df7f78c1e58ea94113,6b9cca9e81bea5cbbe4eedd9ec91423f47f10f2e2066d61db0c04cf0d8d7c5b8,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,71affd27-383f-4f37-b2c2-9dbd651938fb
true,0.39,59,92.35,71489,2617180,4/29/1956,1982-10-13 23:54:26,-606214144,7:20 AM,Daily,ca45e38f35d4a130ec2fdee0a169d4db6fcdd0e4,7833a843b7675826dc2931c297daeac85c002c0277cd8582e81410e29cf1f645,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,b4990103-c032-4ce4-8ffa-baf46ac5616e
true,0.87,10,72.65,36252,7051193,9/13/1956,1984-08-06 11:54:20,-150079442,4:44 AM,Yearly,ce5e33f274af5597cad7cf842986b11682191e75,38c21204de8fef1d95962e442921517de883ca6908c2c6cf9cd1649e5fca4126,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,6a3edbcf-3a9b-4a0c-ac5f-f2ef7f542901
false,0.15,86,36.31,37387,5400035,2/1/1982,1964-09-09 07:45:59,1109209706,3:03 PM,Weekly,a7ba5f31b78d2aac878ddb3765957771c4b79a1d,dc9eb4599a70b60734bad53d04763b69b2968a09e4bc8ea7d3560a914d8b099c,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,90def59f-e1a1-4aad-a6b0-0ce6737cc816
,,,,,,,,,,,,,,
true,0.59,57,82.9,8663,7920822,5/9/1990,1976-06-20 00:32:25,992325876,7:41 PM,Daily,7933fe17983c0f77094e72f39c915050847e0706,3d65d5d0d8dce09ad0f76bc62d7b896ca7a2a0f41e1534f7a9fbb4d4247fd2a5,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,7efca1f1-5b26-4612-bb46-38667d9e098f
false,0.67,7,16.69,19844,9382177,8/14/1961,2005-11-26 08:41:35,1559950216,3:39 AM,Yearly,26853ae8db4fecfc9a32d180ea5cb85ea8c6392a,a45ad5e09279b9eae260e5e8419bc3c4b4aed91d5aa3995024f879d6efcde0a4,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,18648d90-526e-4e06-9505-82d2cee31450
false,0.54,17,36.84,73080,4535997,12/8/2007,1985-10-03 19:49:00,1309468907,5:55 PM,Weekly,1ec0c4ca4331e30ab1ee1e70dd0256b94b694ffa,8b443f2a0d7d70aaeaf9a866522e72156b992168bb395b7410d34d8afe0f5de8,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,b28fe85e-23ef-4154-8032-fd34f9d2a619
false,0.72,22,26.93,94923,9788647,3/9/1969,1995-02-14 23:21:06,1484192882,11:52 AM,Daily,9a37519197dee57a558f2d57704ab456176d9ea0,19ba44346ba5bc409d5883cbaef95f19c5e0f0a225ecf2ba17de935bfa978a08,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,e64991e2-975e-4286-831a-aa08522b1c22
true,0.24,81,63.99,7325,4989307,5/7/1978,1981-11-14 19:54:38,254789215,3:21 PM,Weekly,251b07cd7a74c16d514b681a4f5d1e96690fa44d,8b3326889dbe05f05dea52327b0c03ff9c1ce3cb9c7df23a65ae1c418849b3f7,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,fb59cb2b-6478-4529-8545-5685bf620479
false,0.74,86,85.29,14001,6939922,2/14/2015,1995-11-25 01:06:23,-255059058,10:52 PM,Daily,4315ac489309798dc6a4779e8afddc8a2c12aa1c,531a5e62b4090c212e86efbe833829dedcf507ff1cd2587c1529739888ff5f18,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,4520330d-95dd-4d7d-8c4a-f534ffc55c7b
true,0.28,46,13.15,93637,3288728,1/6/2012,1994-06-27 03:09:36,525004258,3:33 PM,Yearly,f2aa54e508262227a0829ca752fef70c102b9cce,ea34c014ff2219762027912e29671bb98af5e7e73e7836a609b56cfbc14e3a52,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,8d1d10ec-df9f-4f1e-8832-1584daf065e0
false,0.14,86,57.04,62635,8028780,3/20/1954,1955-06-03 07:43:15,547215799,1:57 PM,Seldom,6addc892c9704e8bb64517755450432fe76777b9,3ed90e02ea7f4b9d3123d82bfce9bd2f3288dcc687e11dc33b84ea2c72e06b9f,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,162ce059-f5ba-4495-a230-5de5eba80594
false,0.59,6,43.96,31858,4691682,6/23/1992,1988-02-06 12:07:42,276466676,10:58 AM,Monthly,769beb3b1d2dbc5e72653db8cb8267d59d76fe66,0086f9c15465841cf682e362593e6bb559467527b2579946124f5bbb58a6b4ba,379319c5c31aee7d4d1d1550bc7ea2e445ffa0cd,f40bb933-212a-4bfd-9383-d5686499dbda
