ACCOUNT NAME,ACTIVE,VEHICLE INFORMATION COMPLETE,BIC NUMBER,BIC PLATE NUMBER,DMV PLATE NUMBER,VEHICLE VIN,VEHICLE BODY TYPE,VEHICLE MAKE,VEHICLE MODEL,VEHICLE YEAR,VEHICLE ENGINE MAKE,VEHICLE ENGINE HORSEPOWER,VEHICLE FUEL TYPE,VEHICLE GROSS VEHICLE WEIGHT,VEHICLE GROSS VEHICLE WEIGHT RATING (GVWR),VEHICLE HAS SIDE GUARD,VEHICLE OWNERSHIP TYPE,VEHICLE ANNUAL MILES TRAVELED IN LAST YEAR,EXPORT DATE
C&A SENECA CONSTRUCTION LLC,true,true,BIC-2502,R07684,63155JZ,1FT8X3BT0FEB66229,Pickup,Ford,F350,2015,FORD,6.7,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Financed,,
C&A SENECA CONSTRUCTION LLC,true,true,BIC-2502,R-8839,51780JU,3B7KF23682M213474,Pickup,Dodge,Ram,2002,CUMMINS,5.9,Diesel,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
C&D CARTING LLC,true,true,BIC-490506,R07942,66564MJ,1M2P268C5WM032871,Roll-off Truck,Mack,rd,1998,MACK,250,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,20000,
C&D CARTING LLC,true,true,BIC-490506,R07941,66565MJ,1M2P268C9VM031480,Roll-off Truck,Mack,rd,1997,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,20000,
C&D CARTING LLC,true,true,BIC-490506,R06220,38075MJ,1M2P296C9YM054119,Rear End Loader,Mack,RD600,2000,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,15000,
C&D CARTING LLC,true,true,BIC-490506,R06221,38076MJ,1M2P265C7XM029198,Rear End Loader,Mack,rd600,1999,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,15000,
C&D CARTING LLC,true,true,BIC-490506,R07940,98705MK,1M2P267C7WM038799,Roll-off Truck,Mack,RD600,1998,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,15000,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R08073,54311ML,1NPCX4TX0KD468713,Dump Truck,Peterbilt,567,2019,CUMMINS,505,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
"CID CONSTRUCTION SERVICES, LLC",true,false,BIC-487971,R07623,XFVS50,4V5JCBME3TR847513,Truck,Volvo,850,1996,,,,"33,001 lbs. or greater",,,,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R03917,30340ML,1M2P324C24M067666,Dump Truck,Mack,600 RD600,2004,MACK,400,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,4013,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R06907,24227MK,1NKZX4TX9JJ187557,Dump Truck,Kenworth,T880,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R06906,22222MK,1M2AX09C8JM037655,Dump Truck,Mack,GRANITE,2018,MACK,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R06720,68914MJ,1NKZXPTX0HJ177835,Dump Truck,Kenworth,T880,2017,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R06721,84092MJ,1NKZXPTX2HJ177836,Dump Truck,Kenworth,T880,2017,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R07997,28245TC,1XKZD40X7KJ243323,Tractor,Kenworth,T880,2019,CUMMINS,550,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R05880,74188MH,1NKZXPTX2GJ104318,Dump Truck,Kenworth,T880,2016,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R05558,88028MH,1NKZXPTX0GJ124552,Truck,Kenworth,T880,2016,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R06070,79357MH,1NKZXPTX2HJ155058,Dump Truck,Kenworth,567,2017,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R05549,88027MH,1NKZXPTX7GJ124550,Truck,Kenworth,T880,2016,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R04053,58075ME,1NKZXPTX2FJ432174,Dump Truck,Kenworth,T880,2015,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R07572,98620MK,1NKZX4TX6JJ222846,Dump Truck,Kenworth,T880,2018,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R07570,98619MK,1NKZX4TX8JJ222847,Dump Truck,Kenworth,T880,2018,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R07571,98606MK,1NKZX4TX4JJ222845,Dump Truck,Kenworth,T880,2018,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R07573,23203TC,1XKZD40X6JJ221702,Tractor,Kenworth,T880,2018,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R07302,60874MK  -  COM,1NPCXPTX2JD468700,Dump Truck,Peterbilt,567,2018,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R05484,73745MH,1NKZXPTX9GJ124551,Truck,Kenworth,T880,2016,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R06101,79383MH,1NKZXPTX4HJ155059,Dump Truck,Kenworth,T880,2017,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R06969,22344MK,1NKZXPTX5JJ192675,Dump Truck,Kenworth,T880,2018,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R05915,80542MH,1NPCXPTX0GD358477,Dump Truck,Peterbilt,567,2016,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R07937,10481ML,1NKZXPTX1JJ225400,Dump Truck,Kenworth,T880,2018,CUMMINS,485,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R07816,10863ML,1NPCXPTX8JD468703,Dump Truck,Peterbilt,T880,2018,PACCAR,567,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R05992,35168MJ,1NPCXPTX4GD358479,Dump Truck,Peterbilt,567,2016,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R04933,82072MG,1NKZXPTX6GJ487986,Truck,Kenworth,T880,2016,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
"CID CONSTRUCTION SERVICES, LLC",true,false,BIC-487971,R05589,XW496M,J8DC4B16067000417,,,,2006,,,,,,,,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R04934,82073MG,1NKZXPTX1GJ488155,Truck,Kenworth,T880,2016,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R06145,79429MH,1NKZXPTX8HJ158644,Dump Truck,Kenworth,T880,2017,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R07034,24415MK,1NKZX4TX0JJ187558,Dump Truck,Kenworth,T880,2018,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R06259,79488MH,1NKZXPTXXHJ158645,Dump Truck,Kenworth,T880,2017,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R-9386,26264ME,1NP5LBEXX7N685502,Truck,Peterbilt,379,2007,PACCAR,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R-9381,52022JT,1M2P267C6WM035165,Dump Truck,Mack,600 RD600,1998,MACK,350,Diesel,"19,501 - 26,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Owned,3365,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R-9380,85882MG,1M2P267C3TM025804,Truck,Mack,600 RD600,1996,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,3005,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R-9384,82092JN,1M2P267C3WM033924,Truck,Mack,600 RD600,1998,MACK,350,Diesel,"19,501 - 26,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Owned,6125,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R-9383,97248MK,1NP5LBEX47N653953,Truck,Peterbilt,379,2007,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R-9382,89079MG,1NPFXUEX31N534934,Dump Truck,Peterbilt,379,2001,PACCAR,425,Diesel,"19,501 - 26,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Owned,3054,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R-7956,69898ME,1NKDXUEX65J074422,Truck,Kenworth,T800,2005,CATERPILLER,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,4805,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R02365,24095MC,1NKDX4EX2CJ315499,Truck,Kenworth,T800,2012,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R03441,56260MD,1NPTLPEX2ED215617,Dump Truck,Peterbilt,379,2014,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R03510,60550MD,1NPTXPEX2DD209013,Dump Truck,Peterbilt,378,2013,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R07147,60731MK,1NPCXPTXXJD468699,Dump Truck,Peterbilt,567,2018,CUMMINS,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R03050,66283MC,2WLPCD3JX1K971991,Dump Truck,Western Star,475,2001,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,4085,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R02117,60128MB,1M2P324C5YM050706,Dump Truck,Mack,600 RD600,2000,MACK,400,Diesel,"19,501 - 26,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Owned,3054,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R06298,38638MJ,1NKZXPTX4GJ104319,Dump Truck,Kenworth,T880,2016,PACCAR,450,Electric,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. FRANCIS CONSTRUCTION CORP.,true,true,BIC-1799 | BIC-1012,R06643,742241MJ,1NPCX4TX8HD423284,Dump Truck,Peterbilt,357,2017,PACCAR,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
C. MCCORMACK INC.,true,true,BIC-4448,L-9334,13360MD,1GTHG352761170837,Truck,GMC,SAVANA G3500,2006,GMC,342,Diesel,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
C.C.C. RENOVATION INC.,true,true,BIC-4573,R06096,24510MD,1FD0W5GT3GEA23910,Dump Truck,Ford,F55,2016,FORD,330,Diesel,"16,001 - 19,500 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
C.C.C. RENOVATION INC.,true,true,BIC-4573,R03406,18640MC,1FTNE2EL7BDA84626,Van,Ford,ECONOLINE E250,2011,FORD,225,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
C.J.S. SANITATION CORP.,true,true,BIC-4518,L-9746,61515MD,1M2P264C83M034325,Rear End Loader,Mack,600 RD600,2003,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,8000,
C.J.S. SANITATION CORP.,true,true,BIC-4518,L11779,91190ML,1M2GR2GC2KM004669,Rear End Loader,Mack,Granite,2019,CUMMINS,415,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,,
"C.N.C. INDUSTRIES, INC.",true,true,BIC-585,R06059,95169PA,1NPCXPTX0GD358480,Truck,Peterbilt,PACCAR,2016,PETERBILT,510,Diesel,"33,001 lbs. or greater","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
"C.N.C. INDUSTRIES, INC.",true,true,BIC-585,R01434,40649PC,1XKDDB0X98J206782,Tractor,Kenworth,T800,2008,KENWORTH,475,Diesel,"33,001 lbs. or greater","Class 3 (10,001-14,000 lbs)",No,Owned,,
CABRERA TRANSPORT LLC,true,false,BIC-497343,R08261,AU692P,1NKZX4TX1KJ258428,Truck,Kenworth,,2019,,,Diesel,"33,001 lbs. or greater",,,,,
CABRERA TRANSPORT LLC,true,false,BIC-497343,R08110,AU100F,1NKDXBEXX7J179326,,,,2007,CATERPILLER,,,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,Owned,,
CABRERA TRANSPORT LLC,true,false,BIC-497343,R08111,AU514L,1NKDX4TX6KJ244342,Truck,Kenworth,,2019,,,Diesel,"33,001 lbs. or greater",,,,,
CALCON GROUP INC.,true,true,BIC-2424,R06479,66784MJ,1M2AX09C0HM036333,Roll-off Truck,Mack,GU713,2017,MACK,425,Diesel,"19,501 - 26,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Financed,,
CALCON GROUP INC.,true,true,BIC-2424,R-7677,63239JY,1M2P268C51M057035,Roll-off Truck,Mack,RD688SX,2001,MACK,350,Diesel,"26,001 - 33,000 lbs.","Class 8 (33,001 lbs. or greater)",No,Owned,10072,
CALCON GROUP INC.,true,true,BIC-2424,R04032,36442ME,1M2AG11C44M010894,Roll-off Truck,Mack,CV713,2004,MACK,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,10757,
CALIMAR ENTERPRISES INC.,true,true,BIC-490329,L11091,32973MK,54DC4W1B0GS813045,Dump Truck,Isuzu,NPR-HD,2016,GENERAL MOTORS,297,Gas,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Financed,,
CALISI LANDSCAPING CORP.,true,true,BIC-2949,R00476,29109JH,1FDXF46F1XED12532,Dump Truck,Ford,F450 SUPER DUTY,1999,INTERNATIONAL,525,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
CALISI LANDSCAPING CORP.,true,false,BIC-2949,R08230,13145MM,JALE5J160K7301084,Dump Truck,Isuzu,,2019,,,Diesel,"16,001 - 19,500 lbs.",,,,,
CALIXTO LANDSCAPING INC.,true,true,BIC-476336,R07560,92782MJ,1GDJC39U13E290853,Dump Truck,GMC,SIERRA C3500,2003,GMC,300,Gas,"6,001 - 10,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
CALIXTO LANDSCAPING INC.,true,true,BIC-476336,R03820,44186ME,1FTRX14W66KD20962,Pickup,Ford,F150,2006,FORD,300,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
CAMACHO'S LANDSCAPING INC,true,false,BIC-3405,R-8354,31663ME,1FDAW57Y08EE35302,,Ford,F550 SUPER DUTY,2008,,,Gas,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",,,,
CAMBRIDGE CONSTRUCTION & HOME IMPROVEMENT CORP,true,true,BIC-4581,L-9709,44323ME,1FDXX46P16EA56347,Dump Truck,Ford,F550,2017,FORD,550,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",Yes,Financed,,
"CANBERT, INC.",true,true,BIC-493350,R07243,73573MH,1FDAG56Y87EA14007,Dump Truck,Ford,F550,2007,FORD,415,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
CANDLE CONSTRUCTION CORP.,true,false,BIC-492237,r06816,45522MG,1FDAW56P26ED80261,Dump Truck,Ford,,2006,,,,,,,,,
CANGIALOSI CONSTRUCTION LLC,true,false,BIC-4106,R01640,25057JW,1GDJC34K87E595441,,GMC,SIERRA C3500,2007,,,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",,,,
CAPRI DESIGN GROUP LLC,true,true,BIC-3467,R-8739,98719JY,1HTSCABM2VH437614,Dump Truck,International,470,1997,INTERNATIONAL,190,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",Yes,Owned,5000,
CAPRI LANDSCAPING INC.,true,true,BIC-485227 | BIC-527,R00883,58600PC,1M2AG11C36M043498,Dump Truck,Mack,700 CV700,2006,MACK,370,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,8000,
CAPRI LANDSCAPING INC.,true,true,BIC-485227 | BIC-527,R07697,43549MK,1NKDX4EX6CJ307065,Dump Truck,Kenworth,T800,2012,CUMMINS,281,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CAPRI LANDSCAPING INC.,true,true,BIC-485227 | BIC-527,R08265,64849PC,1NKDXU0X33J390106,Dump Truck,Kenworth,T800,2003,CATERPILLER,2,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,5000,
CAPRI LANDSCAPING INC.,true,true,BIC-485227 | BIC-527,R-9716,19209MC,2NKMHZ7X55M115736,Dump Truck,Kenworth,T30,2005,CUMMINS,370,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",Yes,Owned,8000,
CAPRI LANDSCAPING INC.,true,false,BIC-485227 | BIC-527,R08385,72302PC,1M2AX07C5JM040760,Dump Truck,Mack,,2018,,,Diesel,"33,001 lbs. or greater",,,,,
CAPRI LANDSCAPING INC.,true,true,BIC-485227 | BIC-527,R04794,96285PA,1NKDX4EX19J244580,Dump Truck,Kenworth,T800,2009,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CAPTAIN BUILDERS INC,true,true,BIC-489357,R05942,84087MH,1FDAX56R68EA18855,Dump Truck,Ford,F550 SUPER DUTY,2008,FORD,350,Gas,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",Yes,Owned,,
CAPTAIN BUILDERS INC,true,false,BIC-489357,R06098,34798MJ,1FDX46P04EC79639,Dump Truck,Ford,ford,2004,FORD,,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",Yes,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R06902,AT656V,1NKZX4TX9JJ191088,Roll-off Truck,Kenworth,T880,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R05630,AT968A,1NKZX4TX8GJ117413,Roll-off Truck,Kenworth,T880,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R05629,AT967A,1NKDX4TX4GR117419,Roll-off Truck,Kenworth,T880,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CARDELLA TRUCKING CO. INC.,true,false,BIC-581,R08218,AU878N,1NKZX4TX7KJ258840,Truck,Kenworth,,2019,,,Diesel,"33,001 lbs. or greater",,,,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R05599,AS840Z,1NKZL4EX4GJ121340,Rear End Loader,Kenworth,T880,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R07659,AU918F,1NKZL4EX4JJ191086,Rear End Loader,Kenworth,T880,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R03908,AT267N,2WLNCD2F71K970463,Roll-off Truck,Western Star,4864FX,2001,CATERPILLER,335,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,21485,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R06858,AT107V,1NKZX4TX3JJ186842,Rear End Loader,Kenworth,T880,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R06525,AT472P,1NKZL4EXXHJ172195,Rear End Loader,Kenworth,T880,2017,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R07021,AT298X,1NZKL4EX6JJ191087,Rear End Loader,Kenworth,T880,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CARDELLA TRUCKING CO. INC.,true,false,BIC-581,R08255,AU633P,5KKMAEFG9KPKA6891,Truck,Western Star,,2019,,,Diesel,"33,001 lbs. or greater",,,,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R07858,AU274J,1NKZX4TX0JJ222499,Roll-off Truck,Kenworth,T880,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R08031,AR846C,5KKMAECV39PAH4274,Roll-off Truck,Western Star,4900FA,2009,DETROIT DIESEL,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R05462,AS369Y,1NKZL4EX8GJ121339,Rear End Loader,Kenworth,T880,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R05461,AS354Y,4V5KC9EJ4BN298211,Rear End Loader,Volvo,T880,2011,VOLVO,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R04894,AS536N,1NKDX4TX8FJ451157,Roll-off Truck,Kenworth,T880,2015,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R04856,AS617G,1NKZX4TX4GJ480758,Roll-off Truck,Kenworth,T880,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R05993,AT118G,1NKZL4EX6HJ151859,Rear End Loader,Kenworth,T880,2017,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R07530,AU482E,1NKZX4TX0JJ211678,Roll-off Truck,Kenworth,T880,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R07610,AU506F,1NKZX4TX9JJ211680,Roll-off Truck,Kenworth,T880,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R04790,AS514M,1NKDX4TXXFJ451158,Roll-off Truck,Kenworth,T880,2015,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
CARDELLA TRUCKING CO. INC.,true,true,BIC-581,R06936,AT101W,1NKZX4TX0JJ191089,Roll-off Truck,Kenworth,T880,2018,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
