TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom,Census 2010 Tracts,Neighborhoods,Zip Codes,Counties
364113,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2003,BUICK,CENTURY,BLUE,,05102019,1326,"(41.7915650703628, -72.677757377922)",13,16,18498,1041
363955,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AT36883,2016,MAZDA,CX5,GRY,,05052019,2351,"(41.7393353583625, -72.6759717834307)",21,2,18494,1041
363377,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AA23153,2008,HONDA,CIVIC,BLUE,,04202019,1153,"(41.7820018407882, -72.6952423701985)",15,13,18493,1041
364119,,,860-293-2442,CT,AM60243,2014,INFINITI,Q60 JOURNE,SILVER,,05102019,2138,"(41.7467660339097, -72.6785525571229)",6,3,18494,1041
363594,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,NY,GVW4484,2005,FORD,FOCUS,GRAY,,04252019,1900,"(41.7303364563782, -72.6892913541823)",20,2,18494,1041
363396,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,MN,150TGA,2002,ACURA,3.2 CL,SILVER,,04202019,2216,"(41.7603316128169, -72.672511272358)",10,7,15052,1041
364169,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,SC,PEK210,2015,VW,PASSAT,GRY,,05122019,0157,"(41.7762658267743, -72.6805889056232)",18,12,18498,1041
363577,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,2AENH1,2009,MERCEDES,C300,BLK,,04252019,1125,"(41.800592678372, -72.6884821365303)",,16,13807,1041
363430,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,00KECR,1995,HONDA,CIVIC,WHITE,,04222019,1034,"(41.7589998117031, -72.6990911447539)",26,9,15052,1041
363479,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2010,HONDA,ACCORD,BLACK,,04232019,1210,"(41.7626776388856, -72.6738532238398)",19,10,15050,1041
364058,,,860-296-5382,CT,AR82602,2008,NISSAN,ALTIMA,GRAY,,05082019,2355,"(41.7709918775545, -72.6928883694579)",28,11,15051,1041
363524,,,860-236-2602,NA,NA,2001,NISSAN,MAXIMA,TAN,,04242019,1421,"(41.7739424599294, -72.6939706160364)",5,11,15051,1041
364158,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2001,ACURA,3.2 CL,BLACK,,05112019,2209,"(41.7469841694205, -72.6830227023902)",6,3,18494,1041
364228,,,860-296-8588,CT,689WXO,2016,TOYOTA,COROLLA,RED,,05142019,1039,"(41.7773596489169, -72.7007372706161)",1,11,15051,1041
364131,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,106PRS,2005,MERCU,MOUNTAIN,TAN,,05112019,0431,"(41.7959818346138, -72.6965103715389)",33,17,18493,1041
363314,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AH89842,2008,FORD,EXPLORER,BLUE,,04182019,1301,"(41.7584093892888, -72.7040386763883)",34,8,15052,1041
364133,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AH35086,2012,VOLKS,JETTA BA,WHI,,05112019,0506,"(41.7705837318385, -72.6743044892062)",19,10,15050,1041
364296,,,860-246-7616,CT,AK07161,2017,AUDI,Q7,BLACK,,05152019,2145,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
363448,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,3AGSW4,2008,HONDA,ACCORD,BLUE,,04222019,1735,"(41.7694045916676, -72.6730628523824)",19,10,15050,1041
364359,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AS51590,2002,ACURA,3.5,SILVER,,05172019,0421,"(41.7542746128539, -72.6798888539605)",8,6,15052,1041
364269,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2006,NISSAN,ALTIMA,GRAY,,05152019,0950,"(41.7596893165117, -72.6858926293838)",40,9,15052,1041
364240,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,MA,7FL234,2001,M.BENZ,ML320,WHITE,,05142019,1310,"(41.7834045923357, -72.6648608703173)",11,15,18498,1041
363617,,,860-677-7771,NY,JDJ2079,2002,VOLSKWAGON,JETTA,BLACK,,04262019,1708,"(41.7799593783876, -72.6874722907326)",15,13,18493,1041
363412,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AF11658,2013,TOYOTA,CAMRY,BLACK,,04212019,0210,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363581,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AD37500,2005,CHEVY,COBALT,GRAY,,04252019,1159,"(41.7651195724321, -72.6905193787972)",5,9,15052,1041
363597,,,860-296-1518,NY,JGR3504,2003,MAZDA,PROTOGE,SILVER,,04252019,2004,"(41.7530625647643, -72.683182406086)",24,3,15052,1041
364284,,,860-246-7616,CT,457YEC,2007,NISSAN,MAXIMA,BLACK,,05152019,1354,"(41.7709037617568, -72.6906967053311)",28,11,15051,1041
363879,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AS67370,2005,HONDA,PILOT,BLUE,,05032019,1729,"(41.7517464800198, -72.6936833325656)",39,5,15052,1041
363832,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AL04301,2010,HONDA,ACCORD,GRAY,,05022019,2104,"(41.7972365158551, -72.6669743857756)",4,16,18498,1041
364287,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,0000,LINHAI,MOUNTEER,RED,,05152019,1629,"(41.7862505775322, -72.6830041814813)",16,16,18493,1041
363382,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2002,YAMAHA,,WHITE,,04202019,1253,"(41.7869497984352, -72.6746605927712)",14,16,18498,1041
363934,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AN08057,2008,CHEVY,MALIBU,GRAY,,05052019,0322,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363926,,,860-296-2826,CT,AR27493,2012,JEEP,GRAND CHER,GRAY,,05052019,0057,"(41.7957240186692, -72.6667105600923)",4,16,18498,1041
364271,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2008,SATURN,ASTRA,BLACK,,05152019,1028,"(41.7736840251264, -72.6764472234555)",19,10,15050,1041
364262,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AR66637,2007,BMW,328XIT,BLU,,05152019,0256,"(41.8038564301278, -72.7014314220941)",32,17,18493,1041
363568,,,860-296-5382,,,2004,SAAB,9-5,BLACK,,04252019,1033,"(41.7842637928971, -72.6865602517467)",16,16,18493,1041
363784,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,4AWVX5,2008,CHRYS,300 TOUR,BLU,,05012019,1949,"(41.7719236373139, -72.6841868595702)",5,11,15051,1041
363714,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AS30269,2016,KIA,OPTIMA,SIL,,04302019,0031,"(41.7806641097127, -72.688152480782)",15,13,18493,1041
363867,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,IL,AX69740,2018,NISSAN,MAXIMA,WHT,,05032019,1249,"(41.7782903587907, -72.6972548373592)",5,13,18493,1041
363996,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2006,AUDI,AG,BLU,,05072019,0802,"(41.8024641847662, -72.7041339911134)",32,17,18493,1041
363922,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AN63812,2000,CHEVY,IMPALA,GREEN,,05052019,0043,"(41.7589998117031, -72.6990911447539)",26,9,15052,1041
363308,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2006,NISSAN,ALTIMA,GRAY,,04182019,1120,"(41.7678983192727, -72.6877994122337)",5,11,15051,1041
363923,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,778UPN,2004,HONDA,ACCORD,GRAY,,05052019,0049,"(41.750530044108, -72.664093439717)",9,7,18494,1041
363657,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,VA,UYP5694,2005,FORD,ESCAPE,RED,,04272019,2115,"(41.7563882078695, -72.6879764811233)",25,9,15052,1041
363803,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2002,OLDSMOBILE,BRAVADA,TAN,,05022019,0858,"(41.7879641559539, -72.6788030291329)",13,16,18498,1041
363791,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2005,NISSAN,ALTIMA,BLUE,,05012019,2148,"(41.7778623402253, -72.6865277829942)",17,12,18493,1041
363598,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AT31122,2006,INFINITI,M35,GRAY,,04252019,2056,"(41.7827791016044, -72.6771952732443)",13,16,18498,1041
363840,,,860-296-9663,CT,AG35843,2008,VOLVO,S60,BLUE,,05032019,0034,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
364066,,,860-296-2826,CT,7APP55,2000,NISSAN,MAXIMA,TAN,,05092019,0316,"(41.7817227689419, -72.6844702766347)",18,12,18493,1041
363931,,,860-296-5382,CT,6AARP8,2008,VOLVO,XC90,GRAY,,05052019,0148,"(41.7967527535189, -72.6627171197027)",4,16,18498,1041
363273,,,860-296-5382,CT,AJ50313,2002,TOYOTA,CAMRY,GRAY,,04172019,1318,"(41.7451280548332, -72.6832127277801)",24,3,18494,1041
364205,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AS85450,2008,HONDA,ACCORD,WHITE,,05132019,1157,"(41.7518652785092, -72.7104672206643)",36,8,15052,1041
363889,,,860-216-5474,NH,4014890,2014,KIA,FORTE,SILVER,,05042019,0226,"(41.8006137013404, -72.7174254161015)",,,18495,1041
364301,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,PA,KVS6909,2017,FORD,EXPLORER,BLACK,,05162019,0119,"(41.7639956692386, -72.688500462431)",5,9,15052,1041
363417,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,PA,KTD7829,2018,NISSAN,ROGUE,SIL,,04212019,1842,"(41.7986673956607, -72.6977199416233)",33,17,18493,1041
363605,,,860-236-2602,CT,AT29836,2015,NISSAN,ROGUE,BLUE,,04262019,0517,"(41.7863075847842, -72.6813045637955)",13,16,18498,1041
363445,,,860-246-7616,CT,624WMR,2008,TOYOTA,CAMRY,GOLD,,04222019,1640,"(41.7332604441698, -72.7072703252199)",3,5,15052,1041
364215,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,VA,URY9606,2019,FORD,ESCAPE,SIL,,05142019,0209,"(41.7832732251506, -72.6724727140759)",12,12,18498,1041
363354,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,3ASEU4,2003,INFINITY,Q35,GREEN,,04192019,1905,"(41.7798368098192, -72.690754940654)",29,13,18493,1041
364009,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AK75139,2017,KIA,OPTIMA,GRY,,05072019,1432,"(41.7386489471267, -72.6659044312319)",22,4,18494,1041
363474,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2002,ACURA,3.2,WHITE,,04232019,1132,"(41.7720837772247, -72.6709460529263)",19,10,18498,1041
363525,,,860-236-2602,CT,TEMP,2003,HONDA,PILOT,SILVER,,04242019,1429,"(41.7773596489169, -72.7007372706161)",1,11,15051,1041
364342,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AT26148,2009,INFINITI,G37,BLACK,,05162019,2102,"(41.7376787620398, -72.6712304441596)",21,2,18494,1041
363993,,,860-296-2826,CT,AH20169,1998,HONDA,CIVIC EX,GREEN,,05072019,0602,"(41.7497663603987, -72.694605700331)",39,5,15052,1041
363864,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,MA,33D710,2003,HONDA,ODYSSEY,GRY,,05032019,1132,"(41.7867355742805, -72.6555281980812)",11,15,18498,1041
364311,,,860-216-5474,,,2000,MAZDA,PROTEGE,GRAY,,05162019,0700,"(41.7541812619456, -72.6831701840886)",25,9,15052,1041
363254,,,,CT,AP57829,2019,FORD,FUSION TIT,SILVER,,04172019,0049,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
363357,,,860-296-5382,CT,AG19485,2016,TOYOTA,HIGHLANDER,BLACK,,04192019,2147,"(41.7536375006537, -72.6972694004948)",26,9,15052,1041
363330,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,800SVU,2008,HONDA,CRV,BLUE,,04182019,2103,"(41.7697850826963, -72.6994479408409)",27,11,15051,1041
364328,,,860-296-2826,CT,AJ36789,1997,TOYOTA,CAMRY,GRAY,,05162019,1117,"(41.7582036026925, -72.6817162219209)",19,6,15052,1041
363907,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2005,NISSAN,ALTIMA,RED,,05042019,1530,"(41.7895126669081, -72.7023058567362)",33,17,18493,1041
363820,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AT44543,2010,NISSAN,ALTIMA,BLACK,,05022019,1646,"(41.7395543052084, -72.681630790334)",21,2,18494,1041
363366,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AJ19961,2015,CHEVROLET,SPARK,WHITE,,04202019,0009,"(41.7420959355132, -72.7125477765485)",3,5,15052,1041
364343,,,860-947-3062,CT,71240,2010,BUICK,SUV,BLACK,,05162019,2134,"(41.7690369579141, -72.6727886402643)",19,10,15050,1041
363324,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,522ZZA,2004,HONDA,ODYSSEY,RED,,04182019,1903,"(41.7466947997916, -72.6808482010085)",6,3,18494,1041
364235,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2006,DODGE,SPRINTER,WHITE,,05142019,1234,"(41.7834045923357, -72.6648608703173)",11,15,18498,1041
363813,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,447WBT,2013,SUBARU,IMPREZA,WHITE,,05022019,1138,"(41.7733477424865, -72.6770505947716)",19,10,15050,1041
363401,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2004,NISSAN,ALTIMA,TAN,,04202019,2304,"(41.7595388060022, -72.68705094433)",40,9,15052,1041
363662,,,860-216-5474,CT,AS16815,2015,HONDA,CR-V,BLUE,,04272019,2207,"(41.7934246595091, -72.6669571340677)",4,16,18498,1041
363837,,,860-296-9663,CT,789JSG,2006,SUBARU,FORESTER,GRAY,,05022019,2322,"(41.765864655394, -72.7076804635541)",35,14,15051,1041
363325,,,860-296-5382,,,2004,MITSUBISHI,LANCER,RED,,04182019,1858,"(41.7915656625325, -72.6816588490556)",16,16,18493,1041
363933,,,860-296-5382,CT,D55013,2006,HONDA,CIVIC,GRAY,,05052019,0315,"(41.7961153549396, -72.6636094149386)",4,16,18498,1041
364341,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2003,ACURA,CL,BLUE,,05162019,1923,"(41.7562035920754, -72.691490394462)",25,9,15052,1041
363668,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2011,INFINITI,,BLK,,04282019,0038,"(41.7847882202467, -72.6834098152549)",16,16,18493,1041
364294,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AP63618,2002,HONDA,CIVIC,RED,,05152019,2131,"(41.7618454200932, -72.6702561144056)",19,10,15050,1041
363885,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AP23908,2010,MAZDA,3,WHITE,,05032019,2123,"(41.7670897972513, -72.6795927112564)",19,10,15050,1041
363845,,,860-296-9663,CT,AF04075,2018,NISSAN,SENTRA,GRAY,,05032019,0154,"(41.766491340676, -72.7106243127497)",35,14,15051,1041
363549,,,860-296-2826,CT,AN72763,2019,HYUNDAI,ELANTRA,BLACK,,04252019,0322,"(41.7718779326536, -72.6916533305535)",28,11,15051,1041
364282,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AT79767,2019,TOYOTA,HIGHLANDER,BLACK,,05152019,1339,"(41.7614837918095, -72.6868727652282)",40,9,15052,1041
363633,,,860-246-7616,CT,849ZPP,2007,MAZDA,MAZDA6S,GRAY,,04272019,0429,"(41.7712835493025, -72.6963030422397)",28,11,15051,1041
364034,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AH11907,2016,MITS,OUTLANDER,WHITE,,05082019,0759,"(41.7385460632237, -72.6825423891963)",20,2,18494,1041
364241,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AR97724,2007,NISSAN,MURANO,RED,,05142019,1456,"(41.7380376133032, -72.6969612605018)",38,1,15052,1041
364259,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2001,AUDI,A6,BLK,,05152019,0101,"(41.7842233506211, -72.6923003931635)",15,13,18493,1041
363515,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,1995,TOYOTA,CAMRY,GREEN,,04242019,1048,"(41.7909675582719, -72.6792234570418)",13,16,18498,1041
364272,,,860-296-5382,NY,JGJ2849,2014,TOYOTA,SIENNA,RED,,05152019,1107,"(41.7724670937964, -72.6932745046213)",28,11,15051,1041
363623,,,860-216-5474,CT,C145320,2007,NISSAN,SENTRA,SILVER,,04262019,2128,"(41.7541812619456, -72.6831701840886)",25,9,15052,1041
364166,,,860-293-2442,CT,AM53943,2018,MITUBISHI,OUTLANDER,BLACK,,05122019,0042,"(41.7931171474424, -72.6657062559219)",4,16,18498,1041
363655,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AH51015,1998,HONDA,ACCORD,BROWN,,04272019,2026,"(41.7387036829353, -72.6817192184244)",21,2,18494,1041
363490,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,MA,329FN4,2012,TOYOTA,CAMRY,GRY,,04232019,1958,"(41.7768198837609, -72.6916090192343)",5,13,18493,1041
364224,,,860-296-5382,FL,ASTB07,2017,TOYOTA,CAMRY,GRAY,,05142019,0809,"(41.7715142579148, -72.6935410083324)",28,11,15051,1041
363689,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AP15001,2016,CHEVROLET,EQUINOX,GRAY,,04282019,2312,"(41.7323502275938, -72.711128516298)",3,1,15052,1041
363360,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AF00358,2008,MAZDA,3I,GRAY,,04192019,2157,"(41.7609258656543, -72.7040355474468)",35,8,15052,1041
364062,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2004,INFINITI,G35,GRY,,05092019,0114,"(41.7908422137464, -72.6844721087434)",16,16,18493,1041
364079,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2003,MITS,LANCER,GRY,,05092019,1613,"(41.7733477424865, -72.6770505947716)",19,10,15050,1041
363609,,,860-236-2602,CT,AJ62693,2000,HONDA,ACCORD,BLUE,,04262019,0813,"(41.7765126486254, -72.6744790179776)",12,12,18498,1041
363644,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AM29776,2015,ACURA,MDX,BLK,,04272019,0939,"(41.7654429853448, -72.6765340728096)",19,10,15050,1041
363477,,,860-335-8325,,,2001,CHRYSLER,TOWN COUNT,RED,,04232019,1154,"(41.7514207716508, -72.6747849537246)",7,6,18494,1041
363716,,,860-246-7616,CT,AM18108,2000,HONDA,ACCORD,GRAY,,04302019,0204,"(41.8006137013404, -72.7174254161015)",,,18495,1041
364247,,,860-246-7616,,,2001,HONDA,ACCORD,WHITE,,05142019,1901,"(41.7566418389583, -72.6821882164613)",8,6,15052,1041
364198,,,860-296-2826,CT,AK80658,2001,SUBARU,OUTBACK,GREEN,,05132019,0448,"(41.773793890164, -72.6951995033845)",5,11,15051,1041
363333,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,1998,HONDA,ACCORD,GREEN,,04182019,2159,"(41.7773010849896, -72.68315183135)",18,12,18498,1041
363947,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,NY,JFN6605,2019,KIA,OPTIMA,BURG,,05052019,1250,"(41.803913237402, -72.6908881873285)",32,17,18493,1041
364353,,,860-296-2826,CT,692PKT,2013,BMW,X3,BLUE,,05172019,0101,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
364238,,,860-296-9663,,,2004,SUBARU,IMPREZA,BLUE,,05142019,1304,"(41.7834045923357, -72.6648608703173)",11,15,18498,1041
363680,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AS34381,2004,HONDA,ACCORD,BLACK,,04282019,1533,"(41.7790635078942, -72.6887630592833)",15,13,18493,1041
364289,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,716ZLM,1993,CADILLAC,DEVILLE,BLUE,,05152019,2007,"(41.7786006919289, -72.6878253898331)",15,13,18493,1041
363726,,,860-296-2826,CT,AJ63729,2017,KIA,SORENTO,MAROON,,04302019,0600,"(41.7812087722318, -72.6734466641994)",12,12,18498,1041
364280,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AE93231,2016,FORD,F150,SILVER,,05152019,1323,"(41.762585907144, -72.6866036437915)",40,9,15052,1041
363757,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,1999,TOYT,CAMRY,TAN,,04302019,1851,"(41.7896425439689, -72.6783505439628)",13,16,18498,1041
363544,,,860-216-5474,CT,469WNY,2007,JEEP,LIBERTY,SILVER,,04252019,0143,"(41.7639593302951, -72.6989488893191)",27,11,15051,1041
364173,,,860-296-2826,CT,AT53315,2015,LEXUS,IS250,SILVER,,05122019,0251,"(41.7675822284044, -72.6785738434467)",19,10,15050,1041
363502,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,847ZON,2012,ACURA,TL,WHI,,04242019,0111,"(41.758742268467, -72.6694969575921)",10,7,15052,1041
363706,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2004,ACURA,TL,BLACK,,04292019,1848,"(41.7784156301851, -72.6831340736379)",18,12,18498,1041
363676,,,860-296-2826,CT,2AUDD8,2015,LEXUS,ES350,BLACK,,04282019,0619,"(41.7617042126954, -72.688148469341)",40,9,15052,1041
363454,,,860-296-5382,CT,AL65337,2010,SUBARU,IMPREZA,RED,,04222019,2317,"(41.7726342940514, -72.6880660654343)",5,11,15051,1041
363331,,,860-296-1518,CT,AH32441,2005,LWXUS,RX 330,GRAY,,04182019,2109,"(41.7639956692386, -72.688500462431)",5,9,15052,1041
363379,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2004,JEEP,LIBERTY,RED,,04202019,1232,"(41.7595839926371, -72.6903750566929)",40,9,15052,1041
363316,,,860-296-1518,CT,AL63474,2017,TOYOTA,IM,GREEN,,04182019,1341,"(41.7357322991827, -72.6722143524529)",21,2,18494,1041
363538,,,860-246-7616,CT,C073706,2006,GMC,SIERRA K15,BLUE,,04242019,2058,"(41.7471608984339, -72.6961017517427)",37,5,15052,1041
363497,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AS96028,2014,NISSAN,VERSA,BLU,,04232019,2230,"(41.733944028659, -72.7019039158432)",38,5,15052,1041
363957,,,860-296-9663,CT,AR32104,2011,HONDA,ACCORD,SILVER,,05062019,0024,"(41.7649242809701, -72.7081293479288)",35,14,15051,1041
363567,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AG99344,2004,BUICK,CENTURY,TAN,,04252019,1035,"(41.8006888518648, -72.6890763997438)",,16,13807,1041
364012,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2010,NISS,MURANO,GRY,,05072019,1725,"(41.7914732663049, -72.6730940399561)",4,16,18498,1041
364088,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AP22669,2007,NISSAN,ALTIMA,BLUE,,05092019,2216,"(41.752951940372, -72.6743682902683)",9,7,18494,1041
364007,,,860-296-8588,FL,CKG8810,1998,BUICK,BLUE,BLUE,,05072019,1417,"(41.7669913350843, -72.6969098506816)",27,11,15051,1041
363440,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AT36218,2000,CHEVY,IMPALA,BLUE,,04222019,1539,"(41.758107976063, -72.6657125606444)",19,7,15052,1041
363371,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,1998,HONDA,ACCORD,TAN,,04202019,0406,"(41.7894555912749, -72.6797842770485)",13,16,18498,1041
