ACCOUNT NAME,ACTIVE,VEHICLE INFORMATION COMPLETE,BIC NUMBER,BIC PLATE NUMBER,DMV PLATE NUMBER,VEHICLE VIN,VEHICLE BODY TYPE,VEHICLE MAKE,VEHICLE MODEL,VEHICLE YEAR,VEHICLE ENGINE MAKE,VEHICLE ENGINE HORSEPOWER,VEHICLE FUEL TYPE,VEHICLE GROSS VEHICLE WEIGHT,VEHICLE GROSS VEHICLE WEIGHT RATING (GVWR),VEHICLE HAS SIDE GUARD,VEHICLE OWNERSHIP TYPE,VEHICLE ANNUAL MILES TRAVELED IN LAST YEAR,EXPORT DATE
AUBURN INDUSTRIES INC.,true,true,BIC-485055,R05138,AS927S,1NKZX4TX5GJ496886,Dump Truck,Kenworth,T880,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
AUBURN INDUSTRIES INC.,true,true,BIC-485055,R06661,AT459N,1NKZX4TX9HJ161535,Dump Truck,Kenworth,T880,2017,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Leased,,
AUBURN INDUSTRIES INC.,true,true,BIC-485055,R05140,AS929S,1NKZX4TX7GJ496887,Dump Truck,Kenworth,T880,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Leased,,
AUBURN INDUSTRIES INC.,true,true,BIC-485055,R05139,AS928S,1NKZX4TX3GJ496885,Dump Truck,Kenworth,T880,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Leased,,
AUDELIO D. CALERO,true,false,BIC-3653,R02313,17585JZ,JNAUXV1J2YA301024,,Nissan-UD,,2000,,,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",,,,
"Augusiewicz Contracting, Inc.",true,true,BIC-3062,R01549,13292MA,1NKDXUTX93J385858,Roll-off Truck,Kenworth,T800,2003,CATERPILLER,370,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,11377,
"AVALANCHE CONTRACTING, INC.",true,false,BIC-698,R00750,16478JZ,1M2P143C2EA002600,,Mack,600 RD600,1984,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
AVANTI LANDSCAPING INC.,true,true,BIC-3225,R04714,35269ME,JALE5J16067902260,Dump Truck,Isuzu,nqr,2006,ISUZU,215,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Financed,,
AVD CONSTRUCTION INC.,true,false,BIC-490058,R06267,38893MA,1FDUF5HT4GEA47312,Box Truck,Ford,DUMP,2016,,,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",,Owned,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L11727,DI-45960ML,1M2LR2GCXKM001307,Rear End Loader,Mack,LR64,2019,MACK,355,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Financed,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L10721,DI-47734MJ,1M2AX04C5HM033290,Roll-off Truck,Mack,GU713,2017,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L10243,35169JV,1M2AV02C8GM014689,Rear End Loader,Mack,600 MRU,2016,MACK,325,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L11142,17781MK,1M2AV04C8GM015502,Dump Truck,Mack,MR6,2016,MACK,325,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L10844,92843MD,1M2AG11C35M019216,Roll-off Truck,Mack,700 CV700,2005,MACK,370,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,10442,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L-8113,47979JX,1M2AX04CX8M002505,Roll-off Truck,Mack,700 GU,2008,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L-8102,77688JW,1M2K189CX7M037038,Rear End Loader,Mack,MR6,2007,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L-8111,90403JV,1M2K189C76M027565,Rear End Loader,Mack,600 MR600,2006,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,27347,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L-8110,69332JU,1M2AG11C66M033547,Rear End Loader,Mack,CV713,2006,MACK,370,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,26999,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L-8103,22332JY,1M2AV04C28M001127,Rear End Loader,Mack,600 MRU,2008,MACK,335,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L-7600,94980JZ,3BPZL00X18F718262,Rear End Loader,Peterbilt,X320,2008,CUMMINS,320,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L-9075,28505MB,1M2AV02C0BM008443,Rear End Loader,Mack,600 MRU,2011,MACK,325,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L11051,78633JX,1M2AX04C9HM036970,Roll-off Truck,Mack,GU713,2017,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"AVID WASTE SYSTEMS, INC.",true,false,BIC-1585,L11881,8430ML,5PVNJ8JT5K4S58939,,Hino,,2019,,,Diesel,,,,,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L-9797,76087MD,1M2AX04C7EM020388,Roll-off Truck,Mack,700 GU,2014,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L11866,32282MM,1M2AG11C15M019215,Roll-off Truck,Mack,700 CV700,2005,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,2485,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L11867,32339MM,1M2AU02C9AM003498,Dump Truck,Mack,LEU613,2010,MACK,325,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Financed,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L11726,DI-45959ML,1M2LR2GC1KM001308,Rear End Loader,Mack,LR64,2019,MACK,355,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Financed,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L11725,86516ML,1M2TE2GC5KM001212,Rear End Loader,Mack,MRU,2019,MACK,355,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Financed,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L-9903,32797MB,5PVNE8JT0D4S55115,Truck,Hino,268,2013,HINO MOTORS,270,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,,
"AVID WASTE SYSTEMS, INC.",true,true,BIC-1585,L10520,88048MH,1M2AV04C5GM015862,Rear End Loader,Mack,MRU,2016,MACK,345,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
AVILES TRUCKING LLC,true,true,BIC-489927,L10847,AT265J,1NKDX4TX5HJ156973,Dump Truck,Kenworth,T800,2017,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
AVILES TRUCKING LLC,true,true,BIC-489927,L11011,AT934P,1NKDX4TX4CJ315068,Dump Truck,Kenworth,T800,2012,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
AVILES TRUCKING LLC,true,false,BIC-489927,L11815,AU218N,1NKZX4TX3KJ258432,Truck,Kenworth,,2019,,,Diesel,"33,001 lbs. or greater",,,,,
AVILES TRUCKING LLC,true,true,BIC-489927,L10846,AS924Y,1NKZX4TX4GJ123936,Truck,Kenworth,T880,2016,CUMMINS,500,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
AZTECA CONSTRUCTION CORP.,true,false,BIC-491470,R07776,60310ML,1GDKC34J2TJ506430,Dump Truck,GMC,,1996,,,Gas,"10,001 - 14,000 lbs.",,,,,
"B & A CONTRACTING, INC.",true,false,BIC-4615,R05888,30526MJ,1FD8X3HT7GEB80312,Pickup,Ford,,2016,,,Diesel,"14,001 - 16,000 lbs.",,,,,
"B & A CONTRACTING, INC.",true,false,BIC-4615,R03613,55218MD,1FDWF36FXYEA17162,,Ford,F350 SUPER DUTY,2000,,,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",,,,
B & A TRUCKING CORP.,true,false,BIC-488956,R07905,23205TC,2XP5DB0X84M8140418,Tractor,Peterbilt,,2004,,,Diesel,"33,001 lbs. or greater",,,,,
B & A TRUCKING CORP.,true,false,BIC-488956,R07860,11272TC,1XP5DB9X0TN411930,Tractor,Peterbilt,379,1996,CATERPILLER,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
B & A TRUCKING CORP.,true,true,BIC-488956,R06486,25919TC,1XP5DB0X37N698408,Tractor,Peterbilt,379,2007,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,31095,
B & A TRUCKING CORP.,true,true,BIC-488956,R06997,23742TC,1XP5DB0X65N845169,Tractor,Peterbilt,379,2005,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,17589,
"B & H RESTORATION, INC.",true,true,BIC-4206,L10651,59268JY,JHHHDM2H2GK002085,Dump Truck,Hino,195,2016,HINO MOTORS,210,Diesel,"6,001 - 10,000 lbs.","Class 5: (16,001- 19,500 lbs.)",Yes,Owned,,
B & K MOVING & DELIVERY SERVICES INC.,true,true,BIC-489925,L10760,88122MK,1GDKC34F1XF010507,Dump Truck,GMC,SRA,1999,GMC,195,Diesel,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
B & L CONSTRUCTION AND REMOVAL CORP.,true,false,BIC-486469,R04889,54105MG,JALE5W160A7900692,,Isuzu,,2010,,,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",,,,
"B & P SERVICES OF STATEN ISLAND, INC.",true,true,BIC-977,R-9579,XP394P,1FDXF4703EC29062,Dump Truck,Ford,F450,2003,FORD,325,Diesel,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",No,Owned,,
B&M CLEANUP SERVICES,true,true,BIC-4271,L-9276,63366MC,1HTMMAAM47H333684,Dump Truck,International,4300,2007,NAVISTAR,255,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,1000,
B&M CLEANUP SERVICES,true,true,BIC-4271,L-9612,24913MD,1HTMMAAM67H382465,Dump Truck,International,4300,2007,NAVISTAR,255,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,1000,
B&M CLEANUP SERVICES,true,true,BIC-4271,L-9275,63367MC,1HTMMAAM07H334900,Dump Truck,International,4300,2007,NAVISTAR,255,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,1000,
B&M CLEANUP SERVICES,true,true,BIC-4271,L10167,85865MG,1M2AG11C96M035731,Dump Truck,Mack,700 CV700,2006,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,1000,
B&M CLEANUP SERVICES,true,true,BIC-4271,L11691,52283MK,1M2AX09C5CM012862,Roll-off Truck,Mack,GU7,2012,MACK,605,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
B&M CLEANUP SERVICES,true,true,BIC-4271,L10166,85867MG,1M2P264CX4M034649,Dump Truck,Mack,600 RD600,2004,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,1000,
B&M CLEANUP SERVICES,true,true,BIC-4271,L-9611,24912MD,1HTMMAAM67H503530,Dump Truck,International,4300,2007,NAVISTAR,255,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,1000,
B&M CLEANUP SERVICES,true,true,BIC-4271,L-9902,31682ME,1FVHC5CV66HW72299,Dump Truck,Freightliner,M2112,2006,MERCEDES-BENZ,260,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,1000,
B.M.B. LEASING CORPORATION,true,true,BIC-3486,R02611,11951PC,1NPTXUEX2BD125754,Dump Truck,Peterbilt,367,2011,CATERPILLER,430,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
B.M.B. LEASING CORPORATION,true,true,BIC-3486,R02612,11952PC,1NPTXUEX0BD125753,Dump Truck,Peterbilt,367,2011,CATERPILLER,467,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
B.M.B. LEASING CORPORATION,true,true,BIC-3486,R00099,35978JX,1NPALUTXX7N741225,Dump Truck,Peterbilt,357,2007,CATERPILLER,445,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
B.M.B. LEASING CORPORATION,true,true,BIC-3486,R00100,78128PA,1NPALUTXX5N884429,Dump Truck,Peterbilt,357,2005,CATERPILLER,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,16478,
B.M.B. LEASING CORPORATION,true,true,BIC-3486,R06072,50641PC,1NPCXPEX6GD337341,Dump Truck,Peterbilt,567,2016,PACCAR,455,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BADILLO BLOOMING LANDSCAPING & GARDENING CORP,true,false,BIC-498004,R08157,29670ML,1GDJK39U01F112846,,GMC,SIERRA K3500,2001,,,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",,,,
BADINI CONSTRUCTION CORP.,true,false,BIC-485177,R06769,41150ME,1FTNE1EW4EDA01964,Van,Ford,,2014,,,Gas,"6,001 - 10,000 lbs.",,,,,
BALKAN INC.,true,false,BIC-492683,R07152,54990MC,WD3PE7DE6E5826032,Van,Mercedes Benz,,2014,,,Diesel,"6,001 - 10,000 lbs.",,,,,
BALKAN INC.,true,false,BIC-492683,R07153,17788MK,1GBJK34U87E165650,Pickup,Chevrolet,,2007,,,Gas,"6,001 - 10,000 lbs.",,,,,
BANCKER CONSTRUCTION CORP.,true,true,BIC-1424,R05872,23361MJ,1M2AX04C8GM032472,Dump Truck,Mack,GU713,2016,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BANCKER CONSTRUCTION CORP.,true,true,BIC-1424,R05873,23360MJ,1M2AX04C6GM032471,Dump Truck,Mack,GU713,2016,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BANCKER CONSTRUCTION CORP.,true,true,BIC-1424,R05874,74176MH,1NKDX7TX8GR125136,Dump Truck,Kenworth,T800,2016,CUMMINS,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BANCKER CONSTRUCTION CORP.,true,true,BIC-1424,R07426,57504MK,1FVMG3DV6JHJV3994,Truck,Freightliner,114SD,2018,DETROIT DIESEL,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BANCKER CONSTRUCTION CORP.,true,true,BIC-1424,R06965,40375MK,3ALMG3DVXJDJM0249,Truck,Freightliner,114SD,2018,DETROIT DIESEL,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BANCKER CONSTRUCTION CORP.,true,true,BIC-1424,R04526,92122ME,1M2AX04C9FM023861,Dump Truck,Mack,GU713,2015,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BANCKER CONSTRUCTION CORP.,true,true,BIC-1424,R04148,63819MC,1M2AX04C4DM017947,Dump Truck,Mack,GU713,2013,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BANCKER CONSTRUCTION CORP.,true,true,BIC-1424,R01738,95789JZ,1NKDX0TX3AJ275877,Truck,Kenworth,T800,2010,CUMMINS,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BANNER CONSTRUCTION CORP.,true,true,BIC-2323,R06539,XERH62,1FTYR2ZM6GKA24375,Van,Ford,Transit T-250,2016,FORD,270,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
BANNER CONSTRUCTION CORP.,true,true,BIC-2323,R04038,XL986H,1GCGG25V971214578,Van,Chevrolet,Express G2500,2007,CHEVROLET,285,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
BANNER CONSTRUCTION CORP.,true,true,BIC-2323,R00365,X4988Z,4GTJ7C12XWJ600513,Dump Truck,Isuzu,FTR,1998,ISUZU,215,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,500,
BANU CONSTRUCTION CORP.,true,false,BIC-2753,R-9351,67002JT,1GCHG392361122794,,Chevrolet,,2006,,,Diesel,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",,,,
BANU CONSTRUCTION CORP.,true,false,BIC-2753,R05375,88938MA,1GC4KYC86FF153239,,Chevrolet,,2015,,,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",,,,
BARCELONA CONTRACTING CORP.,true,false,BIC-4280,R02890,13533JZ,1HTSCAAM2XH664824,,International,,1999,,,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",,,,
BARCELONA CONTRACTING CORP.,true,false,BIC-4280,R05398,88357MG,1M2P267C9XM041835,,Mack,600 RD600,1999,,,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",,,,
BARNUM ISLE LEASING CORP,true,true,BIC-2822 | BIC-1397,R-9943,20391TR,1XKWDB0X22J885245,Tractor,Kenworth,W900,2002,CATERPILLER,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,10000,
BARNUM ISLE LEASING CORP,true,true,BIC-2822 | BIC-1397,R-9941,69119JR,1XPFXBTX7TN421469,Tractor,Peterbilt,428,1996,CATERPILLER,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,2400,
BARNUM ISLE LEASING CORP,true,true,BIC-2822 | BIC-1397,R-9944,20392TR,1XKWDB0X02J885244,Tractor,Kenworth,W900,2002,CATERPILLER,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,9564,
BARNUM ISLE LEASING CORP,true,true,BIC-2822 | BIC-1397,R-9942,20393TR,1XKWDB0X42J885246,Tractor,Kenworth,W900,2002,CATERPILLER,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,3960,
"BARON HIRSCH CEMETERY ASSOCIATION, INC.",true,true,BIC-2079,R-9183,73502MG,3B7KF22ZXWG229949,Pickup,Dodge,Ram 2500,1998,CHRYSLER GROUP LLC,5.9,Gas,"< 6,000 lbs.","Class 1: (<6,000 lbs)",No,Owned,,
BARROCA TOOL & EQUIPMENT RENTAL CORP.,true,true,BIC-1602,R00379,48931JW,1FTNX21L34EC13412,Pickup,Ford,F250 SUPER DUTY,2004,FORD,350,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
BARROS CONSTRUCTION CORP.,true,false,BIC-489274,R07904,36390ME,1FDNE35L35HA95878,Delivery,Ford,,2005,,,Diesel,"6,001 - 10,000 lbs.",,,,,
BARROS CONSTRUCTION CORP.,true,false,BIC-489274,R07363,23201ML,1NKZX4TX1JJ206912,Truck,Kenworth,T880,2018,,,,,,,,,
"BARRY KENNY LANDSCAPE CONTRACTOR, INC.",true,true,BIC-517,R08245,54887MH,1FTYR1ZM7HKA69854,Van,Ford,Transit,2017,FORD,275,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",Yes,Owned,,
"BARRY KENNY LANDSCAPE CONTRACTOR, INC.",true,true,BIC-517,R01032,29448JU,1FDWE35S34HB38867,Box Truck,Ford,E350 SUPER DUTY,2004,FORD,305,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",Yes,Owned,,
"BARRY KENNY LANDSCAPE CONTRACTOR, INC.",true,true,BIC-517,R01033,29447JU,1FDWF36L34ED82721,Dump Truck,Ford,F350 SUPER DUTY,2004,FORD,250,Gas,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
BARTELLINO CONSTRUCTION CORP.,true,false,BIC-3920,R06603,91402JV,3B6MF3658YM209732,,Dodge,,2000,,,Gas,"16,001 - 19,500 lbs.",,,,,
BARTOLOME AREVALO,true,true,BIC-3774,R05810,32991KA,JNAMA33H0YGK55142,Dump Truck,Nissan-UD,1800HD,2000,NISSAN,225,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
BASCHNAGEL BROS INC.,true,true,BIC-759,R-9854,29999KA,1FDAF56P87EA96280,Dump Truck,Ford,F550 SUPER DUTY,2007,FORD,325,Diesel,"16,001 - 19,500 lbs.","Class 5: (16,001- 19,500 lbs.)",No,Owned,,
BASIN HAULAGE INC.,true,true,BIC-265,L-8324,66975ME,1M2AG11C95M019205,Roll-off Truck,Mack,700 CV700,2005,MACK,370,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BASIN HAULAGE INC.,true,true,BIC-265,L11440,23225ML,1M2AX09C5DM014192,Roll-off Truck,Mack,GU7,2013,MACK,425,Diesel,"26,001 - 33,000 lbs.","Class 7: (26,001- 33,000 lbs.)",No,Owned,,
BASIN HAULAGE INC.,true,true,BIC-265,L11924,34041PC,1NKDLU0X87J183261,Dump Truck,Kenworth,T800,2007,CATERPILLER,450,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,12/10/2018
BASIN HAULAGE INC.,true,true,BIC-265,L10340,21790MG,1NPSL00X6AD107179,Rear End Loader,Peterbilt,365,2010,CUMMINS,425,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
BASIN HAULAGE INC.,true,true,BIC-265,L11010,70165MJ,1NKDX4EX8CJ307066,Roll-off Truck,Kenworth,T80,2012,CUMMINS,485,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BASIN HAULAGE INC.,true,true,BIC-265,L11573,46089ML,2FZHCHDC27AX78864,Rear End Loader,Sterling,Acterra,2007,CATERPILLER,224,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,182,
BASIN HAULAGE INC.,true,true,BIC-265,L-9053,75262MB,1NKDXBEX88J226595,Rear End Loader,Kenworth,T80,2008,CATERPILLER,475,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
BASIN HAULAGE INC.,true,true,BIC-265,L-8319,93974JC,1M2P267C4YM051853,Roll-off Truck,Mack,600 RD600,2000,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,15865,
BASIN HAULAGE INC.,true,true,BIC-265,L-8325,75443JU,1M2AG11C96M050990,Roll-off Truck,Mack,700 CV700,2006,MACK,370,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BASIN HAULAGE INC.,true,true,BIC-265,L10382,81545JP,1GC0KVCG6BF114245,Pickup,Chevrolet,1500,2011,CHEVROLET,195,Gas,"6,001 - 10,000 lbs.","Class 2: (6,001-10,000 lbs)",No,Owned,,
BASIN HAULAGE INC.,true,true,BIC-265,L-8323,66943ME,1M2AG11C04M012447,Roll-off Truck,Mack,700 CV700,2004,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,14784,
BASIN HAULAGE INC.,true,true,BIC-265,L-8326,97358PA,1M2AX04C59M005880,Roll-off Truck,Mack,700 GU,2009,MACK,370,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BASIN HAULAGE INC.,true,true,BIC-265,L-9030,18476PC,1M2AX04C8CM012992,Roll-off Truck,Mack,700 GU,2012,MACK,405,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,,
BASIN HAULAGE INC.,true,true,BIC-265,L-8718,29968MA,1M2K189C15M027642,Rear End Loader,Mack,600 MR600,2005,MACK,350,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Owned,11868,
BASIN HAULAGE INC.,true,true,BIC-265,L10359,42209MH,1FVHCYBS98HZ78733,Rear End Loader,Freightliner,16M,2008,CUMMINS,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
BASIN HAULAGE INC.,true,true,BIC-265,L10008,41616JD,1M2AX13C5BM012275,Rear End Loader,Mack,800 GU,2011,MACK,335,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
BASIN HAULAGE INC.,true,true,BIC-265,L10600,77213MH,1M2AX13C09M006202,Rear End Loader,Mack,GU8,2009,MACK,370,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",Yes,Owned,,
BASSO LAWN MAINTENANCE INC,true,true,BIC-491332,R06562,78697MJ,1GDE6H1J7WJ502805,Dump Truck,GMC,C-SERIES C6H042,1998,GMC,275,Diesel,"19,501 - 26,000 lbs.","Class 6: (19,501- 26,000 lbs.)",No,Owned,92,
BASSO LAWN MAINTENANCE INC,true,true,BIC-491332,R07612,34832ML,1GBJC34U03E142645,Pickup,Chevrolet,silverado,2003,GMC,300,Diesel,"10,001 - 14,000 lbs.","Class 3 (10,001-14,000 lbs)",No,Owned,,
BASSO MM ASSOCIATES INC,true,true,BIC-491692,R06737,94417MJ,1FDXX46SX2EB60690,Dump Truck,Ford,F450 SUPER DUTY,2002,FORD,275,Gas,"14,001 - 16,000 lbs.","Class 4: (14,001- 16,000 lbs.)",Yes,Owned,,
BAUDIN'S MASONRY INC.,true,true,BIC-2967,R07244,90695-MK,1FD0X5HY0HEE29183,Dump Truck,Ford,F-550,2017,FORD,362,Gas,"16,001 - 19,500 lbs.","Class 2: (6,001-10,000 lbs)",Yes,Financed,,
BAVARO CARTING CORP.,true,true,BIC-66,L10406,44741MH,1M2B210CXRM013083,Roll-off Truck,Mack,DM690SX,1994,MACK,300,Diesel,"33,001 lbs. or greater","Class 8 (33,001 lbs. or greater)",No,Financed,12681,
