loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
12000,12000,11975,36 months,6.46%,367.57,A,A1,Director of Food Service,10+ years,MORTGAGE,78600,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,070xx,NJ,2.2,0,Apr-1993,0,32,,11,0,8484,13.6%,19,f,10765.17,10742.74,1465.97,1462.92,1234.83,231.14,0,0,0,Jul-2019,367.57,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,120010,3,0,0,0,53,0,,3,6,7517,14,62500,0,0,0,6,10910,44463,15.9,0,0,53,311,3,3,1,4,,21,32,0,2,3,6,9,1,10,17,3,11,0,0,0,3,94.7,16.7,0,0,180500,8484,52900,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,36 months,8.81%,475.68,A,A5,PA,2 years,MORTGAGE,129000,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,760xx,TX,31.17,0,Mar-2001,0,,,14,0,72138,65.8%,38,w,13521.6,13521.6,1888.04,1888.04,1478.4,409.64,0,0,0,Jul-2019,475.68,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,519473,1,3,0,1,13,76556,72,1,3,30347,67,109700,4,4,4,4,37105,33224,68.3,0,0,191,216,2,2,5,2,,6,,0,6,7,9,14,14,10,19,7,14,0,0,0,1,100,44.4,0,0,616043,148694,104700,107343,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
27000,27000,27000,60 months,8.19%,549.93,A,A4,sales,10+ years,MORTGAGE,85000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,786xx,TX,24.85,0,Jul-1991,2,56,,15,0,2778,4.5%,41,w,25522.34,25522.34,2187.44,2187.44,1477.66,709.78,0,0,0,Jul-2019,549.93,Aug-2019,Apr-2019,0,57,1,Individual,,,,0,0,230610,0,3,3,5,7,68152,60,3,3,2712,27,62000,5,5,6,8,15374,34922,7.4,0,0,332,141,7,7,3,11,,1,,0,2,2,7,9,21,11,17,2,15,0,0,0,6,97.6,0,0,0,312927,70930,37700,86927,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
1800,1800,1775,36 months,11.02%,58.95,B,B2,Logistics Manager ,10+ years,RENT,85000,Not Verified,Feb-2019,Current,n,,,other,Other,921xx,CA,9.12,0,Aug-2004,1,,,6,0,8623,44.2%,10,f,1583.97,1561.97,292.55,288.49,216.03,76.52,0,0,0,Jul-2019,58.95,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,646021,1,1,1,2,5,19599,98,1,1,7659,71,19500,1,0,1,3,107670,10877,44.2,0,0,43,174,8,5,1,8,,5,,0,4,4,4,5,4,4,5,4,6,0,0,0,2,100,0,0,0,701589,28222,19500,20000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
24000,24000,24000,60 months,16.40%,588.75,C,C4,District Manager,2 years,MORTGAGE,94500,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,981xx,WA,7.17,0,Oct-1985,2,,58,7,2,8156,68.5%,14,w,22935.42,22935.42,2333.13,2333.13,1064.58,1268.55,0,0,0,Jul-2019,588.75,Aug-2019,Jul-2019,0,,1,Joint App,159500,5,Source Verified,0,0,274086,2,1,0,1,14,8691,87,2,2,2155,77,11900,2,1,2,3,45681,258,91.7,0,0,151,213,0,0,3,35,,3,,0,2,4,2,4,2,4,7,4,7,0,0,0,2,100,100,2,0,291537,16847,3100,10000,16847,Jun-2001,0,1,5,91.7,3,6,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
35000,35000,35000,60 months,17.97%,888.2,D,D1,Surgical Process Analyst,4 years,MORTGAGE,82000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,559xx,MN,15.75,0,Oct-1996,0,,115,12,1,4034,20.8%,24,w,33510.66,33510.66,3482.92,3482.92,1489.34,1993.58,0,0,0,Jul-2019,888.2,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,187893,1,3,2,3,5,66676,84,0,1,2941,72,19400,1,5,1,4,15658,9566,29.7,0,0,184,269,15,5,1,15,,10,,0,2,2,4,4,14,8,9,2,12,0,0,0,2,100,25,1,0,222226,70710,13600,79180,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,60 months,22.50%,279.04,D,D3,Inside Sales Leader,< 1 year,RENT,100000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,100xx,NY,6.68,0,Oct-2013,1,,,6,0,5449,97%,7,w,9656.45,9656.45,1091.16,1091.16,343.55,747.61,0,0,0,Jul-2019,279.04,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,10873,0,1,0,1,21,5424,44,0,1,2399,97,5630,0,0,1,2,1812,1375,98,0,0,21,65,15,15,0,15,,0,,0,4,5,5,5,1,5,6,5,6,,0,0,0,100,100,0,0,17834,10873,5500,12204,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
11200,11200,11200,36 months,14.74%,386.83,C,C2,General Manager ,5 years,RENT,68000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,453xx,OH,9.95,2,Sep-2001,0,6,,15,0,11281,55.6%,26,w,10184.45,10184.45,1528.98,1528.98,1015.55,513.43,0,0,0,Jul-2019,386.83,Aug-2019,Jul-2019,0,,1,Individual,,,,0,1196,11632,0,1,0,0,35,351,9,0,1,3766,48,20300,1,0,3,1,775,4841,65.2,0,0,209,196,13,13,1,31,,4,45,0,5,7,10,13,6,14,19,7,15,0,0,0,0,84.6,30,0,0,24300,11632,13900,4000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,36 months,14.74%,345.39,C,C2,Plant Manager,5 years,MORTGAGE,114000,Source Verified,Feb-2019,Current,n,,,home_improvement,Home improvement,781xx,TX,32.59,1,Jan-2006,0,22,,13,0,17040,71.9%,28,w,8859.54,8859.54,1718.76,1718.76,1140.46,578.3,0,0,0,Jul-2019,345.39,Aug-2019,Jul-2019,0,44,1,Individual,,,,0,0,410623,2,4,2,5,3,119073,64,2,2,7794,69,23700,3,4,3,8,34219,995,92,0,0,108,78,1,1,2,46,48,3,48,2,2,5,2,3,16,7,9,5,13,0,0,0,4,89.3,100,0,0,436912,136113,12500,131411,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
16800,16800,16800,60 months,12.40%,377.12,B,B4,Financial Advisor,6 years,MORTGAGE,150000,Not Verified,Mar-2019,Current,n,,,home_improvement,Home improvement,619xx,IL,20.86,0,Jun-2006,0,,,12,0,16321,15.9%,19,w,15973.21,15973.21,1496.91,1496.91,826.79,670.12,0,0,0,Jul-2019,377.12,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,189817,0,4,0,3,15,77170,69,1,1,14810,38,102900,1,1,0,4,15818,86579,15.9,0,0,134,132,10,10,2,10,,15,,0,3,3,7,7,8,7,8,3,12,0,0,0,1,100,0,0,0,329559,93491,102900,109021,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10500,10500,10500,60 months,17.97%,266.46,D,D1,Quality Assurance Associate,< 1 year,RENT,48000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,163xx,PA,21.5,0,Aug-2010,0,46,,10,0,8076,51.8%,15,w,10053.2,10053.2,1044.88,1044.88,446.8,598.08,0,0,0,Jul-2019,266.46,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,57748,2,7,0,1,14,49672,108,2,3,4914,80,15600,0,0,0,4,5775,4286,53.4,0,0,103,73,4,4,0,13,,14,,0,1,3,1,2,11,3,4,3,10,0,0,0,2,86.7,0,0,0,68722,57748,9200,53122,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
21000,21000,21000,36 months,15.57%,733.85,C,C3,Consumer Loan Processor,10+ years,MORTGAGE,49000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,539xx,WI,35.68,0,Sep-1996,0,,72,12,1,8782,40.3%,36,w,19718.99,19718.99,2183.39,2183.39,1281.01,902.38,0,0,0,Jul-2019,733.85,Aug-2019,Jul-2019,0,,1,Joint App,99000,19.33,Source Verified,0,0,153549,4,3,3,3,5,40450,86,3,4,4604,72,21800,3,8,4,7,13959,10396,30.7,0,0,143,270,1,1,2,4,,3,,0,1,3,5,10,12,8,22,3,12,0,0,0,6,100,25,1,0,180736,49232,15000,46936,19553,Jul-1994,0,3,6,86.3,2,10,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
16000,16000,16000,36 months,7.02%,494.18,A,A2,President,10+ years,OWN,150000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,333xx,FL,17.52,0,Jun-2004,1,,,7,0,29643,67.5%,13,w,14383.56,14383.56,1942.4,1942.4,1616.44,325.96,0,0,0,Jul-2019,494.18,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,367497,1,2,0,0,32,12465,23,1,1,15813,43,43900,0,0,1,1,52500,12021,71,0,0,177,108,4,4,2,27,,4,,0,3,4,3,4,6,4,5,4,7,0,0,0,1,100,33.3,0,0,448678,42108,41500,55032,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
11000,11000,11000,36 months,8.81%,348.83,A,A5,Associate,2 years,OWN,30000,Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,080xx,NJ,47.24,0,Jan-2013,0,,,7,0,7153,18.5%,9,w,9915.85,9915.85,1389.94,1389.94,1084.15,305.79,0,0,0,Jul-2019,348.83,Aug-2019,Jul-2019,0,,1,Joint App,77000,27.72,,0,0,36385,0,2,3,3,7,29232,84,1,3,4953,50,38600,1,0,4,6,5198,31447,18.5,0,0,12,73,7,7,0,7,,11,,0,4,4,5,6,3,5,6,4,7,0,0,0,4,100,0,0,0,73262,36385,38600,34662,37212,Jan-2013,0,0,14,24.7,2,15,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,36 months,7.02%,308.87,A,A2,Operations Assistant ,4 years,MORTGAGE,30000,Source Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,337xx,FL,36.52,0,Nov-1997,0,,,12,0,8172,33.1%,21,w,8733.42,8733.42,1540.45,1540.45,1266.58,273.87,0,0,0,Jul-2019,308.87,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,49189,0,6,0,0,44,41017,72,1,3,3557,60,24700,0,0,0,3,4099,16528,33.1,0,0,181,255,9,9,0,9,,,,0,4,4,6,6,13,6,8,4,12,0,0,0,1,100,0,0,0,81482,49189,24700,56782,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
18000,18000,18000,36 months,7.56%,560.41,A,A3,Talent Partner,< 1 year,MORTGAGE,145000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,601xx,IL,10.92,0,Aug-2010,0,44,,11,0,12377,29.1%,19,w,16194.99,16194.99,2226.52,2226.52,1805.01,421.51,0,0,0,Jul-2019,560.41,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,229374,1,2,0,1,17,22995,61,1,2,3691,44,42500,1,2,0,4,20852,16661,36.4,0,0,103,85,6,6,1,6,,17,,0,5,7,5,5,5,8,13,7,11,0,0,0,1,94.7,0,0,0,280368,35372,26200,37563,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
36000,36000,36000,36 months,8.19%,1131.27,A,A4,mechanic,10+ years,RENT,180000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,982xx,WA,27.37,0,Mar-2009,0,,,21,0,44091,67.2%,27,w,32522.5,32522.5,4492.32,4492.32,3477.5,1014.82,0,0,0,Jul-2019,1131.27,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,157529,0,4,1,3,12,113438,74,1,5,13415,69,65600,2,2,3,8,7501,15231,71.4,0,0,60,120,10,10,0,10,,10,,0,12,15,12,14,6,17,21,15,21,0,0,0,2,100,33.3,0,0,209895,157529,53300,144295,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
30000,30000,30000,36 months,8.19%,942.73,A,A4,Mechanic,10+ years,MORTGAGE,95000,Not Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,950xx,CA,12.56,0,Jun-1993,0,,,5,0,22201,84.1%,17,w,27017.72,27017.72,3743.62,3743.62,2982.28,761.34,0,0,0,Jul-2019,942.73,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,258330,0,1,0,1,19,8864,55,0,0,9871,73,26400,1,0,0,1,51666,4199,84.1,0,0,37,309,55,19,4,73,,19,,0,3,3,3,8,2,3,11,3,5,0,0,0,0,100,66.7,0,0,283400,31065,26400,16000,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
35000,35000,35000,60 months,12.40%,785.65,B,B4,Senior Systems Engineer,< 1 year,ANY,190000,Source Verified,Feb-2019,Current,n,,,house,Home buying,337xx,FL,6.37,1,Apr-1985,0,21,78,6,1,22650,46.8%,23,w,32835.82,32835.82,3904.14,3904.14,2164.18,1739.96,0,0,0,Jul-2019,785.65,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,627688,2,0,0,0,45,0,,0,0,19099,47,48400,1,0,4,2,104615,23680,48.5,0,0,115,406,36,5,7,36,,7,21,0,2,3,2,7,6,4,10,3,6,0,0,0,2,94.1,50,1,0,672401,22650,46000,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
40000,40000,40000,36 months,7.02%,1235.45,A,A2,software development manager,10+ years,MORTGAGE,123000,Not Verified,Feb-2019,Current,n,,,house,Home buying,083xx,NJ,5.08,0,Mar-1992,0,35,,9,0,2109,5.5%,13,f,27859.64,27859.64,13068.8,13068.8,12140.36,928.44,0,0,0,Jul-2019,1400,Aug-2019,Jul-2019,0,,1,Joint App,250000,2.5,Not Verified,0,0,197907,2,4,3,4,5,31797,73,0,0,1460,42,38401,0,0,0,4,21990,35475,5.1,0,0,96,323,27,5,2,27,,22,,0,2,3,2,2,6,4,5,3,9,0,0,0,3,84.6,0,0,0,279662,33906,37400,43305,2109,Sep-2005,0,2,2,0,0,1,0,0,,N,,,,,,,,,,,,,,,N,,,,,,
14000,14000,14000,36 months,7.56%,435.88,A,A3,school psychologist,10+ years,MORTGAGE,92000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,913xx,CA,26.94,0,Aug-1982,0,34,,31,0,44410,35.4%,55,w,12596.08,12596.08,1737.64,1737.64,1403.92,333.72,0,0,0,Jul-2019,435.88,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,437258,3,3,1,3,12,38052,74,7,8,4082,47,125600,2,6,2,12,14575,68434,24.2,0,0,150,439,3,3,5,3,34,8,34,0,13,18,17,24,6,27,44,18,31,0,0,0,9,96.3,11.8,0,0,540968,82462,90300,51268,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
23975,23975,23975,60 months,27.27%,735.96,E,E5,implementation manager,6 years,MORTGAGE,85000,Not Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,346xx,FL,35.3,0,Aug-1995,0,,,11,0,12216,48.3%,21,w,22974.93,22974.93,3643.48,3643.48,1000.07,2643.41,0,0,0,Jul-2019,735.96,Aug-2019,Jul-2019,0,,1,Individual,,,,0,1293,221457,0,3,0,3,16,75212,85,0,2,9442,72,25300,1,0,0,5,20132,8621,53.7,0,0,57,282,18,16,4,18,,15,,0,2,5,3,3,11,6,6,5,11,0,0,0,0,100,33.3,0,0,286305,87428,18600,90505,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
30000,30000,30000,36 months,16.40%,1060.65,C,C4,Administrative Assistant,3 years,OWN,52000,Source Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,324xx,FL,15.56,0,Nov-1991,0,,,13,0,37365,53.1%,21,w,27343.56,27343.56,4215.27,4215.27,2656.44,1558.83,0,0,0,Jul-2019,1060.65,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,37365,1,0,0,0,74,0,,2,4,10390,53,70400,0,1,0,4,2874,20860,63.1,0,0,74,327,6,6,0,6,,,,0,8,10,9,13,1,13,19,10,13,0,0,0,2,100,55.6,0,0,70400,37365,56500,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
5000,5000,5000,36 months,6.46%,153.16,A,A1,Sr. Computer Programmer,2 years,RENT,160000,Not Verified,Feb-2019,Current,n,,,other,Other,106xx,NY,4.95,0,Nov-2006,0,,,8,0,2323,5.2%,12,f,4361.95,4361.95,761.31,761.31,638.05,123.26,0,0,0,Jul-2019,153.16,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,30554,0,2,0,1,24,28231,12,0,1,1013,6,44300,0,1,0,2,3819,29985,3.3,0,0,138,147,20,20,0,20,,,,0,2,3,4,6,4,6,8,3,8,0,0,0,0,100,0,0,0,84873,30554,31000,40573,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,60 months,8.19%,407.35,A,A4,,< 1 year,OWN,30000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,285xx,NC,24.32,0,Feb-1995,0,31,,16,0,24536,32.3%,28,w,18905.46,18905.46,1620.3,1620.3,1094.54,525.76,0,0,0,Jul-2019,407.35,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,24536,1,0,0,0,60,0,,2,4,6198,32,75900,0,0,2,4,1534,50524,32.1,0,0,213,289,4,4,0,4,,10,,0,12,13,14,18,3,16,25,13,16,0,0,0,2,96.4,14.3,0,0,75900,24536,74400,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
12000,12000,12000,36 months,11.71%,396.92,B,B3,Service manager,< 1 year,RENT,46000,Not Verified,Mar-2019,Current,n,,,debt_consolidation,Debt consolidation,327xx,FL,30.88,0,Jan-2011,0,41,,8,0,11665,52.1%,17,w,10864.23,10864.23,1572.07,1572.07,1135.77,436.3,0,0,0,Jul-2019,396.92,Aug-2019,Jul-2019,0,43,1,Individual,,,,0,0,41949,1,2,0,3,14,30284,85,3,4,2182,72,22400,0,0,1,7,5244,1913,59.3,0,0,88,98,1,1,0,15,,9,41,2,2,6,2,2,8,6,9,6,8,0,0,0,3,82.4,0,0,0,58195,41949,4700,35795,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,60 months,15.57%,481.81,C,C3,,n/a,OWN,92000,Not Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,115xx,NY,14.66,0,May-2005,1,,,23,0,35931,36.5%,27,w,18859.23,18859.23,2391.75,2391.75,1140.77,1250.98,0,0,0,Jul-2019,481.81,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,339834,0,0,0,0,165,0,,2,4,5867,37,98700,1,0,1,4,14775,47901,39.7,0,0,165,139,9,9,2,9,,1,,0,15,20,15,16,1,22,24,20,23,0,0,0,2,100,26.7,0,0,523700,35931,79200,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,60 months,16.91%,496.09,C,C5,inventory coordinator,10+ years,MORTGAGE,57000,Source Verified,Feb-2019,Current,n,,,home_improvement,Home improvement,612xx,IL,35.24,0,Jan-2008,0,,,10,0,28031,56.2%,15,w,18898.1,18898.1,2461.66,2461.66,1101.9,1359.76,0,0,0,Jul-2019,496.09,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,113825,0,3,0,0,25,14544,37,0,1,10355,48,49900,1,4,2,1,11383,18583,57.6,0,0,113,133,22,22,1,44,,7,,0,4,5,4,4,7,6,7,5,10,0,0,0,0,100,25,0,0,167334,42575,43800,39534,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
16500,16500,16500,60 months,12.40%,370.38,B,B4,RN,5 years,RENT,80000,Source Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,326xx,FL,22.56,11,Apr-1994,0,16,,25,0,16375,62%,52,w,15479.73,15479.73,1840.53,1840.53,1020.27,820.26,0,0,0,Jul-2019,370.38,Aug-2019,Jul-2019,0,17,1,Individual,,,,0,0,118959,0,12,1,1,11,102584,131,0,0,3627,108,26400,2,2,3,1,4758,2023,74.7,0,0,127,298,31,11,4,43,54,8,54,0,3,10,3,6,22,13,26,10,25,0,0,10,1,76.5,66.7,0,0,118171,118959,8000,91771,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
10000,10000,10000,36 months,11.31%,328.86,B,B3,Machine Operator,10+ years,MORTGAGE,86000,Source Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,913xx,CA,7.4,0,Dec-1984,0,47,,7,0,5720,55.5%,14,w,8804.63,8804.63,1628.59,1628.59,1195.37,433.22,0,0,0,Jul-2019,328.86,Aug-2019,Jul-2019,0,74,1,Individual,,,,0,0,350670,0,1,0,1,17,6506,50,0,2,3334,53,10300,1,0,4,3,50096,1780,76.3,0,0,105,410,16,16,2,19,,0,74,1,2,2,2,3,4,5,8,2,7,0,0,0,0,78.6,50,0,0,373283,12226,7500,12983,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,60 months,12.98%,341.15,B,B5,Store Manager,10+ years,MORTGAGE,105000,Not Verified,Feb-2019,Current,n,,,debt_consolidation,Debt consolidation,599xx,MT,24.25,0,Oct-1997,0,,,9,0,33495,81.5%,16,w,14085.94,14085.94,1684.12,1684.12,914.06,770.06,0,0,0,Jul-2019,341.15,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,165347,0,3,0,0,38,19109,34,0,0,14707,54,41100,0,0,0,0,18372,2605,92.8,0,0,141,256,39,38,1,39,,,,0,3,3,3,5,6,4,9,3,9,0,0,0,0,100,100,0,0,240862,52604,36100,56262,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
30000,30000,30000,36 months,8.19%,942.73,A,A4,Qaulity Assurance Specialist,3 years,MORTGAGE,120000,Source Verified,Mar-2019,Current,n,,,credit_card,Credit card refinancing,370xx,TN,26.19,0,Jun-1995,1,33,,10,0,17274,48.9%,19,w,27087.22,27087.22,3757.27,3757.27,2912.78,844.49,0,0,0,Jul-2019,942.73,Aug-2019,Jul-2019,0,38,1,Individual,,,,0,0,341428,1,4,2,3,7,96682,74,2,3,2074,66,35300,1,4,4,6,34143,8103,24.3,0,0,159,285,5,5,1,5,,5,39,0,2,4,2,2,11,5,7,4,10,0,0,0,4,84.2,0,0,0,409025,113956,10700,118254,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
20000,20000,20000,36 months,8.81%,634.23,A,A5,Director of Operations & Client Services,10+ years,RENT,185000,Not Verified,Feb-2019,Current,n,,,credit_card,Credit card refinancing,070xx,NJ,9.15,0,May-2007,0,,,15,0,24810,50.8%,21,w,17526.97,17526.97,3180.94,3180.94,2473.03,707.91,0,0,0,Jul-2019,634.23,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,47896,0,1,1,1,7,23086,83,4,4,5784,63,48800,0,0,3,5,3193,15980,56.1,0,0,137,141,7,7,0,9,,7,,0,8,11,10,10,6,14,15,11,15,0,0,0,5,100,60,0,0,76504,47896,36400,27704,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
25000,25000,25000,36 months,7.02%,772.16,A,A2,Rural Carrier ,10+ years,OWN,65000,Source Verified,Feb-2019,Current,n,,,home_improvement,Home improvement,315xx,GA,31.44,0,Nov-2006,2,,,19,0,16448,15.7%,34,w,21833.62,21833.62,3851.05,3851.05,3166.38,684.67,0,0,0,Jul-2019,772.16,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,76078,3,4,1,4,6,59630,81,5,8,4582,43,104700,1,0,2,12,4004,66368,15,0,0,146,147,1,1,0,1,,1,,0,6,8,9,10,12,15,22,9,19,0,0,0,6,100,0,0,0,177996,76078,78100,73296,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
15000,15000,15000,60 months,11.02%,326.29,B,B2,,n/a,MORTGAGE,200000,Verified,Mar-2019,Current,n,,,other,Other,379xx,TN,12.98,0,Apr-1969,0,,,22,0,80999,62.4%,43,w,14235.39,14235.39,1286.79,1286.79,764.61,522.18,0,0,0,Jul-2019,326.29,Aug-2019,Mar-2019,0,,1,Individual,,,,0,0,753818,0,0,0,0,29,0,,0,3,16632,62,129900,1,0,2,4,34264,31950,71.2,0,0,127,599,21,8,8,21,,10,,0,13,16,15,22,4,19,31,16,22,0,0,0,1,100,53.3,0,0,848400,80999,110900,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
5000,5000,5000,36 months,10.33%,162.12,B,B1,Server,6 years,RENT,54000,Source Verified,Feb-2019,Current,n,,,other,Other,209xx,MD,20.29,0,May-2015,0,,,7,0,8886,53.9%,10,w,4394.27,4394.27,804.86,804.86,605.73,199.13,0,0,0,Jul-2019,162.12,Aug-2019,Jul-2019,0,,1,Individual,,,,0,0,32848,0,2,0,2,16,23962,78,0,3,2505,70,16500,3,0,0,5,4693,6145,52.4,0,0,35,45,13,13,0,18,,13,,0,4,5,4,4,5,5,5,5,7,0,0,0,0,100,25,0,0,47195,32848,12900,30695,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,
