Loan_ID,Origination_Channel,Origination_Date,Origination_Country,Asset_Class,Loan_Purpose,Prod_Type,Amort_Type,Org_Mat_Date,Cur_Mat_Date,Currency,Org_Amount,Principal_Bal,Accrued_Interest_Bal,UPB,Original_Interest_Rate,Original_Rate_Type,Rate_Description,Original_Interest_Rate_Reference,Current_Rate,Current_Rate_Type,Current_Rate_Ref,Start_Date_of_Current_Fixed_Interest_Period,End_Date_of_Current_Fixed_Interest_Period,Interest_Cap_Rate,Interest_Floor_Rate,Early_Redemption_Penalty,Past-Due_Penalty_Interest-Margin,Default_Penalty_Interest_Margin,Last_Payment_Date,Last_Payment_Amount,Next_Principal_Scheduled_Repayment_Amount,Next_Interest_Scheduled_Repayment_Amount,Next_Principal_Scheduled_Repayment_Date,Next_Interest_Scheduled_Repayment_Date,Interest_Payment_Frequency,Principal_Payment_Frequency,Past-Due_Principal_Amount,Past-Due_Interest_Amount,Early_Redemption_Penalty,Past-Due_Penalty_Interest_Margin,Default_Penalty_Interest_Margin,Loan_Status,Days_Past-Due,Time_in_Past-Due
100727442,Branch,1/22/2014,UK,Resi,Mortage,Loan,Linear,5/25/2045,2/14/2045,GBP,160000,126078.5714,358.3285714,126436.9,0.04,fixed,,,,fixed,,2/18/2015,2/14/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,31.609225,8/30/2019,8/30/2019,monthly,monthly,2211.904762,7564.714286,0.04,0.005,0.01,non-performing,92,3
100727441,Branch,1/23/2014,UK,Resi,Mortage,Loan,Linear,5/26/2045,2/15/2045,GBP,160000,122957.1429,748.0971429,123705.24,0.04,fixed,,,,fixed,,2/19/2015,2/15/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,30.92631,8/30/2019,8/30/2019,monthly,monthly,2157.142857,7377.428571,0.04,0.005,0.01,non-performing,300,3
100727440,Branch,1/24/2014,UK,Resi,Mortage,Loan,Linear,5/26/2045,2/16/2045,GBP,160000,119835.7143,630.7142857,120466.4286,0.04,fixed,,,,fixed,,2/20/2015,2/16/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.11660714,8/30/2019,8/30/2019,monthly,monthly,2102.380952,7190.142857,0.04,0.005,0.01,non-performing,90,3
100727439,Branch,1/25/2014,UK,Resi,Mortage,Loan,Linear,5/26/2045,2/17/2045,GBP,160000,110571.4286,331.7142857,110903.1429,0.04,fixed,,,,fixed,,2/21/2015,2/17/2045,,,0.03,0.005,0.0075,7/26/2019,341.2698413,341.2698413,27.72578571,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3317.142857,0.04,0.005,0.01,non-performing,91,3
100727438,Branch,1/26/2014,UK,Resi,Mortage,Loan,Linear,5/26/2045,2/12/2051,GBP,160000,117180,691.1228571,117871.1229,0.04,fixed,,,,fixed,,2/22/2015,2/12/2051,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,29.46778071,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3515.4,0.04,0.005,0.01,non-performing,95,3
100727437,Branch,1/27/2014,UK,Resi,Mortage,Loan,Linear,5/26/2045,2/13/2050,GBP,160000,110471.4286,581.4285714,111052.8571,0.04,fixed,,,,fixed,,2/23/2015,2/13/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,27.76321429,8/30/2019,8/30/2019,monthly,monthly,969.047619,3314.142857,0.04,0.005,0.01,non-performing,97,3
100727436,Branch,1/28/2014,UK,Resi,Mortage,Loan,Linear,5/26/2045,2/14/2050,GBP,160000,135000,25.5,135025.5,0.04,fixed,,,,fixed,,2/24/2015,2/14/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,33.756375,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,93,3
100727435,Branch,1/29/2014,UK,Resi,Mortage,Loan,Linear,5/27/2045,2/15/2050,GBP,161904.7619,98000,17,98017,0.04,fixed,,,,fixed,,2/25/2015,2/15/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,24.50425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2940,0.04,0.005,0.01,non-performing,198,9
100727434,Branch,1/30/2014,UK,Resi,Mortage,Loan,Linear,5/27/2045,2/16/2050,GBP,161904.7619,80750,14.45,80764.45,0.04,fixed,,,,fixed,,2/26/2015,2/16/2050,,,0.03,0.005,0.0075,7/23/2019,236.1111111,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,90,3
100727433,Branch,1/31/2014,UK,Resi,Mortage,Loan,Linear,5/27/2045,2/17/2050,GBP,161904.7619,190000,500,190500,0.05,mixed,5 years fixed then variable,,,fixed,,2/27/2015,2/17/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.625,8/30/2019,8/30/2019,monthly,monthly,3333.333333,11400,0.04,0.005,0.01,non-performing,91,3
100727432,Branch,2/1/2014,UK,Resi,Mortage,Loan,Linear,5/27/2045,2/17/2053,GBP,161904.7619,150030,405,150435,0.04145402299,variable,,LIBOR,3,fixed,LIBOR,2/28/2015,2/17/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,37.60875,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,95,3
100727431,Branch,2/2/2014,UK,Resi,Mortage,Loan,Linear,5/27/2045,2/25/2045,GBP,161904.7619,129200,786.08,129986.08,0.04155858361,fixed,,,,fixed,,3/1/2015,2/25/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.49652,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,97,3
100727430,Branch,2/3/2014,UK,Resi,Mortage,Loan,Linear,5/27/2045,2/26/2045,GBP,161904.7619,140700,781.6666667,141481.6667,0.04166314423,fixed,,,,fixed,,3/2/2015,2/26/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,434.2592593,35.37041667,8/30/2019,8/30/2019,monthly,monthly,1302.777778,4221,0.04,0.005,0.01,non-performing,93,3
100727429,Branch,2/4/2014,UK,Resi,Mortage,Loan,Linear,5/28/2045,2/27/2045,GBP,165000,158666.6667,27.52380952,158694.1905,0.04176770486,mixed,5 years fixed then variable,,,fixed,,3/3/2015,2/27/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,449.7354497,39.67354762,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4760,0.04,0.005,0.01,non-performing,400,3
100727428,Branch,2/5/2014,UK,Resi,Mortage,Loan,Linear,5/28/2045,2/28/2045,GBP,165000,159102.381,837.3809524,159939.7619,0.04187226548,fixed,,,,fixed,,3/4/2015,2/28/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,465.2116402,39.98494048,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4773.071429,0.04,0.005,0.01,non-performing,90,3
100727427,Branch,2/6/2014,UK,CRE,Mortage,Loan,Linear,5/28/2045,3/1/2045,GBP,165000,164395.2381,865.2380952,165260.4762,0.0419768261,fixed,,,,fixed,,3/5/2015,3/1/2045,,,0.03,0.005,0.0075,7/26/2019,480.6878307,480.6878307,41.31511905,8/30/2019,8/30/2019,monthly,monthly,1442.063492,4931.857143,0.04,0.005,0.01,non-performing,91,3
100727426,Branch,2/7/2014,UK,Resi,Mortage,Loan,Linear,5/28/2045,3/2/2045,GBP,165000,169688.0952,446.547619,170134.6429,0.04208138673,fixed,,,,fixed,,3/6/2015,3/2/2045,,,0.03,0.005,0.0075,7/26/2019,496.1640212,496.1640212,42.53366071,8/30/2019,8/30/2019,monthly,monthly,1488.492063,5090.642857,0.04,0.005,0.01,non-performing,95,3
100727425,Branch,2/8/2014,UK,Resi,Mortage,Loan,Linear,5/28/2045,2/25/2051,GBP,165000,174980.9524,497.3142857,175478.2667,0.04218594735,fixed,,,,fixed,,3/7/2015,2/25/2051,,,0.03,0.005,0.0075,7/26/2019,511.6402116,511.6402116,43.86956667,8/30/2019,8/30/2019,monthly,monthly,1534.920635,5249.428571,0.04,0.005,0.01,non-performing,97,3
100727424,Branch,2/9/2014,UK,Resi,Mortage,Loan,Linear,5/28/2045,2/26/2050,GBP,165000,170785.7143,1096.82381,171882.5381,0.04229050797,fixed,,,,fixed,,3/8/2015,2/26/2050,,,0.03,0.005,0.0075,7/26/2019,527.1164021,527.1164021,42.97063452,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5123.571429,0.04,0.005,0.01,non-performing,93,3
100727423,Branch,2/10/2014,UK,Resi,Mortage,Loan,Linear,5/29/2045,2/27/2050,GBP,165000,191426.6667,976.6666667,192403.3333,0.04239506859,fixed,,,,fixed,,3/9/2015,2/27/2050,,,0.03,0.005,0.0075,7/26/2019,542.5925926,542.5925926,48.10083333,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5742.8,0.04,0.005,0.01,non-performing,260,9
100727422,Branch,2/11/2014,UK,CRE,Mortage,Loan,Linear,5/29/2045,2/28/2050,GBP,165000,190000,540,190540,0.04249962922,mixed,5 years fixed then variable,,,fixed,,3/10/2015,2/28/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.635,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3
100727421,Branch,2/12/2014,UK,Resi,Mortage,Loan,Linear,5/29/2045,3/1/2050,GBP,167476.1905,135000,867,135867,0.04260418984,fixed,,,,fixed,,3/11/2015,3/1/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,33.96675,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,91,3
100727420,Branch,2/13/2014,UK,Resi,Mortage,Loan,Linear,5/29/2045,3/2/2050,GBP,167476.1905,98000,500,98500,0.04270875046,fixed,,,,fixed,,3/12/2015,3/2/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,24.625,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2940,0.04,0.005,0.01,non-performing,95,3
100727419,Branch,2/14/2014,UK,Resi,Mortage,Loan,Linear,5/29/2045,3/2/2053,GBP,167476.1905,80750,14.45,80764.45,0.04281331109,fixed,,,,fixed,,3/13/2015,3/2/2053,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,97,3
100727418,Branch,2/15/2014,UK,Resi,Mortage,Loan,Linear,5/29/2045,3/10/2045,GBP,167476.1905,190000,34,190034,0.04291787171,mixed,5 years fixed then variable,,,fixed,,3/14/2015,3/10/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.5085,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,93,3
100727417,Branch,2/16/2014,UK,Resi,Mortage,Loan,Linear,5/30/2045,3/11/2045,GBP,167476.1905,150030,25.5,150055.5,0.04302243233,fixed,,,,fixed,,3/15/2015,3/11/2045,,,0.03,0.005,0.0075,7/26/2019,0,416.6666667,37.513875,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,90,3
100727416,Branch,2/17/2014,UK,Resi,Mortage,Loan,Linear,5/30/2045,3/12/2045,GBP,167476.1905,129200,340,129540,0.04312699296,fixed,,,,fixed,,3/16/2015,3/12/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.385,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,92,3
100727415,Branch,2/18/2014,UK,Resi,Mortage,Loan,Linear,5/30/2045,3/13/2045,GBP,170000,119442.8571,358.3285714,119801.1857,0.04323155358,fixed,,,,fixed,,3/17/2015,3/13/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,29.95029643,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3583.285714,0.04,0.005,0.01,non-performing,91,3
100727414,Branch,2/19/2014,UK,Resi,Mortage,Loan,Linear,5/30/2045,3/14/2045,GBP,170000,126840,748.0971429,127588.0971,0.0433361142,fixed,,,,fixed,,3/18/2015,3/14/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,31.89702429,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3805.2,0.04,0.005,0.01,non-performing,95,3
100727413,Branch,2/20/2014,UK,Resi,Mortage,Loan,Linear,5/30/2045,5/28/2045,GBP,170000,119835.7143,630.7142857,120466.4286,0.04344067482,fixed,,,,fixed,,6/1/2015,5/28/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.11660714,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,97,3
100727412,Branch,2/21/2014,UK,Resi,Mortage,Loan,Linear,5/30/2045,5/23/2051,GBP,170000,116714.2857,20.88571429,116735.1714,0.04354523545,fixed,,,,fixed,,6/2/2015,5/23/2051,,,0.03,0.005,0.0075,7/26/2019,341.2698413,341.2698413,29.18379286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,93,3
100727411,Branch,2/22/2014,UK,Resi,Mortage,Loan,Linear,5/31/2045,5/24/2050,GBP,170000,113592.8571,597.8571429,114190.7143,0.04364979607,fixed,,,,fixed,,6/3/2015,5/24/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,28.54767857,8/30/2019,8/30/2019,monthly,monthly,1992.857143,6815.571429,0.04,0.005,0.01,non-performing,90,3
100727410,Branch,2/23/2014,UK,Resi,Mortage,Loan,Linear,5/31/2045,5/25/2050,GBP,170000,110471.4286,581.4285714,111052.8571,0.04375435669,fixed,,,,fixed,,6/4/2015,5/25/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,27.76321429,8/30/2019,8/30/2019,monthly,monthly,1938.095238,6628.285714,0.04,0.005,0.01,non-performing,92,3
100727409,Branch,2/24/2014,UK,Resi,Mortage,Loan,Linear,5/31/2045,5/26/2050,GBP,170000,180000,500,180500,0.04385891732,fixed,,,,fixed,,6/5/2015,5/26/2050,,,0.03,0.005,0.0075,7/23/2019,555.5555556,555.5555556,45.125,8/30/2019,8/30/2019,monthly,monthly,3333.333333,10800,0.04,0.005,0.01,non-performing,180,6
100727408,Branch,2/25/2014,UK,Resi,Mortage,Loan,Linear,5/31/2045,5/27/2050,GBP,170000,147000,405,147405,0.04396347794,fixed,,,,fixed,,6/6/2015,5/27/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,36.85125,8/30/2019,8/30/2019,monthly,monthly,1250,4410,0.04,0.005,0.01,non-performing,170,6
100727407,Branch,2/26/2014,UK,Resi,Mortage,Loan,Linear,5/31/2045,5/28/2050,GBP,173047.619,95000,578,95578,0.04406803856,fixed,,,,fixed,,6/7/2015,5/28/2050,,,0.03,0.005,0.0075,7/26/2019,200,277.7777778,23.8945,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,213,6
100727406,Branch,2/27/2014,UK,CRE,Mortage,Loan,Linear,5/31/2045,5/28/2053,GBP,173047.619,76500,425,76925,0.04417259918,fixed,,,,fixed,,6/8/2015,5/28/2053,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,19.23125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,280,9
100727405,Branch,2/28/2014,UK,Resi,Mortage,Loan,Linear,6/1/2045,6/5/2045,GBP,173047.619,196000,540,196540,0.04427715981,fixed,,,,fixed,,6/9/2015,6/5/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,49.135,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,90,3
100727404,Branch,3/1/2014,UK,Resi,Mortage,Loan,Linear,6/1/2045,6/6/2045,GBP,173047.619,142500,867,143367,0.04438172043,mixed,5 years fixed then variable,,,fixed,,6/10/2015,6/6/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.84175,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,91,3
100727403,Branch,3/2/2014,UK,Resi,Mortage,Loan,Linear,6/1/2045,6/7/2045,GBP,173047.619,129200,680,129880,0.04448628105,variable,,LIBOR,3,fixed,LIBOR,6/11/2015,6/7/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.47,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,95,3
100727402,Branch,3/3/2014,UK,Resi,Mortage,Loan,Linear,6/1/2045,6/8/2045,GBP,173047.619,132740.8286,22.56142857,132763.39,0.04459084168,fixed,,,,fixed,,6/12/2015,6/8/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,33.1908475,8/30/2019,8/30/2019,monthly,monthly,2211.904762,7964.449714,0.04,0.005,0.01,non-performing,97,3
100727401,Branch,3/4/2014,UK,CRE,Mortage,Loan,Linear,6/1/2045,6/9/2045,GBP,175000,122957.1429,22.00285714,122979.1457,0.0446954023,fixed,,,,fixed,,6/13/2015,6/9/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,30.74478643,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3688.714286,0.04,0.005,0.01,non-performing,93,3
100727400,Branch,3/5/2014,UK,Resi,Mortage,Loan,Linear,6/1/2045,6/10/2045,GBP,175000,113528.5714,21.44428571,113550.0157,0.04479996292,mixed,5 years fixed then variable,,,fixed,,6/14/2015,6/10/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,28.38750393,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3405.857143,0.04,0.005,0.01,non-performing,213,6
100727399,Branch,3/6/2014,UK,Resi,Mortage,Loan,Linear,6/2/2045,6/5/2051,GBP,175000,120400,307.1428571,120707.1429,0.04490452354,fixed,,,,fixed,,6/15/2015,6/5/2051,,,0.03,0.005,0.0075,7/26/2019,0,341.2698413,30.17678571,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3612,0.04,0.005,0.01,non-performing,350,3
100727398,Branch,3/7/2014,UK,Resi,Mortage,Loan,Linear,6/2/2045,6/6/2050,GBP,175000,113592.8571,322.8428571,113915.7,0.04,fixed,,,,fixed,,6/16/2015,6/6/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,28.478925,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,90,3
100727397,Branch,3/8/2014,UK,Resi,Mortage,Loan,Linear,6/2/2045,6/7/2050,GBP,175000,110471.4286,672.1314286,111143.56,0.035,fixed,,,,fixed,,6/17/2015,6/7/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,27.78589,8/30/2019,8/30/2019,monthly,monthly,969.047619,3314.142857,0.04,0.005,0.01,non-performing,91,3
100727396,Branch,3/9/2014,UK,Resi,Mortage,Loan,Linear,6/2/2045,6/8/2050,GBP,175000,142500,750,143250,0.04,fixed,,,,fixed,,6/18/2015,6/8/2050,,,0.03,0.005,0.0075,7/22/2019,416.6666667,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,95,3
100727395,Branch,3/10/2014,UK,Resi,Mortage,Loan,Linear,6/2/2045,6/9/2050,GBP,175000,95000,17,95017,0.04,fixed,,,,fixed,,6/19/2015,6/9/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,23.75425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,97,3
100727394,Branch,3/11/2014,UK,Resi,Mortage,Loan,Linear,6/2/2045,6/10/2050,GBP,175000,76500,425,76925,0.04,fixed,,,,fixed,,6/20/2015,6/10/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,19.23125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,93,3
100727393,Branch,3/12/2014,UK,Resi,Mortage,Loan,Linear,6/3/2045,6/10/2053,GBP,178619.0476,196000,1000,197000,0.0375,mixed,5 years fixed then variable,,,fixed,,6/21/2015,6/10/2053,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,49.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,270,9
100727392,Branch,3/13/2014,UK,Resi,Mortage,Loan,Linear,6/3/2045,6/18/2045,GBP,178619.0476,142500,375,142875,0.04,fixed,,,,fixed,,6/22/2015,6/18/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.71875,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,90,3
100727391,Branch,3/14/2014,UK,Resi,Mortage,Loan,Linear,6/3/2045,6/19/2045,GBP,178619.0476,122400,367.2,122767.2,0.04,fixed,,,,fixed,,6/23/2015,6/19/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,30.6918,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3672,0.04,0.005,0.01,non-performing,91,3
100727390,Branch,3/15/2014,UK,Resi,Mortage,Loan,Linear,6/3/2045,6/20/2045,GBP,178619.0476,153206.6667,903.6066667,154110.2733,0.04,fixed,,,,fixed,,6/24/2015,6/20/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,434.2592593,38.52756833,8/30/2019,8/30/2019,monthly,monthly,1302.777778,4596.2,0.04,0.005,0.01,non-performing,95,3
100727389,Branch,3/16/2014,UK,Resi,Mortage,Loan,Linear,6/3/2045,6/21/2045,GBP,178619.0476,153809.5238,809.5238095,154619.0476,0.04,mixed,5 years fixed then variable,,,fixed,,6/25/2015,6/21/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,449.7354497,38.6547619,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4614.285714,0.04,0.005,0.01,non-performing,97,3
100727388,Branch,3/17/2014,UK,Resi,Mortage,Loan,Linear,6/3/2045,6/22/2045,GBP,178619.0476,159102.381,452.1857143,159554.5667,0.04,fixed,,,,fixed,,6/26/2015,6/22/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,465.2116402,39.88864167,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4773.071429,0.04,0.005,0.01,non-performing,93,3
100727387,Branch,3/18/2014,UK,Resi,Mortage,Loan,Linear,6/4/2045,6/23/2045,GBP,184190.4762,173082.2286,1000.215238,174082.4438,0.04,fixed,,,,fixed,,6/27/2015,6/23/2045,,,0.03,0.005,0.0075,7/26/2019,480.6878307,480.6878307,43.52061095,8/30/2019,8/30/2019,monthly,monthly,2884.126984,10384.93371,0.04,0.005,0.01,non-performing,200,9
100727386,Branch,3/19/2014,UK,Resi,Mortage,Loan,Linear,6/4/2045,6/18/2051,GBP,184190.4762,169688.0952,893.0952381,170581.1905,0.0375,fixed,,,,fixed,,6/28/2015,6/18/2051,,,0.03,0.005,0.0075,7/26/2019,496.1640212,496.1640212,42.64529762,8/30/2019,8/30/2019,monthly,monthly,2976.984127,10181.28571,0.04,0.005,0.01,non-performing,90,3
100727385,Branch,3/20/2014,UK,CRE,Mortage,Loan,Linear,6/4/2045,6/19/2050,GBP,184190.4762,165771.4286,31.31238095,165802.741,0.04,fixed,,,,fixed,,6/29/2015,6/19/2050,,,0.03,0.005,0.0075,7/26/2019,0,511.6402116,41.45068524,8/30/2019,8/30/2019,monthly,monthly,3069.84127,9946.285714,0.04,0.005,0.01,non-performing,400,9
100727384,Branch,3/21/2014,UK,Resi,Mortage,Loan,Linear,6/4/2045,6/20/2050,GBP,184190.4762,185966.6667,32.25952381,185998.9262,0.04,fixed,,,,fixed,,6/30/2015,6/20/2050,,,0.03,0.005,0.0075,7/26/2019,527.1164021,527.1164021,46.49973155,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5579,0.04,0.005,0.01,non-performing,95,3
100727383,Branch,3/22/2014,UK,Resi,Mortage,Loan,Linear,6/4/2045,4/11/2050,GBP,184190.4762,185566.6667,33.20666667,185599.8733,0.04,fixed,,,,fixed,,4/21/2015,4/11/2050,,,0.03,0.005,0.0075,7/23/2019,542.5925926,542.5925926,46.39996833,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5567,0.04,0.005,0.01,non-performing,97,3
100727382,Branch,3/23/2014,UK,Resi,Mortage,Loan,Linear,6/4/2045,4/12/2050,GBP,184190.4762,190000,500,190500,0.035,fixed,,,,fixed,,4/22/2015,4/12/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.625,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,93,3
100727381,Branch,3/24/2014,UK,Resi,Mortage,Loan,Linear,6/5/2045,4/13/2050,GBP,189761.9048,142500,405,142905,0.04,fixed,,,,fixed,,4/23/2015,4/13/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.72625,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,20,3
100727380,Branch,3/25/2014,UK,CRE,Mortage,Loan,Linear,6/5/2045,4/13/2053,GBP,189761.9048,95000,578,95578,0.04,fixed,,,,fixed,,4/24/2015,4/13/2053,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,23.8945,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,90,3
100727379,Branch,3/26/2014,UK,Resi,Mortage,Loan,Linear,6/5/2045,4/21/2045,GBP,189761.9048,76500,425,76925,0.04,fixed,,,,fixed,,4/25/2015,4/21/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,19.23125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,92,3
100727378,Branch,3/27/2014,UK,Resi,Mortage,Loan,Linear,6/5/2045,4/22/2045,GBP,189761.9048,196000,34,196034,0.04,fixed,,,,fixed,,4/26/2015,4/22/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,49.0085,8/30/2019,8/30/2019,monthly,monthly,3333.333333,11760,0.04,0.005,0.01,non-performing,180,6
100727377,Branch,3/28/2014,UK,Resi,Mortage,Loan,Linear,6/5/2045,4/23/2045,GBP,189761.9048,142500,750,143250,0.04,fixed,,,,fixed,,4/27/2015,4/23/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,170,6
100727376,Branch,3/29/2014,UK,Resi,Mortage,Loan,Linear,6/5/2045,4/24/2045,GBP,189761.9048,122400,680,123080,0.04,fixed,,,,fixed,,4/28/2015,4/24/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,30.77,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3672,0.04,0.005,0.01,non-performing,213,6
100727375,Branch,3/30/2014,UK,Resi,Mortage,Loan,Linear,6/6/2045,4/25/2045,GBP,195333.3333,130060,331.7857143,130391.7857,0.04,mixed,5 years fixed then variable,,,fixed,,4/29/2015,4/25/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,32.59794643,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3901.8,0.04,0.005,0.01,non-performing,200,3
