Principal Balance,UPB,Loan ID,Origination Channel,MARP Status,Origination Date,MARP Entry,Last Payment Amount,Origination Country,Asset Class,Loan Purpose,Prod Type,Amort Type,Org Mat Date,Cur Mat Date,Currency,Org Amount,Accrued Interest Balance (On book),Original Interest Rate,Original Rate Type,Rate Description,Original Interest Rate Reference,Current Rate,Current Rate Type,Current Rate Ref,Start Date of Current Fixed Interest Period,End Date of Current Fixed Interest Period,Interest Cap Rate,Interest Floor Rate,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Last Payment Date,Next Principal Scheduled Repayment Amount,Next Interest Scheduled Repayment Amount,Next Principal Scheduled Repayment Date,Next Interest Scheduled Repayment Date,Interest Payment Frequency,Principal Payment Frequency,Past-Due Principal Amount,Past-Due Interest Amount,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Loan Status,Days in Past-Due,Time in Past-Due,Covenant Waiver,MARP Applicable
142500,142905,ZLP27589,Broker,ARA,12/19/2013,9/10/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,5/20/2045,5/19/2050,EUR,150000,405,0.04354523545,mixed,5 years fixed then variable,,,fixed,,5/29/2015,5/19/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.72625,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,170,6,0,1
90000,90578,ZLP27590,Branch,Not in MARP,12/20/2013,9/11/2014,277.7777778,Ireland,Resi,Mortage,Loan,Linear,5/21/2045,5/20/2050,EUR,100000,578,0.04364979607,fixed,,,,fixed,,5/30/2015,5/20/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,22.6445,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2700,0.04,0.005,0.01,non-performing,213,6,1,0
83300,83725,ZLP27591,Web,Not in MARP,12/21/2013,9/12/2014,236.1111111,Ireland,Resi,Mortage,Loan,Linear,5/22/2045,5/21/2050,EUR,85000,425,0.04375435669,fixed,,,,fixed,,5/31/2015,5/21/2050,,,0.03,0.005,0.0075,7/22/2019,236.1111111,20.93125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2499,0.04,0.005,0.01,non-performing,200,6,0,0
190000,190540,ZLP27592,Broker,Not in MARP,12/22/2013,9/13/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,5/23/2045,5/22/2050,EUR,200000,540,0.04385891732,fixed,,,,fixed,,6/1/2015,5/22/2050,,,0.03,0.005,0.0075,7/31/2019,555.5555556,47.635,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3,0,0
142500,143367,ZLP27593,Branch,Not in MARP,12/23/2013,9/14/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,5/24/2045,5/23/2050,EUR,150000,867,0.04396347794,fixed,,,,fixed,,6/2/2015,5/23/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.84175,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,91,3,0,0
129200,129880,ZLP27594,Branch,Not in MARP,12/24/2013,9/15/2014,377.7777778,Ireland,Resi,Mortage,Loan,Linear,5/25/2045,5/23/2053,EUR,136000,680,0.04406803856,fixed,,,,fixed,,6/3/2015,5/23/2053,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.47,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,95,3,0,0
148516.6667,148543.2433,ZLP27595,Web,Not in MARP,12/25/2013,9/16/2014,434.2592593,Ireland,Resi,Mortage,Loan,Linear,5/26/2045,5/31/2045,EUR,156333.3333,26.57666667,0.04417259918,fixed,,,,fixed,,6/4/2015,5/31/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,37.13581083,8/30/2019,8/30/2019,monthly,monthly,1302.777778,4455.5,0.04,0.005,0.01,non-performing,97,3,0,0
145714.2857,145741.8095,ZLP27596,Broker,Not in MARP,12/26/2013,9/17/2014,449.7354497,Ireland,CRE,Mortage,Loan,Linear,5/27/2045,6/1/2045,EUR,161904.7619,27.52380952,0.04427715981,fixed,,,,fixed,,6/5/2015,6/1/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,36.43545238,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4371.428571,0.04,0.005,0.01,non-performing,93,3,0,0
164126.6667,164155.1376,ZLP27597,Branch,Not in MARP,12/27/2013,9/18/2014,465.2116402,Ireland,Resi,Mortage,Loan,Linear,5/28/2045,6/2/2045,EUR,167476.1905,28.47095238,0.04438172043,fixed,,,,fixed,,6/6/2015,6/2/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,41.0387844,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4923.8,0.04,0.005,0.01,non-performing,213,6,0,0
164395.2381,164827.8571,ZLP27598,Web,Not in MARP,12/28/2013,9/19/2014,480.6878307,Ireland,Resi,Mortage,Loan,Linear,5/29/2045,6/3/2045,EUR,173047.619,432.6190476,0.04448628105,fixed,,,,fixed,,6/7/2015,6/3/2045,,,0.03,0.005,0.0075,7/26/2019,480.6878307,41.20696429,8/30/2019,8/30/2019,monthly,monthly,1442.063492,4931.857143,0.04,0.005,0.01,non-performing,187,6,0,0
160757.1429,161239.4143,ZLP27599,Broker,Not in MARP,12/29/2013,9/20/2014,496.1640212,Ireland,Resi,Mortage,Loan,Linear,5/30/2045,6/4/2045,EUR,178619.0476,482.2714286,0.04459084168,fixed,,,,fixed,,6/8/2015,6/4/2045,,,0.03,0.005,0.0075,7/26/2019,496.1640212,40.30985357,8/30/2019,8/30/2019,monthly,monthly,1488.492063,4822.714286,0.04,0.005,0.01,non-performing,90,3,0,0
180506.6667,181571.2876,ZLP27600,Branch,Not in MARP,12/30/2013,9/21/2014,511.6402116,Ireland,Resi,Mortage,Loan,Linear,5/31/2045,6/5/2045,EUR,184190.4762,1064.620952,0.0446954023,fixed,,,,fixed,,6/9/2015,6/5/2045,,,0.03,0.005,0.0075,7/26/2019,511.6402116,45.3928219,8/30/2019,8/30/2019,monthly,monthly,1534.920635,5415.2,0.04,0.005,0.01,non-performing,91,3,0,0
180273.8095,181222.619,ZLP27601,Branch,Not in MARP,12/31/2013,9/22/2014,527.1164021,Ireland,CRE,Mortage,Loan,Linear,6/1/2045,5/31/2051,EUR,189761.9048,948.8095238,0.04479996292,fixed,,,,fixed,,6/10/2015,5/31/2051,,,0.03,0.005,0.0075,7/26/2019,527.1164021,45.30565476,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5408.214286,0.04,0.005,0.01,non-performing,95,3,0,0
185566.6667,185599.8733,ZLP27602,Web,Not in MARP,1/1/2014,9/23/2014,542.5925926,Ireland,Resi,Mortage,Loan,Linear,6/2/2045,6/1/2050,EUR,195333.3333,33.20666667,0.04490452354,fixed,,,,fixed,,6/11/2015,6/1/2050,,,0.03,0.005,0.0075,7/26/2019,542.5925926,46.39996833,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5567,0.04,0.005,0.01,non-performing,97,3,0,0
200040,201040,ZLP27603,Broker,Not in MARP,1/2/2014,9/24/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,6/3/2045,6/2/2050,EUR,200000,1000,0.04,mixed,5 years fixed then variable,,,fixed,,6/12/2015,6/2/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,50.26,8/30/2019,8/30/2019,monthly,monthly,1666.666667,6001.2,0.04,0.005,0.01,non-performing,93,3,0,0
142500,143250,ZLP27604,Branch,ARA,1/3/2014,9/25/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,6/4/2045,6/3/2050,EUR,150000,750,0.035,variable,,LIBOR,3,fixed,LIBOR,6/13/2015,6/3/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,200,6,0,0
90000,90250,ZLP27605,Web,Exited MARP,1/4/2014,9/26/2014,277.7777778,Ireland,Resi,Mortage,Loan,Linear,6/5/2045,6/4/2050,EUR,100000,250,0.04,fixed,,,,fixed,,6/14/2015,6/4/2050,,,0.03,0.005,0.0075,7/23/2019,277.7777778,22.5625,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2700,0.04,0.005,0.01,non-performing,90,3,0,1
83300,83529.5,ZLP27606,Broker,Not in MARP,1/5/2014,9/27/2014,236.1111111,Ireland,Resi,Mortage,Loan,Linear,6/6/2045,6/5/2050,EUR,85000,229.5,0.04,fixed,,,,fixed,,6/15/2015,6/5/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,20.882375,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2499,0.04,0.005,0.01,non-performing,91,3,1,0
190000,191156,ZLP27607,Branch,ARA,1/6/2014,9/28/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,6/7/2045,6/5/2053,EUR,200000,1156,0.04,mixed,5 years fixed then variable,,,fixed,,6/16/2015,6/5/2053,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.789,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,95,3,0,0
142500,143250,ZLP27608,Branch,ARA,1/7/2014,9/29/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,6/8/2045,6/13/2045,EUR,150000,750,0.0375,fixed,,,,fixed,,6/17/2015,6/13/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,97,3,0,0
129200,129567.2,ZLP27609,Web,ARA,1/8/2014,9/30/2014,377.7777778,Ireland,Resi,Mortage,Loan,Linear,6/9/2045,6/14/2045,EUR,136000,367.2,0.04,fixed,,,,fixed,,6/18/2015,6/14/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.3918,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,93,3,0,0
126078.5714,126845.66,ZLP27610,Broker,Not in MARP,1/9/2014,10/1/2014,368.6507937,Ireland,Resi,Mortage,Loan,Linear,6/10/2045,6/15/2045,EUR,132714.2857,767.0885714,0.04,fixed,,,,fixed,,6/19/2015,6/15/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,31.711415,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3782.357143,0.04,0.005,0.01,non-performing,190,6,0,0
116485.7143,117132.8571,ZLP27611,Branch,Not in MARP,1/10/2014,10/2/2014,359.5238095,Ireland,Resi,Mortage,Loan,Linear,6/11/2045,6/16/2045,EUR,129428.5714,647.1428571,0.04,fixed,,,,fixed,,6/20/2015,6/16/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,29.28321429,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3494.571429,0.04,0.005,0.01,non-performing,90,3,0,1
123620,123641.4443,ZLP27612,Web,Not in MARP,1/11/2014,10/3/2014,350.3968254,Ireland,Resi,Mortage,Loan,Linear,6/12/2045,6/17/2045,EUR,126142.8571,21.44428571,0.04,fixed,,,,fixed,,6/21/2015,6/17/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,30.91036107,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3708.6,0.04,0.005,0.01,non-performing,91,3,1,0
116714.2857,116735.1714,ZLP27613,Broker,Not in MARP,1/12/2014,10/4/2014,341.2698413,Ireland,Resi,Mortage,Loan,Linear,6/13/2045,6/18/2045,EUR,122857.1429,20.88571429,0.04,fixed,,,,fixed,,6/22/2015,6/18/2045,,,0.03,0.005,0.0075,7/26/2019,341.2698413,29.18379286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,95,3,0,0
107614.2857,107634.6129,ZLP27614,Branch,Not in MARP,1/13/2014,10/5/2014,332.1428571,Ireland,Resi,Mortage,Loan,Linear,6/14/2045,6/13/2051,EUR,119571.4286,20.32714286,0.04,mixed,5 years fixed then variable,,,fixed,,6/23/2015,6/13/2051,,,0.03,0.005,0.0075,7/26/2019,332.1428571,26.90865321,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3228.428571,0.04,0.005,0.01,non-performing,97,3,0,0
113960,114250.7143,ZLP27615,Branch,Not in MARP,1/14/2014,10/6/2014,323.015873,Ireland,Resi,Mortage,Loan,Linear,6/15/2045,6/14/2050,EUR,116285.7143,290.7142857,0.0375,fixed,,,,fixed,,6/24/2015,6/14/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,28.56267857,8/30/2019,8/30/2019,monthly,monthly,969.047619,3418.8,0.04,0.005,0.01,non-performing,93,3,0,0
190000,190540,ZLP27616,Web,Not in MARP,1/15/2014,10/7/2014,0,Ireland,Resi,Mortage,Loan,Linear,6/16/2045,6/15/2050,EUR,200000,540,0.04,fixed,,,,fixed,,6/25/2015,6/15/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.635,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,320,9,0,0
142500,143367,ZLP27617,Broker,Not in MARP,1/16/2014,10/8/2014,416.6666667,Ireland,CRE,Mortage,Loan,Linear,6/17/2045,6/16/2050,EUR,150000,867,0.04,fixed,,,,fixed,,6/26/2015,6/16/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,35.84175,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,90,3,0,1
100020,100520,ZLP27618,Branch,Not in MARP,1/17/2014,10/9/2014,277.7777778,Ireland,Resi,Mortage,Loan,Linear,6/18/2045,6/17/2050,EUR,100000,500,0.04,mixed,5 years fixed then variable,,,fixed,,6/27/2015,6/17/2050,,,0.03,0.005,0.0075,7/29/2019,277.7777778,25.13,8/30/2019,8/30/2019,monthly,monthly,833.3333333,3000.6,0.04,0.005,0.01,non-performing,91,3,1,0
80750,80764.45,ZLP27619,Web,Not in MARP,1/18/2014,10/10/2014,236.1111111,Ireland,Resi,Mortage,Loan,Linear,6/19/2045,6/18/2050,EUR,85000,14.45,0.035,fixed,,,,fixed,,6/28/2015,6/18/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,95,3,0,0
180000,181000,ZLP27620,Broker,Not in MARP,1/19/2014,10/11/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,6/20/2045,6/18/2053,EUR,200000,1000,0.04,fixed,,,,fixed,,6/29/2015,6/18/2053,,,0.03,0.005,0.0075,7/26/2019,555.5555556,45.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5400,0.04,0.005,0.01,non-performing,97,3,0,0
147000,147750,ZLP27621,Branch,Not in MARP,1/20/2014,10/12/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,6/21/2045,6/26/2045,EUR,150000,750,0.04,fixed,,,,fixed,,6/30/2015,6/26/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,36.9375,8/30/2019,8/30/2019,monthly,monthly,1250,4410,0.04,0.005,0.01,non-performing,93,3,0,0
129200,129540,ZLP27622,Branch,Not in MARP,1/21/2014,10/13/2014,377.7777778,Ireland,CRE,Mortage,Loan,Linear,2/8/2045,2/13/2045,EUR,136000,340,0.04,fixed,,,,fixed,,2/17/2015,2/13/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.385,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,90,3,0,0
126078.5714,126436.9,ZLP27623,Web,Not in MARP,1/22/2014,10/14/2014,368.6507937,Ireland,Resi,Mortage,Loan,Linear,2/9/2045,2/14/2045,EUR,132714.2857,358.3285714,0.04,fixed,,,,fixed,,2/18/2015,2/14/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,31.609225,8/30/2019,8/30/2019,monthly,monthly,2211.904762,7564.714286,0.04,0.005,0.01,non-performing,92,3,0,0
122957.1429,123705.24,ZLP27624,Broker,ARA,1/23/2014,10/15/2014,359.5238095,Ireland,Resi,Mortage,Loan,Linear,2/10/2045,2/15/2045,EUR,129428.5714,748.0971429,0.04,fixed,,,,fixed,,2/19/2015,2/15/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,30.92631,8/30/2019,8/30/2019,monthly,monthly,2157.142857,7377.428571,0.04,0.005,0.01,non-performing,300,3,0,0
119835.7143,120466.4286,ZLP27625,Branch,Exited MARP,1/24/2014,10/16/2014,350.3968254,Ireland,Resi,Mortage,Loan,Linear,2/11/2045,2/16/2045,EUR,126142.8571,630.7142857,0.04,fixed,,,,fixed,,2/20/2015,2/16/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,30.11660714,8/30/2019,8/30/2019,monthly,monthly,2102.380952,7190.142857,0.04,0.005,0.01,non-performing,90,3,0,0
110571.4286,110903.1429,ZLP27626,Web,Not in MARP,1/25/2014,10/17/2014,341.2698413,Ireland,Resi,Mortage,Loan,Linear,2/12/2045,2/17/2045,EUR,122857.1429,331.7142857,0.04,fixed,,,,fixed,,2/21/2015,2/17/2045,,,0.03,0.005,0.0075,7/26/2019,341.2698413,27.72578571,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3317.142857,0.04,0.005,0.01,non-performing,91,3,0,0
117180,117871.1229,ZLP27627,Broker,ARA,1/26/2014,10/18/2014,332.1428571,Ireland,Resi,Mortage,Loan,Linear,2/13/2045,2/12/2051,EUR,119571.4286,691.1228571,0.04,fixed,,,,fixed,,2/22/2015,2/12/2051,,,0.03,0.005,0.0075,7/26/2019,332.1428571,29.46778071,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3515.4,0.04,0.005,0.01,non-performing,95,3,0,0
110471.4286,111052.8571,ZLP27628,Branch,ARA,1/27/2014,10/19/2014,323.015873,Ireland,Resi,Mortage,Loan,Linear,2/14/2045,2/13/2050,EUR,116285.7143,581.4285714,0.04,fixed,,,,fixed,,2/23/2015,2/13/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,27.76321429,8/30/2019,8/30/2019,monthly,monthly,969.047619,3314.142857,0.04,0.005,0.01,non-performing,97,3,0,0
135000,135025.5,ZLP27629,Branch,ARA,1/28/2014,10/20/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,2/15/2045,2/14/2050,EUR,150000,25.5,0.04,fixed,,,,fixed,,2/24/2015,2/14/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,33.756375,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,93,3,0,0
98000,98017,ZLP27630,Web,Not in MARP,1/29/2014,10/21/2014,277.7777778,Ireland,Resi,Mortage,Loan,Linear,2/16/2045,2/15/2050,EUR,100000,17,0.04,fixed,,,,fixed,,2/25/2015,2/15/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,24.50425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2940,0.04,0.005,0.01,non-performing,198,9,0,0
80750,80764.45,ZLP27631,Broker,Not in MARP,1/30/2014,10/22/2014,236.1111111,Ireland,Resi,Mortage,Loan,Linear,2/17/2045,2/16/2050,EUR,85000,14.45,0.04,fixed,,,,fixed,,2/26/2015,2/16/2050,,,0.03,0.005,0.0075,7/23/2019,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,90,3,0,0
190000,190500,ZLP27632,Branch,Not in MARP,1/31/2014,10/23/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,2/18/2045,2/17/2050,EUR,200000,500,0.05,mixed,5 years fixed then variable,,,fixed,,2/27/2015,2/17/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.625,8/30/2019,8/30/2019,monthly,monthly,3333.333333,11400,0.04,0.005,0.01,non-performing,91,3,0,0
150030,150435,ZLP27633,Web,Not in MARP,2/1/2014,10/24/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,2/19/2045,2/17/2053,EUR,150000,405,0.04145402299,variable,,LIBOR,3,fixed,LIBOR,2/28/2015,2/17/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,37.60875,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,95,3,0,1
129200,129986.08,ZLP27634,Broker,Not in MARP,2/2/2014,10/25/2014,377.7777778,Ireland,Resi,Mortage,Loan,Linear,2/20/2045,2/25/2045,EUR,136000,786.08,0.04155858361,fixed,,,,fixed,,3/1/2015,2/25/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.49652,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,97,3,1,0
140700,141481.6667,ZLP27635,Branch,Not in MARP,2/3/2014,10/26/2014,434.2592593,Ireland,Resi,Mortage,Loan,Linear,2/21/2045,2/26/2045,EUR,156333.3333,781.6666667,0.04166314423,fixed,,,,fixed,,3/2/2015,2/26/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,35.37041667,8/30/2019,8/30/2019,monthly,monthly,1302.777778,4221,0.04,0.005,0.01,non-performing,93,3,0,0
158666.6667,158694.1905,ZLP27636,Branch,Not in MARP,2/4/2014,10/27/2014,449.7354497,Ireland,Resi,Mortage,Loan,Linear,2/22/2045,2/27/2045,EUR,161904.7619,27.52380952,0.04176770486,mixed,5 years fixed then variable,,,fixed,,3/3/2015,2/27/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,39.67354762,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4760,0.04,0.005,0.01,non-performing,400,3,0,0
159102.381,159939.7619,ZLP27637,Web,Not in MARP,2/5/2014,10/28/2014,465.2116402,Ireland,Resi,Mortage,Loan,Linear,2/23/2045,2/28/2045,EUR,167476.1905,837.3809524,0.04187226548,fixed,,,,fixed,,3/4/2015,2/28/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,39.98494048,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4773.071429,0.04,0.005,0.01,non-performing,90,3,0,0
164395.2381,165260.4762,ZLP27638,Broker,Not in MARP,2/6/2014,10/29/2014,480.6878307,Ireland,CRE,Mortage,Loan,Linear,2/24/2045,3/1/2045,EUR,173047.619,865.2380952,0.0419768261,fixed,,,,fixed,,3/5/2015,3/1/2045,,,0.03,0.005,0.0075,7/26/2019,480.6878307,41.31511905,8/30/2019,8/30/2019,monthly,monthly,1442.063492,4931.857143,0.04,0.005,0.01,non-performing,91,3,0,0
169688.0952,170134.6429,ZLP27639,Branch,Not in MARP,2/7/2014,10/30/2014,496.1640212,Ireland,Resi,Mortage,Loan,Linear,2/25/2045,3/2/2045,EUR,178619.0476,446.547619,0.04208138673,fixed,,,,fixed,,3/6/2015,3/2/2045,,,0.03,0.005,0.0075,7/26/2019,496.1640212,42.53366071,8/30/2019,8/30/2019,monthly,monthly,1488.492063,5090.642857,0.04,0.005,0.01,non-performing,95,3,0,1
174980.9524,175478.2667,ZLP27640,Web,Not in MARP,2/8/2014,10/31/2014,511.6402116,Ireland,Resi,Mortage,Loan,Linear,2/26/2045,2/25/2051,EUR,184190.4762,497.3142857,0.04218594735,fixed,,,,fixed,,3/7/2015,2/25/2051,,,0.03,0.005,0.0075,7/26/2019,511.6402116,43.86956667,8/30/2019,8/30/2019,monthly,monthly,1534.920635,5249.428571,0.04,0.005,0.01,non-performing,97,3,1,0
170785.7143,171882.5381,ZLP27641,Broker,Not in MARP,2/9/2014,11/1/2014,527.1164021,Ireland,Resi,Mortage,Loan,Linear,2/27/2045,2/26/2050,EUR,189761.9048,1096.82381,0.04229050797,fixed,,,,fixed,,3/8/2015,2/26/2050,,,0.03,0.005,0.0075,7/26/2019,527.1164021,42.97063452,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5123.571429,0.04,0.005,0.01,non-performing,93,3,0,0
191426.6667,192403.3333,ZLP27642,Branch,Not in MARP,2/10/2014,11/2/2014,542.5925926,Ireland,Resi,Mortage,Loan,Linear,2/28/2045,2/27/2050,EUR,195333.3333,976.6666667,0.04239506859,fixed,,,,fixed,,3/9/2015,2/27/2050,,,0.03,0.005,0.0075,7/26/2019,542.5925926,48.10083333,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5742.8,0.04,0.005,0.01,non-performing,260,9,0,0
190000,190540,ZLP27643,Branch,Not in MARP,2/11/2014,11/3/2014,555.5555556,Ireland,CRE,Mortage,Loan,Linear,3/1/2045,2/28/2050,EUR,200000,540,0.04249962922,mixed,5 years fixed then variable,,,fixed,,3/10/2015,2/28/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.635,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3,0,0
135000,135867,ZLP27644,Web,ARA,2/12/2014,11/4/2014,416.6666667,Ireland,Resi,Mortage,Loan,Linear,3/2/2045,3/1/2050,EUR,150000,867,0.04260418984,fixed,,,,fixed,,3/11/2015,3/1/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,33.96675,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,91,3,0,0
98000,98500,ZLP27645,Broker,Exited MARP,2/13/2014,11/5/2014,277.7777778,Ireland,Resi,Mortage,Loan,Linear,3/3/2045,3/2/2050,EUR,100000,500,0.04270875046,fixed,,,,fixed,,3/12/2015,3/2/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,24.625,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2940,0.04,0.005,0.01,non-performing,95,3,0,1
80750,80764.45,ZLP27646,Branch,Not in MARP,2/14/2014,11/6/2014,236.1111111,Ireland,Resi,Mortage,Loan,Linear,3/4/2045,3/2/2053,EUR,85000,14.45,0.04281331109,fixed,,,,fixed,,3/13/2015,3/2/2053,,,0.03,0.005,0.0075,7/26/2019,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,97,3,1,0
190000,190034,ZLP27647,Web,ARA,2/15/2014,11/7/2014,555.5555556,Ireland,Resi,Mortage,Loan,Linear,3/5/2045,3/10/2045,EUR,200000,34,0.04291787171,mixed,5 years fixed then variable,,,fixed,,3/14/2015,3/10/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,47.5085,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,93,3,0,0
150030,150055.5,ZLP27648,Broker,ARA,2/16/2014,11/8/2014,0,Ireland,Resi,Mortage,Loan,Linear,3/6/2045,3/11/2045,EUR,150000,25.5,0.04302243233,fixed,,,,fixed,,3/15/2015,3/11/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,37.513875,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,90,3,0,0
129200,129540,ZLP27649,Branch,ARA,2/17/2014,11/9/2014,377.7777778,Ireland,Resi,Mortage,Loan,Linear,3/7/2045,3/12/2045,EUR,136000,340,0.04312699296,fixed,,,,fixed,,3/16/2015,3/12/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,32.385,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,92,3,0,0
119442.8571,119801.1857,ZLP27650,Branch,Not in MARP,2/18/2014,11/10/2014,368.6507937,Ireland,Resi,Mortage,Loan,Linear,3/8/2045,3/13/2045,EUR,132714.2857,358.3285714,0.04323155358,fixed,,,,fixed,,3/17/2015,3/13/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,29.95029643,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3583.285714,0.04,0.005,0.01,non-performing,91,3,0,0
