Loan ID,Origination Channel,Origination Date,Origination Country,Asset Class,Loan Purpose,Prod Type,Amort Type,Org Mat Date,Cur Mat Date,Currency,Org Amount,Principal Balance,Accrued Interest Balance (On book),UPB,Original Interest Rate,Original Rate Type,Rate Description,Original Interest Rate Reference,Current Rate,Current Rate Type,Current Rate Ref,Start Date of Current Fixed Interest Period,End Date of Current Fixed Interest Period,Interest Cap Rate,Interest Floor Rate,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Last Payment Date,Last Payment Amount,Next Principal Scheduled Repayment Amount,Next Interest Scheduled Repayment Amount,Next Principal Scheduled Repayment Date,Next Interest Scheduled Repayment Date,Interest Payment Frequency,Principal Payment Frequency,Past-Due Principal Amount,Past-Due Interest Amount,Early Redemption Penalty,Past-Due Penalty Interest Margin,Default Penalty Interest Margin,Loan Status,Days in Past-Due,Time in Past-Due
100727625,Branch,1/24/2014,USA,Resi,Mortage,Loan,Linear,2/11/2045,2/16/2045,USD,160000,140700,630.7142857,149420.2733,0.04,fixed,,,,fixed,,2/20/2015,2/16/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.11660714,8/30/2019,8/30/2019,monthly,monthly,2102.380952,7190.142857,0.04,0.005,0.01,non-performing,90,3
100727626,Branch,1/25/2014,USA,Resi,Mortage,Loan,Linear,2/12/2045,2/17/2045,USD,160000,95000,331.7142857,150055.5,0.04,fixed,,,,fixed,,2/21/2015,2/17/2045,,,0.03,0.005,0.0075,7/26/2019,341.2698413,341.2698413,27.72578571,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3317.142857,0.04,0.005,0.01,non-performing,91,3
100727627,Branch,1/26/2014,USA,Resi,Mortage,Loan,Linear,2/13/2045,2/12/2051,USD,160000,190000,691.1228571,150055.5,0.04,fixed,,,,fixed,,2/22/2015,2/12/2051,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,29.46778071,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3515.4,0.04,0.005,0.01,non-performing,95,3
100727628,Branch,1/27/2014,USA,Resi,Mortage,Loan,Linear,2/14/2045,2/13/2050,USD,160000,135000,581.4285714,150055.5,0.04,fixed,,,,fixed,,2/23/2015,2/13/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,27.76321429,8/30/2019,8/30/2019,monthly,monthly,969.047619,3314.142857,0.04,0.005,0.01,non-performing,97,3
100727629,Branch,1/28/2014,USA,Resi,Mortage,Loan,Linear,2/15/2045,2/14/2050,USD,160000,135000,25.5,150055.5,0.04,fixed,,,,fixed,,2/24/2015,2/14/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,33.756375,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,93,3
100727630,Branch,1/29/2014,USA,Resi,Mortage,Loan,Linear,2/16/2045,2/15/2050,USD,161904.7619,153809.5238,17,150055.5,0.04,fixed,,,,fixed,,2/25/2015,2/15/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,24.50425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2940,0.04,0.005,0.01,non-performing,198,9
100727631,Branch,1/30/2014,USA,Resi,Mortage,Loan,Linear,2/17/2045,2/16/2050,USD,161904.7619,145714.2857,14.45,150405,0.04,fixed,,,,fixed,,2/26/2015,2/16/2050,,,0.03,0.005,0.0075,7/23/2019,236.1111111,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,90,3
100727632,Branch,1/31/2014,USA,Resi,Mortage,Loan,Linear,2/18/2045,2/17/2050,USD,161904.7619,158666.6667,500,150405,0.05,mixed,5 years fixed then variable,,,fixed,,2/27/2015,2/17/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.625,8/30/2019,8/30/2019,monthly,monthly,3333.333333,11400,0.04,0.005,0.01,non-performing,91,3
100727633,Branch,2/1/2014,USA,Resi,Mortage,Loan,Linear,2/19/2045,2/17/2053,USD,161904.7619,153809.5238,405,150435,0.04145402299,variable,,LIBOR,3,fixed,LIBOR,2/28/2015,2/17/2053,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,37.60875,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,95,3
100727634,Branch,2/2/2014,USA,Resi,Mortage,Loan,Linear,2/20/2045,2/25/2045,USD,161904.7619,145714.2857,786.08,150897,0.04155858361,fixed,,,,fixed,,3/1/2015,2/25/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.49652,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,97,3
100727635,Branch,2/3/2014,USA,Resi,Mortage,Loan,Linear,2/21/2045,2/26/2045,USD,161904.7619,158666.6667,781.6666667,153233.2433,0.04166314423,fixed,,,,fixed,,3/2/2015,2/26/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,434.2592593,35.37041667,8/30/2019,8/30/2019,monthly,monthly,1302.777778,4221,0.04,0.005,0.01,non-performing,93,3
100727636,Branch,2/4/2014,USA,Resi,Mortage,Loan,Linear,2/22/2045,2/27/2045,USD,165000,153206.6667,27.52380952,153597.5,0.04176770486,mixed,5 years fixed then variable,,,fixed,,3/3/2015,2/27/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,449.7354497,39.67354762,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4760,0.04,0.005,0.01,non-performing,400,3
100727637,Branch,2/5/2014,USA,Resi,Mortage,Loan,Linear,2/23/2045,2/28/2045,USD,165000,130060,837.3809524,153628.7667,0.04187226548,fixed,,,,fixed,,3/4/2015,2/28/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,465.2116402,39.98494048,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4773.071429,0.04,0.005,0.01,non-performing,90,3
100727638,Branch,2/6/2014,USA,CRE,Mortage,Loan,Linear,2/24/2045,3/1/2045,USD,165000,80750,865.2380952,154110.2733,0.0419768261,fixed,,,,fixed,,3/5/2015,3/1/2045,,,0.03,0.005,0.0075,7/26/2019,480.6878307,480.6878307,41.31511905,8/30/2019,8/30/2019,monthly,monthly,1442.063492,4931.857143,0.04,0.005,0.01,non-performing,91,3
100727639,Branch,2/7/2014,USA,Resi,Mortage,Loan,Linear,2/25/2045,3/2/2045,USD,165000,129200,446.547619,154246.6667,0.04208138673,fixed,,,,fixed,,3/6/2015,3/2/2045,,,0.03,0.005,0.0075,7/26/2019,496.1640212,496.1640212,42.53366071,8/30/2019,8/30/2019,monthly,monthly,1488.492063,5090.642857,0.04,0.005,0.01,non-performing,95,3
100727640,Branch,2/8/2014,USA,Resi,Mortage,Loan,Linear,2/26/2045,2/25/2051,USD,165000,142500,497.3142857,154619.0476,0.04218594735,fixed,,,,fixed,,3/7/2015,2/25/2051,,,0.03,0.005,0.0075,7/26/2019,511.6402116,511.6402116,43.86956667,8/30/2019,8/30/2019,monthly,monthly,1534.920635,5249.428571,0.04,0.005,0.01,non-performing,97,3
100727641,Branch,2/9/2014,USA,Resi,Mortage,Loan,Linear,2/27/2045,2/26/2050,USD,165000,80750,1096.82381,154619.0476,0.04229050797,fixed,,,,fixed,,3/8/2015,2/26/2050,,,0.03,0.005,0.0075,7/26/2019,527.1164021,527.1164021,42.97063452,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5123.571429,0.04,0.005,0.01,non-performing,93,3
100727642,Branch,2/10/2014,USA,Resi,Mortage,Loan,Linear,2/28/2045,2/27/2050,USD,165000,110471.4286,976.6666667,154745.3333,0.04239506859,fixed,,,,fixed,,3/9/2015,2/27/2050,,,0.03,0.005,0.0075,7/26/2019,542.5925926,542.5925926,48.10083333,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5742.8,0.04,0.005,0.01,non-performing,260,9
100727643,Branch,2/11/2014,USA,CRE,Mortage,Loan,Linear,3/1/2045,2/28/2050,USD,165000,190000,540,158694.1905,0.04249962922,mixed,5 years fixed then variable,,,fixed,,3/10/2015,2/28/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.635,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,90,3
100727644,Branch,2/12/2014,USA,Resi,Mortage,Loan,Linear,3/2/2045,3/1/2050,USD,167476.1905,159102.381,867,159130.8519,0.04260418984,fixed,,,,fixed,,3/11/2015,3/1/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,33.96675,8/30/2019,8/30/2019,monthly,monthly,1250,4050,0.04,0.005,0.01,non-performing,91,3
100727645,Branch,2/13/2014,USA,Resi,Mortage,Loan,Linear,3/3/2045,3/2/2050,USD,167476.1905,164126.6667,500,159476.1905,0.04270875046,fixed,,,,fixed,,3/12/2015,3/2/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,24.625,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2940,0.04,0.005,0.01,non-performing,95,3
100727646,Branch,2/14/2014,USA,Resi,Mortage,Loan,Linear,3/4/2045,3/2/2053,USD,167476.1905,159102.381,14.45,159476.1905,0.04281331109,fixed,,,,fixed,,3/13/2015,3/2/2053,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,20.1911125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2422.5,0.04,0.005,0.01,non-performing,97,3
100727647,Branch,2/15/2014,USA,Resi,Mortage,Loan,Linear,3/5/2045,3/10/2045,USD,167476.1905,159102.381,34,159554.5667,0.04291787171,mixed,5 years fixed then variable,,,fixed,,3/14/2015,3/10/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.5085,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,93,3
100727648,Branch,2/16/2014,USA,Resi,Mortage,Loan,Linear,3/6/2045,3/11/2045,USD,167476.1905,164126.6667,25.5,159602.4762,0.04302243233,fixed,,,,fixed,,3/15/2015,3/11/2045,,,0.03,0.005,0.0075,7/26/2019,0,416.6666667,37.513875,8/30/2019,8/30/2019,monthly,monthly,1250,4500.9,0.04,0.005,0.01,non-performing,90,3
100727649,Branch,2/17/2014,USA,Resi,Mortage,Loan,Linear,3/7/2045,3/12/2045,USD,167476.1905,159102.381,340,159939.7619,0.04312699296,fixed,,,,fixed,,3/16/2015,3/12/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.385,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,92,3
100727650,Branch,2/18/2014,USA,Resi,Mortage,Loan,Linear,3/8/2045,3/13/2045,USD,170000,122400,358.3285714,159939.7619,0.04323155358,fixed,,,,fixed,,3/17/2015,3/13/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,29.95029643,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3583.285714,0.04,0.005,0.01,non-performing,91,3
100727651,Branch,2/19/2014,USA,Resi,Mortage,Loan,Linear,3/9/2045,3/14/2045,USD,170000,122400,748.0971429,159939.7619,0.0433361142,fixed,,,,fixed,,3/18/2015,3/14/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,31.89702429,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3805.2,0.04,0.005,0.01,non-performing,95,3
100727652,Branch,2/20/2014,USA,Resi,Mortage,Loan,Linear,5/23/2045,5/28/2045,USD,170000,100020,630.7142857,159939.7619,0.04344067482,fixed,,,,fixed,,6/1/2015,5/28/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.11660714,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,97,3
100727653,Branch,2/21/2014,USA,Resi,Mortage,Loan,Linear,5/24/2045,5/23/2051,USD,170000,150030,20.88571429,159939.7619,0.04354523545,fixed,,,,fixed,,6/2/2015,5/23/2051,,,0.03,0.005,0.0075,7/26/2019,341.2698413,341.2698413,29.18379286,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3501.428571,0.04,0.005,0.01,non-performing,93,3
100727654,Branch,2/22/2014,USA,Resi,Mortage,Loan,Linear,5/25/2045,5/24/2050,USD,170000,190000,597.8571429,160070.3933,0.04364979607,fixed,,,,fixed,,6/3/2015,5/24/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,28.54767857,8/30/2019,8/30/2019,monthly,monthly,1992.857143,6815.571429,0.04,0.005,0.01,non-performing,90,3
100727655,Branch,2/23/2014,USA,Resi,Mortage,Loan,Linear,5/26/2045,5/25/2050,USD,170000,95000,581.4285714,160787.5081,0.04375435669,fixed,,,,fixed,,6/4/2015,5/25/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,27.76321429,8/30/2019,8/30/2019,monthly,monthly,1938.095238,6628.285714,0.04,0.005,0.01,non-performing,92,3
100727656,Branch,2/24/2014,USA,Resi,Mortage,Loan,Linear,5/27/2045,5/26/2050,USD,170000,117180,500,161203.6905,0.04385891732,fixed,,,,fixed,,6/5/2015,5/26/2050,,,0.03,0.005,0.0075,7/23/2019,555.5555556,555.5555556,45.125,8/30/2019,8/30/2019,monthly,monthly,3333.333333,10800,0.04,0.005,0.01,non-performing,180,6
100727657,Branch,2/25/2014,USA,Resi,Mortage,Loan,Linear,5/28/2045,5/27/2050,USD,170000,191426.6667,405,161239.4143,0.04396347794,fixed,,,,fixed,,6/6/2015,5/27/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,36.85125,8/30/2019,8/30/2019,monthly,monthly,1250,4410,0.04,0.005,0.01,non-performing,170,6
100727658,Branch,2/26/2014,USA,Resi,Mortage,Loan,Linear,5/29/2045,5/28/2050,USD,173047.619,173082.2286,578,161789.561,0.04406803856,fixed,,,,fixed,,6/7/2015,5/28/2050,,,0.03,0.005,0.0075,7/26/2019,200,277.7777778,23.8945,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,213,6
100727659,Branch,2/27/2014,USA,CRE,Mortage,Loan,Linear,5/30/2045,5/28/2053,USD,173047.619,164395.2381,425,164155.1376,0.04417259918,fixed,,,,fixed,,6/8/2015,5/28/2053,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,19.23125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,280,9
100727660,Branch,2/28/2014,USA,Resi,Mortage,Loan,Linear,5/31/2045,6/5/2045,USD,173047.619,164395.2381,540,164155.1376,0.04427715981,fixed,,,,fixed,,6/9/2015,6/5/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,49.135,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,90,3
100727661,Branch,3/1/2014,USA,Resi,Mortage,Loan,Linear,6/1/2045,6/6/2045,USD,173047.619,173082.2286,867,164155.1376,0.04438172043,mixed,5 years fixed then variable,,,fixed,,6/10/2015,6/6/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.84175,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,91,3
100727662,Branch,3/2/2014,USA,Resi,Mortage,Loan,Linear,6/2/2045,6/7/2045,USD,173047.619,164395.2381,680,164424.6562,0.04448628105,variable,,LIBOR,3,fixed,LIBOR,6/11/2015,6/7/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,32.47,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3876,0.04,0.005,0.01,non-performing,95,3
100727663,Branch,3/3/2014,USA,Resi,Mortage,Loan,Linear,6/3/2045,6/8/2045,USD,173047.619,164395.2381,22.56142857,164424.6562,0.04459084168,fixed,,,,fixed,,6/12/2015,6/8/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,33.1908475,8/30/2019,8/30/2019,monthly,monthly,2211.904762,7964.449714,0.04,0.005,0.01,non-performing,97,3
100727664,Branch,3/4/2014,USA,CRE,Mortage,Loan,Linear,6/4/2045,6/9/2045,USD,175000,142500,22.00285714,164424.6562,0.0446954023,fixed,,,,fixed,,6/13/2015,6/9/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,30.74478643,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3688.714286,0.04,0.005,0.01,non-performing,93,3
100727665,Branch,3/5/2014,USA,Resi,Mortage,Loan,Linear,6/5/2045,6/10/2045,USD,175000,142500,21.44428571,164545.3571,0.04479996292,mixed,5 years fixed then variable,,,fixed,,6/14/2015,6/10/2045,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,28.38750393,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3405.857143,0.04,0.005,0.01,non-performing,213,6
100727666,Branch,3/6/2014,USA,Resi,Mortage,Loan,Linear,6/6/2045,6/5/2051,USD,175000,142500,307.1428571,164827.8571,0.04490452354,fixed,,,,fixed,,6/15/2015,6/5/2051,,,0.03,0.005,0.0075,7/26/2019,0,341.2698413,30.17678571,8/30/2019,8/30/2019,monthly,monthly,1023.809524,3612,0.04,0.005,0.01,non-performing,350,3
100727667,Branch,3/7/2014,USA,Resi,Mortage,Loan,Linear,6/7/2045,6/6/2050,USD,175000,190000,322.8428571,164827.8571,0.04,fixed,,,,fixed,,6/16/2015,6/6/2050,,,0.03,0.005,0.0075,7/26/2019,332.1428571,332.1428571,28.478925,8/30/2019,8/30/2019,monthly,monthly,996.4285714,3407.785714,0.04,0.005,0.01,non-performing,90,3
100727668,Branch,3/8/2014,USA,Resi,Mortage,Loan,Linear,6/8/2045,6/7/2050,USD,175000,185566.6667,672.1314286,164862.4667,0.035,fixed,,,,fixed,,6/17/2015,6/7/2050,,,0.03,0.005,0.0075,7/26/2019,323.015873,323.015873,27.78589,8/30/2019,8/30/2019,monthly,monthly,969.047619,3314.142857,0.04,0.005,0.01,non-performing,91,3
100727669,Branch,3/9/2014,USA,Resi,Mortage,Loan,Linear,6/9/2045,6/8/2050,USD,175000,142500,750,165260.4762,0.04,fixed,,,,fixed,,6/18/2015,6/8/2050,,,0.03,0.005,0.0075,7/22/2019,416.6666667,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,95,3
100727670,Branch,3/10/2014,USA,Resi,Mortage,Loan,Linear,6/10/2045,6/9/2050,USD,175000,110571.4286,17,165260.4762,0.04,fixed,,,,fixed,,6/19/2015,6/9/2050,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,23.75425,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,97,3
100727671,Branch,3/11/2014,USA,Resi,Mortage,Loan,Linear,6/11/2045,6/10/2050,USD,175000,170785.7143,425,165802.741,0.04,fixed,,,,fixed,,6/20/2015,6/10/2050,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,19.23125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,93,3
100727672,Branch,3/12/2014,USA,Resi,Mortage,Loan,Linear,6/12/2045,6/10/2053,USD,178619.0476,169688.0952,1000,166692.381,0.0375,mixed,5 years fixed then variable,,,fixed,,6/21/2015,6/10/2053,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,49.25,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5880,0.04,0.005,0.01,non-performing,270,9
100727673,Branch,3/13/2014,USA,Resi,Mortage,Loan,Linear,6/13/2045,6/18/2045,USD,178619.0476,160757.1429,375,166836.0495,0.04,fixed,,,,fixed,,6/22/2015,6/18/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.71875,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,90,3
100727674,Branch,3/14/2014,USA,Resi,Mortage,Loan,Linear,6/14/2045,6/19/2045,USD,178619.0476,169688.0952,367.2,166836.0495,0.04,fixed,,,,fixed,,6/23/2015,6/19/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,30.6918,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3672,0.04,0.005,0.01,non-performing,91,3
100727675,Branch,3/15/2014,USA,Resi,Mortage,Loan,Linear,6/15/2045,6/20/2045,USD,178619.0476,169688.0952,903.6066667,170134.6429,0.04,fixed,,,,fixed,,6/24/2015,6/20/2045,,,0.03,0.005,0.0075,7/26/2019,434.2592593,434.2592593,38.52756833,8/30/2019,8/30/2019,monthly,monthly,1302.777778,4596.2,0.04,0.005,0.01,non-performing,95,3
100727676,Branch,3/16/2014,USA,Resi,Mortage,Loan,Linear,6/16/2045,6/21/2045,USD,178619.0476,160757.1429,809.5238095,170170.3667,0.04,mixed,5 years fixed then variable,,,fixed,,6/25/2015,6/21/2045,,,0.03,0.005,0.0075,7/26/2019,449.7354497,449.7354497,38.6547619,8/30/2019,8/30/2019,monthly,monthly,1349.206349,4614.285714,0.04,0.005,0.01,non-performing,97,3
100727677,Branch,3/17/2014,USA,Resi,Mortage,Loan,Linear,6/17/2045,6/22/2045,USD,178619.0476,169688.0952,452.1857143,170170.3667,0.04,fixed,,,,fixed,,6/26/2015,6/22/2045,,,0.03,0.005,0.0075,7/26/2019,465.2116402,465.2116402,39.88864167,8/30/2019,8/30/2019,monthly,monthly,1395.634921,4773.071429,0.04,0.005,0.01,non-performing,93,3
100727678,Branch,3/18/2014,USA,Resi,Mortage,Loan,Linear,6/18/2045,6/23/2045,USD,184190.4762,165771.4286,1000.215238,170170.3667,0.04,fixed,,,,fixed,,6/27/2015,6/23/2045,,,0.03,0.005,0.0075,7/26/2019,480.6878307,480.6878307,43.52061095,8/30/2019,8/30/2019,monthly,monthly,2884.126984,10384.93371,0.04,0.005,0.01,non-performing,200,9
100727679,Branch,3/19/2014,USA,Resi,Mortage,Loan,Linear,6/19/2045,6/18/2051,USD,184190.4762,180506.6667,893.0952381,170581.1905,0.0375,fixed,,,,fixed,,6/28/2015,6/18/2051,,,0.03,0.005,0.0075,7/26/2019,496.1640212,496.1640212,42.64529762,8/30/2019,8/30/2019,monthly,monthly,2976.984127,10181.28571,0.04,0.005,0.01,non-performing,90,3
100727680,Branch,3/20/2014,USA,CRE,Mortage,Loan,Linear,6/20/2045,6/19/2050,USD,184190.4762,174980.9524,31.31238095,170581.1905,0.04,fixed,,,,fixed,,6/29/2015,6/19/2050,,,0.03,0.005,0.0075,7/26/2019,0,511.6402116,41.45068524,8/30/2019,8/30/2019,monthly,monthly,3069.84127,9946.285714,0.04,0.005,0.01,non-performing,400,9
100727681,Branch,3/21/2014,USA,Resi,Mortage,Loan,Linear,6/21/2045,6/20/2050,USD,184190.4762,165771.4286,32.25952381,170581.1905,0.04,fixed,,,,fixed,,6/30/2015,6/20/2050,,,0.03,0.005,0.0075,7/26/2019,527.1164021,527.1164021,46.49973155,8/30/2019,8/30/2019,monthly,monthly,1581.349206,5579,0.04,0.005,0.01,non-performing,95,3
100727682,Branch,3/22/2014,USA,Resi,Mortage,Loan,Linear,4/12/2045,4/11/2050,USD,184190.4762,180506.6667,33.20666667,170720.5133,0.04,fixed,,,,fixed,,4/21/2015,4/11/2050,,,0.03,0.005,0.0075,7/23/2019,542.5925926,542.5925926,46.39996833,8/30/2019,8/30/2019,monthly,monthly,1627.777778,5567,0.04,0.005,0.01,non-performing,97,3
100727683,Branch,3/23/2014,USA,Resi,Mortage,Loan,Linear,4/13/2045,4/12/2050,USD,184190.4762,174980.9524,500,171260.119,0.035,fixed,,,,fixed,,4/22/2015,4/12/2050,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,47.625,8/30/2019,8/30/2019,monthly,monthly,1666.666667,5700,0.04,0.005,0.01,non-performing,93,3
100727684,Branch,3/24/2014,USA,Resi,Mortage,Loan,Linear,4/14/2045,4/13/2050,USD,189761.9048,185966.6667,405,171298.0714,0.04,fixed,,,,fixed,,4/23/2015,4/13/2050,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.72625,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,20,3
100727685,Branch,3/25/2014,USA,CRE,Mortage,Loan,Linear,4/15/2045,4/13/2053,USD,189761.9048,180273.8095,578,171734.5238,0.04,fixed,,,,fixed,,4/24/2015,4/13/2053,,,0.03,0.005,0.0075,7/26/2019,277.7777778,277.7777778,23.8945,8/30/2019,8/30/2019,monthly,monthly,833.3333333,2850,0.04,0.005,0.01,non-performing,90,3
100727686,Branch,3/26/2014,USA,Resi,Mortage,Loan,Linear,4/16/2045,4/21/2045,USD,189761.9048,170785.7143,425,171882.5381,0.04,fixed,,,,fixed,,4/25/2015,4/21/2045,,,0.03,0.005,0.0075,7/26/2019,236.1111111,236.1111111,19.23125,8/30/2019,8/30/2019,monthly,monthly,708.3333333,2295,0.04,0.005,0.01,non-performing,92,3
100727687,Branch,3/27/2014,USA,Resi,Mortage,Loan,Linear,4/17/2045,4/22/2045,USD,189761.9048,185966.6667,34,173514.8476,0.04,fixed,,,,fixed,,4/26/2015,4/22/2045,,,0.03,0.005,0.0075,7/26/2019,555.5555556,555.5555556,49.0085,8/30/2019,8/30/2019,monthly,monthly,3333.333333,11760,0.04,0.005,0.01,non-performing,180,6
100727688,Branch,3/28/2014,USA,Resi,Mortage,Loan,Linear,4/18/2045,4/23/2045,USD,189761.9048,180273.8095,750,173549.4571,0.04,fixed,,,,fixed,,4/27/2015,4/23/2045,,,0.03,0.005,0.0075,7/26/2019,416.6666667,416.6666667,35.8125,8/30/2019,8/30/2019,monthly,monthly,1250,4275,0.04,0.005,0.01,non-performing,170,6
100727689,Branch,3/29/2014,USA,Resi,Mortage,Loan,Linear,4/19/2045,4/24/2045,USD,189761.9048,170785.7143,680,173947.4667,0.04,fixed,,,,fixed,,4/28/2015,4/24/2045,,,0.03,0.005,0.0075,7/26/2019,377.7777778,377.7777778,30.77,8/30/2019,8/30/2019,monthly,monthly,1133.333333,3672,0.04,0.005,0.01,non-performing,213,6
100727690,Branch,3/30/2014,USA,Resi,Mortage,Loan,Linear,4/20/2045,4/25/2045,USD,195333.3333,185566.6667,331.7857143,174082.4438,0.04,mixed,5 years fixed then variable,,,fixed,,4/29/2015,4/25/2045,,,0.03,0.005,0.0075,7/26/2019,368.6507937,368.6507937,32.59794643,8/30/2019,8/30/2019,monthly,monthly,1105.952381,3901.8,0.04,0.005,0.01,non-performing,200,3
100727691,Branch,3/31/2014,USA,Resi,Mortage,Loan,Linear,4/21/2045,4/26/2045,USD,195333.3333,185566.6667,349.4571429,175441.4286,0.04,variable,,LIBOR,3,fixed,LIBOR,4/30/2015,4/26/2045,,,0.03,0.005,0.0075,7/26/2019,359.5238095,359.5238095,30.82665,8/30/2019,8/30/2019,monthly,monthly,1078.571429,3688.714286,0.04,0.005,0.01,non-performing,90,3
100727692,Branch,4/1/2014,USA,Resi,Mortage,Loan,Linear,4/22/2045,4/21/2051,USD,195333.3333,191426.6667,729.1057143,175478.2667,0.04,fixed,,,,fixed,,5/1/2015,4/21/2051,,,0.03,0.005,0.0075,7/26/2019,350.3968254,350.3968254,30.141205,8/30/2019,8/30/2019,monthly,monthly,1051.190476,3595.071429,0.04,0.005,0.01,non-performing,91,3
